Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
1151,0,0.49,1.97,0,2.46,0,0,0,0,0,0,0,0.49,0,0.49,1.47,0.49,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,12.69,152,330,Yes
1161,1.44,0,0,0,0,0,0,0,0,0.48,0,2.4,0,0,0.96,0,0,6.73,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.17,0.09,0,1.61,12,50,Yes
1169,0.34,0,0.69,0,0.17,0.51,0,0.51,0.17,0.17,0.17,1.38,0,0,0.34,1.03,0.17,1.9,1.55,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.17,0,1.28,0.14,0,5.6,78,711,Yes
1171,0,0.47,0.47,0,1.89,0,1.18,0.23,0,0.47,0.23,0.7,0.23,0,0.23,1.41,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,1.84,13,83,Yes
1186,0.67,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,3.38,37,132,Yes
1189,0,0.53,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,1.6,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,2.13,12,81,Yes
1191,0,0.56,0.56,0,2.27,0,0.56,0,0,0,0,0.56,0.56,0,0.56,3.4,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1.14,0.35,0,5.11,140,194,Yes
1193,0,0,0.56,0,1.12,0,0,0,0,0,0,0,0.93,0,0,0.37,0.37,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.44,0,0,1.37,4,70,Yes
1200,0,0.47,0,0,0.47,0,0,0,0,0,0.47,0,0,0,0.47,0,0.95,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,7.18,182,359,Yes
1207,0,0,0.55,0,1.11,0,0,0,0,0,0,0,0.92,0,0,0.37,0.37,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.43,0,0,1.38,4,73,Yes
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.46,0,0,3.13,6,25,Yes
1213,0,0,0.54,0,1.08,0,0,0,0,0,0,0.18,0.9,0,0,0.36,0.36,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.18,0,0.42,0,0,1.37,6,92,Yes
1214,0,0,0.58,0.58,0,0,0,0.29,0,0,0,0,0.29,0,0,0.29,0.58,2.91,0.87,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,1.43,0,0.05,3.28,64,361,Yes
1223,0,0,0,0,0.64,0,0,0,0,0,0.64,0.64,0,0,0,1.29,0,1.29,5.19,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.09,0,0,2.76,66,135,Yes
1224,0,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.47,0.07,0,0,0.04,0.07,1.61,16,418,Yes
1225,0.41,0,1.25,0,0.2,0.2,0,0,0,0.41,0,1.25,0,0,0.62,1.25,0,4.6,0,0.62,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.15,0,0.35,0.35,0.31,5.13,37,426,Yes
1230,0,0.56,0.56,0,2.25,0,1.12,0,0,0,0,0.56,0.56,0,0.56,3.38,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1.13,0.35,0,4.88,140,195,Yes
1231,0,0,0.55,0,1.11,0,0,0,0,0,0,0,0.92,0,0,0.37,0.37,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.46,0,0,1.39,4,78,Yes
1238,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,1.56,6.25,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.19,0,5.55,119,161,Yes
1251,0,0,0.84,0,0.84,0,0.84,0,0,0,0,0,0.84,0,0,0,0,2.54,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.78,0.13,0,10.38,168,249,Yes
1269,0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,0.1,0,1.11,1.31,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,0,0.49,0.16,0.02,8.55,669,1351,Yes
1271,0,0,0.8,0,0.8,1.61,0,0,0,0,0,0.8,1.61,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,6,48,138,Yes
1273,0.17,0,0.17,0,1.45,0.34,0.05,0.05,0.05,0.05,0.05,0.52,0.29,0.05,0,0.69,0.05,4.24,0.23,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.02,0.16,0,1.8,12,458,Yes
1276,0.1,0.3,0.4,0,0.2,0.9,0.2,0.5,0.8,0.8,0.2,0.8,0,0,0,0.2,1.6,2.2,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.18,0,0.31,0.18,0.01,6.94,669,1214,Yes
1279,0,0.89,1.15,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,0,0.12,2.04,2.81,0.12,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.37,0.06,0,2.88,84,475,Yes
1292,0,0,0,0,0.54,0.27,0,1.62,0,1.62,0,0,0,0,0,0,0.27,2.16,0,0,0,0,0,0,1.35,0,0,1.62,0,0,0,0,0,0,0,0,0,0.04,0.04,0.46,0,0,7.94,65,405,Yes
1293,0,0,0.26,0,0.26,0,0,0,0,0,0.26,1.06,0,0.26,0.8,0,0.26,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.47,0,0,2.09,15,188,Yes
1296,0,0.55,0.55,0,0.55,0,0,0.55,0,0,0,1.11,0,0,1.11,0,0.55,1.66,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.48,0.08,0,8.38,85,201,Yes
1298,0,0.53,0,0,1.06,0,1.6,0,0,0.53,0,0,0,0,0,0,0.53,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0.24,0.08,0.16,0,0,4.56,51,123,Yes
1302,0,0.8,0,0,0.8,0,0.8,0,0,0.8,0,0,0,0,0.8,0.8,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.27,0,0,3.12,19,81,Yes
1304,0.17,0.26,1.21,0,0.43,0.6,0.43,0.26,0.69,0.52,0.26,1.3,0.17,0,0.78,0.17,1.39,2.43,0.17,0.95,0.17,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.11,0,0.27,0.24,0.01,6.4,583,1375,Yes
1312,0,0.29,0,0,0,0.29,0.29,2.04,0,0,0.29,1.16,0.29,0,1.16,2.33,1.16,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.04,0,0,1.56,24,145,Yes
1315,0.54,0.13,0.38,0,0.05,0.19,0,0.05,0.35,0.16,0.24,1.11,0.38,1.19,0.19,0.43,0.48,3.56,0,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.02,0,0,0.09,0,0.27,0.15,0.16,6.79,195,3327,Yes
1321,1.18,0.39,0.59,0,0,0.98,0.19,0.19,1.38,0.39,0,0.98,0,0.19,0.98,0,0,2.56,0.39,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.77,0.32,0.03,6.65,76,632,Yes
1323,0.33,0.44,0.37,0,0.14,0.11,0,0.07,0.97,1.16,0.11,1.42,1.76,1.27,0.03,0.07,0.07,4.38,0,0.33,0.18,0,0,0,0,0,0,0,0,0,0.11,0,0.03,0,0,0,0.01,0.16,0,0.07,0.22,0.11,3.43,72,819,Yes
1337,0,0,0.53,0,0.21,0.1,0.1,0.53,0.1,0.21,0,0.64,0,0,0,0.1,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0.07,0,2.1,29,381,Yes
1338,0,0,0,0,0,0,1.15,0,0,0,1.15,0.76,0.76,0,0.38,0,0.38,4.61,0.38,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.35,0,1.61,6,74,Yes
1340,0,0,0.51,0,1.03,0.51,0,0,0,0,0.51,1.03,0,0.51,0,0.51,0.51,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.37,0.15,0,7.23,71,217,Yes
1349,0.66,0,0.26,0,0.26,0,0.13,0,0.66,0.26,0,0,0.79,0.13,0,0,0,3.98,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.11,0,0.41,0.02,0,5.96,65,667,Yes
1354,0,0.11,0.35,0,1.18,0.47,0.23,0.35,0,0.11,0.11,0.95,0,0.11,2.14,0.95,0.23,1.9,0.35,0.59,0.11,0,0,0,0.35,0,0,0.11,0,0,0,0,0,0,0,0,0,0.06,0,0.43,0.2,0.22,8.03,283,1509,Yes
1360,0.1,0,0.1,0,0.4,0.1,0.1,0,0.2,0.2,0.4,0.5,0,0.6,0.91,0.2,0,1.72,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.34,0.16,0,6.76,494,1426,Yes
1371,0.09,0,0.09,0,0.39,0.09,0.09,0,0.19,0.29,0.39,0.48,0,0.58,0.87,0.19,0,1.66,4.1,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.31,0.16,0,6.81,494,1458,Yes
1372,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0.21,0,0.21,0.42,0,3.95,23,79,Yes
1374,0,0,0.29,0,0.59,0.29,0.29,0,0.29,1.78,0,0.89,0,0,0,0.59,0.29,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.05,0.05,0,12.2,163,488,Yes
1378,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,1.85,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,3.79,0,0,4.83,29,87,Yes
1381,0,0.6,0,0,0,0.6,0,0,0,0.3,0,1.21,0,0,0,0.3,0,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.1,0,3.23,77,210,Yes
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,2.2,5,11,Yes
1395,0.29,0.29,0,0,0.29,0,0,1.46,0,0,0,0.29,0,0,0.58,2.04,0.29,2.04,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.05,0.05,2.23,34,234,Yes
1405,0.25,0.5,0.5,0,0,0,0,0,0,0.25,0.25,1,0.25,0,0,0,0.5,3,0,1.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.41,1,0,3.42,49,270,Yes
1407,0,0,0,0,2.48,0,0,0.62,0,0,0,1.24,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.09,3.7,53,174,Yes
1415,0,0.19,0.39,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0.19,2.36,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.15,0,0,1.36,19,148,Yes
1416,0,0.57,0.57,0,0.14,0.14,0,0,0.14,0,0,0.43,0.14,0,0,0.14,0,3.31,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,1.39,6,159,Yes
1419,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.8,0.89,0,9.29,75,288,Yes
1421,0.84,0,0,0,0,2.54,0,0,0,0,0,0.84,0.84,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,2.87,0.3,0,5.04,23,136,Yes
1430,0,0,0,0,1.56,0,0,0,0,0.31,0,0.31,0,0,0.31,0.62,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0.05,0,0,0,0,2.13,22,113,Yes
1436,0.6,0,0,0,1.21,0,0.6,0,0,0,0,0.6,0,0,0,0,0.6,3.65,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.32,0,3.22,30,74,Yes
1439,0,0,0.47,0,0.47,0.47,0.47,0,0,2.38,0,0.95,0.47,0,0,0.47,0,1.9,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.62,0.8,0.09,36.64,148,513,Yes
1451,0.19,0.19,0.29,0,1.07,0.19,0.19,0.97,0.87,0.58,0.09,1.07,0.19,0.87,0,0,1.17,3.81,0.68,0.09,0.29,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.23,0.03,4.3,49,872,Yes
1464,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.61,0,1.52,0,0.3,1,1,36,Yes
1470,0,3.05,0.38,0,1.14,0.19,0,0,0,1.52,0.19,0.76,0.19,0,0,1.72,0.38,3.05,0.38,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.17,0,0.29,0.15,0.02,17.07,430,1144,Yes
1492,0,0,0,0,0,0,0,1.25,0,0.41,0,0,0,0,0.41,0,1.67,0.41,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.31,0.06,0,1.48,8,65,Yes
1500,0,0,0.47,0,1.43,0,0,0,0,0,0,0.95,0,0,0.47,0.95,0,3.34,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0.08,0,0.54,0.31,0,4.65,78,242,Yes
1501,0.49,0,0.99,0,0.99,0,0.99,0,0,0,0,0.49,0,0,0.49,0.49,0,4.45,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,1.12,0.24,0,5.23,69,183,Yes
1507,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0.21,0.21,0,0,0.21,0,3.27,24,72,Yes
1509,0,0.74,0,0,0,1.49,0.74,0,0,0,0,0,0,0,0,0,2.23,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,3.39,45,139,Yes
1510,0,0.56,0.56,0,1.12,0.56,2.25,0,0,0.56,0,0.56,0,0,0,0,0.56,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.08,0,0.5,0,0.08,16.3,148,375,Yes
1511,0.8,0,0.8,0,1.6,0,0,0,0,0,0,0,0,0,0.8,0.8,0,1.6,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0.36,0,2.64,22,124,Yes
1512,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,3.85,51,104,Yes
1521,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,1.81,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.17,0.17,0,6.27,41,94,Yes
1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,1.36,0,0,0,0,0.21,0,0.42,0.21,0,4.13,21,66,Yes
1524,0.49,0.21,0.56,0,0.28,0.21,0,0.28,0.28,0.98,0.42,0.98,0.14,0,1.12,0.7,0.07,2.24,0,0.07,0.7,0,0,0,0,0,0,0.07,0,0,0,0,0.14,0,0,0,0,0.11,0,0.77,0.31,0,3.4,94,966,Yes
1526,0,0,1.78,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0.27,32,75,160,Yes
1538,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,2.17,0,2.17,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,5,16,Yes
1542,0.56,0,0.56,0,2.25,0,0,0,0,0.56,0,0,0,0,0.56,0.56,0,1.69,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.27,0,2.28,22,121,Yes
1552,0.26,0.05,1.45,0,0.37,0.1,0,0,0.1,0.1,0.21,1.07,0,0,0,0,0,3.38,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.08,0,0.26,0.19,0.03,11.79,289,2288,Yes
1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,4,10,Yes
1560,0.32,0,0.8,0,0.8,0.32,0.16,0,0.64,0,0.32,1.44,0.16,0,0,0.32,0,3.37,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0.08,0,1.42,15,159,Yes
1563,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.73,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0.11,0,0.21,0,0,1.33,7,48,Yes
1572,0,0,0,0,0.68,0,0,0,0,1.81,0,0.68,0,0,0.22,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.22,0,0,0,0.16,0.56,0.16,0.2,0,0,6.09,83,530,Yes
1575,0,0,0,0,0.68,0,0,0,0,1.81,0,0.68,0,0,0.22,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.22,0,0,0,0.16,0.56,0.16,0.2,0,0,6.09,83,530,Yes
1590,0.08,0,0.32,0,0.24,0.32,0,0.16,0.16,0,0,0.65,0,0,0,0,0,4.67,0,0,0.32,0,0,0,0,0,0,0.08,0,0.32,0,0,0.24,0,0,0,0,0.05,0,0.36,0.03,0,1.42,10,196,Yes
1593,0.77,0.38,0.77,0,0,0.57,0,0.57,1.15,1.34,0,0.38,0.38,0,0.19,0.19,1.92,2.11,1.15,1.34,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.44,0.19,0.05,14.62,525,921,Yes
1594,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,1.85,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,3.77,0,0,4.83,29,87,Yes
1597,0.28,0,0,0,0,0,0,0.28,0,0,0,0.84,0.56,0,0.84,0.28,4.51,2.54,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.15,0.05,0,7.18,104,524,Yes
1600,0,0,0.42,0,0.42,0,0.21,0,0,0,0.21,0.21,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.03,1.27,0.41,13.02,183,1484,Yes
1613,0.14,0.29,0.44,0,0.88,0.29,0,0,1.47,1.47,0.14,1.91,0.29,0,0.29,0,1.62,2.35,0.14,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0.22,0.05,6.6,217,898,Yes
1614,0.14,0.29,0.44,0,0.88,0.29,0,0,1.47,1.47,0.14,1.91,0.29,0,0.29,0,1.62,2.35,0.14,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0.22,0.05,6.6,217,898,Yes
1618,0,0,0,0,0.23,0,0,0,0,0,0,0.93,0,0,0.11,0,0.11,0.35,0,0,0,0.11,0,0,0.58,0.11,0,0,0,0.35,0,0,0,0.46,0.11,0.11,0,0.38,0,0.02,0,0,2.47,41,504,Yes
1625,0,0,1.55,0,0,0.77,0,0.38,0,0,0.38,1.16,0,0,0.38,0,1.16,1.93,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.6,0.12,0,2.67,22,160,Yes
1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,8,38,80,Yes
1640,0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0.32,0.54,0.22,3.47,0.29,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0,0.04,0,0.02,0.06,0,0.64,0.17,0.18,3.7,117,3498,Yes
1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,8.5,17,34,Yes
1648,0.22,0.88,0.44,0,0.22,0,0,0,1.32,1.54,0,0.88,0.66,0,0.66,0,1.54,2.87,0,0,0.22,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.09,0,0.66,0.11,0.03,9.1,65,728,Yes
1650,0,0.32,0,0,0,0,0,0,0.32,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,2.39,36,110,Yes
1651,0.43,0,0.43,0,0.43,0.43,0,0,0,0.87,0,0.43,0,0,0,3.49,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.15,0.07,2.96,47,133,Yes
1655,0,0,0.19,0,0,0,0.19,0,0,0,0,0.19,0,0.09,0,0,0.09,0.19,0,0,0,0,0,0.19,0,0.09,0.19,0,0,0,0,0,0,0,0.09,0,0.02,0.14,0,0.06,0,0,3.63,44,990,Yes
1665,0.33,0.42,0.75,0,0,0.25,0,0.08,0.16,1.09,0.33,1.09,0.16,0,0.67,0.67,0.08,2.52,0,0,0.5,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0.01,0.03,0,0.52,0.38,0,3.63,67,897,Yes
1666,0,0.82,0.32,0,1.14,0.32,0,0.16,0,0.65,0,2.13,0,0,0.16,0,0,1.47,0,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.29,0.03,2.26,13,158,Yes
1668,0.33,0.16,0.16,0,1.35,0.67,0.16,0.33,0,0.16,0,0.84,0,0,1.52,0.33,0.16,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.03,0.08,0,4.97,40,532,Yes
1669,0,0,0,19.73,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,4.79,152,292,Yes
1672,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0.23,0.23,0,2.85,16,168,Yes
1674,0.13,0.1,0.55,0,0.02,0.13,0.02,1.11,0.23,0.29,0.05,0.34,0.42,0.07,0.87,0.45,0.66,3.95,0.05,0.39,0.34,0,0,0.02,0,0,0,0.31,0,0,0,0.05,0.23,0.02,0,0,0.03,0.08,0,0.54,0.15,0.07,5.11,116,3525,Yes
1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0.36,0,0,0,0,3.23,38,126,Yes
1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.3,0,2.61,11,47,Yes
1684,0.14,0,0.29,0,0.14,0,0,0,0,0,0,0.14,0.29,0,0.29,0,0,2.19,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.05,0.38,0,0.76,0,0,2.47,28,469,Yes
1685,0,0.26,0.78,0,0.26,0.26,0.08,1.04,0.52,1.56,0.26,0.69,0.17,0.08,0.86,0.34,0,1.82,0.17,0.08,0.34,0,0,0.08,0.08,0,0,0,0,0,0,0,0.08,0.08,0,0,0.1,0.23,0,0.36,0.26,0.11,3.55,54,981,Yes
1686,0,0,0,0,0.53,0,0,0.26,0,0,0,0.26,0.26,0,0.53,0,0,1.33,0,0.53,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,1.16,19.26,107,886,Yes
1689,0,0.18,0.37,0,0.18,0,0,0,0,0,0.18,0.56,0,0.18,0.56,0.18,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.49,0.06,0.03,1.87,13,253,Yes
1692,0.09,0.49,0.59,0,0.49,0.19,0,0,0.09,0.39,0,1.57,0.19,0,0,0.09,0,3.74,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.04,0,5.8,1.28,0,5.94,54,755,Yes
1695,0,0.18,0.18,0,0.74,0,0.18,0,0,0.55,0.18,0.18,0,0,0,0,0,1.11,0,0,0,0,0,0.37,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.03,1.57,2.17,11,208,Yes
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,3.5,28,42,Yes
