Customer,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn
1283,82,1,1,1.27,3,232.6,121,65.7,7.66,4.7,No
1284,57,1,1,3.00,2,193.4,105,83.0,11.58,11.1,No
1285,52,1,0,0.00,3,148.3,83,41.0,9.08,8.3,No
1286,165,1,0,0.00,0,207.7,109,50.0,8.24,7.9,No
1287,3,1,0,0.00,3,185.0,120,49.0,10.19,14.1,No
1288,116,1,0,0.23,2,217.3,91,58.3,10.81,11.3,No
1289,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2,Yes
1290,136,1,0,0.30,2,142.3,79,41.0,7.90,6.0,No
1291,125,0,1,4.59,1,260.8,81,104.9,8.19,17.0,Yes
1292,139,1,1,4.00,0,214.6,101,97.0,11.76,14.8,No
1293,38,1,0,0.00,2,137.8,86,48.0,14.32,14.1,No
1294,67,1,0,0.00,1,210.7,116,55.0,10.96,7.2,No
1295,13,1,0,0.00,1,58.4,121,33.0,13.11,11.9,No
1296,146,1,1,2.73,2,180.7,82,73.3,8.69,10.1,No
1297,117,0,1,1.00,1,196.0,82,71.0,16.14,3.7,No
1298,100,0,0,0.00,2,159.9,94,43.0,9.00,11.6,Yes
1299,129,1,0,0.00,3,207.0,91,49.0,7.75,13.4,No
1300,67,1,0,0.00,2,171.7,80,39.0,5.52,11.9,No
1301,76,1,1,2.57,3,160.1,107,67.7,8.44,9.5,No
1302,117,1,1,3.21,1,153.2,112,81.1,13.17,11.9,No
1303,115,0,0,0.00,1,180.0,119,48.0,9.94,12.4,No
1304,80,1,0,0.00,1,239.9,121,53.0,7.12,9.3,No
1305,90,1,0,0.22,2,222.0,93,56.2,9.35,12.4,No
1306,41,1,0,0.00,1,143.6,117,38.0,7.62,8.6,No
1307,34,1,1,2.89,2,151.5,100,75.9,12.44,10.7,No
1308,109,0,1,2.51,0,217.2,138,75.1,7.28,9.3,No
1309,116,1,0,0.35,2,205.0,90,50.5,7.05,7.5,No
1310,108,1,0,0.00,0,198.5,99,57.0,13.39,9.4,Yes
1311,52,1,0,0.32,3,191.9,108,59.2,13.49,7.8,No
1312,85,0,0,0.00,3,116.2,86,40.0,11.49,10.1,No
1313,36,1,0,0.34,0,157.6,117,46.4,9.22,11.9,No
1314,86,1,1,3.43,2,261.2,122,97.3,10.71,12.7,No
1315,144,1,1,2.70,1,219.9,102,84.0,11.11,10.0,No
1316,128,1,1,4.32,1,142.3,73,84.2,9.74,16.0,No
1317,78,1,0,0.00,3,75.0,116,34.0,12.44,9.5,No
1318,82,1,0,0.00,4,185.8,36,56.0,13.83,5.7,No
1319,51,1,0,0.00,1,197.8,60,53.0,11.05,8.9,No
1320,72,1,1,2.21,2,138.1,113,68.1,13.01,8.2,No
1321,113,1,0,0.00,3,92.6,85,31.0,8.88,14.4,No
1322,137,1,0,0.00,1,147.2,119,42.0,9.64,10.2,No
1323,147,1,1,2.81,3,251.5,107,91.1,11.71,10.4,No
1324,74,1,0,0.00,0,155.7,116,42.0,8.69,8.1,No
1325,161,1,0,0.00,1,297.9,141,71.0,11.91,8.9,Yes
1326,48,1,0,0.00,1,198.2,73,51.0,10.14,5.1,No
1327,49,1,0,0.00,2,119.4,69,44.0,13.67,12.4,No
1328,127,1,1,1.97,0,203.8,118,77.7,13.36,7.3,No
1329,144,1,1,1.76,2,189.8,96,60.6,6.17,6.5,Yes
1330,63,1,0,0.27,3,211.8,84,58.7,11.55,10.7,No
1331,105,1,1,2.70,0,179.4,113,81.0,13.77,10.0,No
1332,73,1,1,1.70,2,173.7,117,64.0,10.20,6.3,No
1333,37,1,0,0.00,3,191.4,116,47.0,8.37,14.0,No
1334,99,1,0,0.00,1,54.8,92,25.0,8.65,7.5,No
1335,169,1,0,0.00,2,142.5,82,44.0,11.57,10.0,No
1336,67,1,0,0.42,1,167.8,91,47.2,8.39,8.4,No
1337,88,1,1,4.35,1,219.5,78,100.5,11.11,16.1,No
1338,103,1,0,0.00,1,141.3,123,46.0,12.68,6.4,No
1339,75,1,0,0.00,1,138.5,110,37.0,7.66,11.1,No
1340,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6,No
1341,113,1,1,3.13,0,183.8,102,78.3,9.17,11.6,No
1342,124,1,0,0.00,3,234.4,61,56.0,8.97,10.4,No
1343,75,1,1,3.05,1,198.2,107,88.5,14.02,11.3,No
1344,106,1,0,0.00,4,207.9,91,50.0,8.60,14.4,No
1345,135,1,0,0.00,1,246.8,129,58.0,9.39,12.6,No
1346,91,1,0,0.00,0,149.0,115,47.0,12.27,8.3,No
1347,179,1,0,0.00,0,116.1,101,37.0,10.09,11.6,No
1348,133,1,0,0.00,3,143.8,71,41.0,9.20,12.9,No
1349,77,1,0,0.00,1,67.7,68,29.0,9.79,12.0,No
1350,105,1,0,0.00,0,226.9,106,55.0,9.11,11.6,Yes
1351,74,1,0,0.00,1,203.8,77,53.0,10.26,9.0,No
1352,133,1,0,0.00,4,221.1,133,52.0,8.01,8.4,No
1353,107,1,0,0.00,1,222.3,101,63.0,14.30,12.1,Yes
1354,89,0,0,0.00,0,206.9,134,50.0,8.39,10.9,No
1355,97,1,1,2.97,1,133.2,135,71.7,10.86,11.0,No
1356,84,1,0,0.00,3,225.9,86,62.0,13.78,14.3,Yes
1357,106,0,0,0.00,1,133.7,45,39.0,9.39,10.7,Yes
1358,105,0,0,0.31,3,150.0,106,54.1,14.69,10.3,No
1359,146,1,0,0.00,3,195.9,86,53.0,11.43,12.2,No
1360,87,1,0,0.00,1,205.2,106,44.0,4.98,13.4,No
1361,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4,No
1362,40,1,0,0.00,1,115.7,105,31.0,6.39,9.3,No
1363,24,1,0,0.00,2,265.6,86,63.0,10.44,11.1,Yes
1364,51,1,0,0.00,0,169.3,111,41.0,6.98,12.0,No
1365,22,1,0,0.00,2,181.8,108,48.0,9.93,9.3,No
1366,133,1,0,0.00,0,227.4,90,45.0,3.66,4.7,No
1367,89,1,0,0.00,2,141.1,92,46.0,12.46,10.8,No
1368,101,1,0,0.00,0,124.8,66,44.0,12.86,13.4,No
1369,119,1,0,0.00,1,134.9,70,41.0,10.58,11.3,No
1370,112,1,0,0.00,1,261.4,108,58.0,7.73,11.6,No
1371,116,0,0,0.30,3,215.4,104,58.0,10.24,12.6,No
1372,153,1,1,4.16,0,235.6,74,101.6,11.40,15.4,No
1373,75,1,0,0.00,1,111.7,121,40.0,11.87,13.1,No
1374,184,1,0,0.21,2,151.7,93,43.1,8.93,13.1,No
1375,144,0,0,0.27,0,150.0,69,52.7,14.30,9.4,No
1376,120,1,0,0.00,3,203.3,108,57.0,13.00,7.8,No
1377,105,1,0,0.17,3,212.0,113,57.7,11.33,8.9,No
1378,80,1,1,2.89,4,166.4,92,77.9,11.92,10.7,No
1379,127,1,1,3.02,1,183.2,117,72.2,6.34,11.2,No
1380,78,1,0,0.00,0,208.9,119,57.0,12.62,12.8,No
1381,31,1,0,0.00,1,165.4,84,46.0,10.19,8.2,No
1382,53,1,0,0.00,3,57.5,95,33.0,13.28,11.6,No
1383,34,1,0,0.00,1,128.8,80,40.0,10.44,14.0,No
1384,94,1,0,0.00,4,181.8,85,49.0,10.12,9.2,No
1385,92,1,0,0.25,2,196.5,82,52.5,9.50,10.8,No
1386,155,0,0,0.00,2,250.8,146,56.0,7.63,10.0,No
1387,116,1,0,0.23,3,173.5,93,48.3,9.71,16.2,No
1388,87,1,0,0.00,2,238.0,97,55.0,8.23,10.6,No
1389,121,1,1,3.08,1,68.7,95,60.8,10.46,11.4,No
1390,143,1,1,2.08,1,141.4,130,60.8,9.32,7.7,No
1391,39,1,1,3.24,1,141.7,121,76.4,11.62,12.0,No
1392,124,1,0,0.00,0,253.5,104,54.0,5.90,14.0,No
1393,83,1,0,0.00,0,202.3,87,52.0,10.08,6.8,No
1394,83,1,1,4.75,2,191.3,95,101.5,12.54,17.6,No
1395,190,1,0,0.00,1,169.4,102,51.0,12.68,8.9,No
1396,93,1,1,2.16,2,178.7,134,67.6,8.93,8.0,No
1397,97,0,0,0.38,0,236.9,107,57.8,7.88,7.3,Yes
1398,108,1,0,0.00,2,240.2,78,61.0,11.52,5.2,No
1399,87,1,0,0.00,0,171.6,119,47.0,10.25,13.8,No
1400,110,1,0,0.00,3,151.8,106,38.0,6.90,11.2,No
1401,105,1,1,3.48,0,101.9,79,71.8,11.16,12.9,No
1402,82,1,0,0.00,0,199.3,112,51.0,9.67,7.0,No
1403,94,1,0,0.00,1,163.5,136,41.0,7.19,12.6,No
1404,151,0,0,0.26,0,198.7,70,54.6,10.48,12.4,No
1405,84,1,0,0.00,1,181.5,129,42.0,6.54,8.5,No
1406,112,1,0,0.00,0,170.5,113,46.0,9.66,11.2,No
1407,24,1,0,0.00,1,241.9,104,54.0,7.26,6.6,No
1408,148,1,1,3.05,1,241.7,84,86.5,8.29,11.3,No
1409,148,1,1,4.10,2,244.9,150,93.0,5.90,15.2,No
1410,85,1,0,0.00,2,211.5,100,52.0,9.23,13.3,No
1411,119,1,1,3.19,2,154.0,114,81.9,13.90,11.8,No
1412,157,1,1,4.05,1,219.2,102,95.5,10.30,15.0,No
1413,141,1,1,2.73,1,148.6,91,64.3,6.56,10.1,No
1414,102,1,0,0.33,1,271.1,80,64.3,8.60,10.3,No
1415,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2,No
1416,63,1,0,0.37,0,211.2,80,60.7,11.89,12.3,No
1417,108,1,0,0.00,0,199.3,104,53.0,11.21,15.2,No
1418,64,1,1,2.03,0,180.1,106,62.3,6.38,7.5,No
1419,93,1,0,0.24,1,239.8,70,65.4,12.59,10.9,No
1420,80,0,0,0.00,2,189.1,122,52.0,11.16,13.9,Yes
1421,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1,No
1422,166,1,0,0.23,0,152.1,95,39.3,6.05,9.8,No
1423,131,1,1,2.57,3,214.2,115,76.7,8.09,9.5,No
1424,89,1,0,0.00,1,326.3,112,70.0,8.26,7.5,Yes
1425,103,1,1,3.92,2,185.4,105,88.2,9.88,14.5,No
1426,100,1,0,0.21,2,235.8,130,58.1,8.80,7.3,No
1427,117,0,0,0.00,1,54.2,100,35.0,15.16,8.6,Yes
1428,101,1,0,0.00,1,231.3,87,59.0,11.24,7.2,No
1429,128,1,0,0.36,3,247.3,91,61.6,9.14,14.7,No
1430,172,1,0,0.00,0,172.5,85,51.0,12.66,5.9,No
1431,59,1,1,2.30,2,120.9,97,62.0,10.65,8.5,No
1432,58,0,1,2.40,1,142.8,96,72.0,13.62,8.9,No
1433,200,1,0,0.00,1,128.2,87,34.0,6.66,11.2,No
1434,112,1,0,0.00,3,206.2,122,50.0,8.23,12.6,No
1435,126,1,0,0.00,0,161.4,110,47.0,11.03,5.1,No
1436,56,1,0,0.32,2,91.1,90,34.2,8.97,11.9,No
1437,56,1,0,0.00,3,150.9,79,40.0,8.09,11.7,No
1438,96,1,1,2.92,2,247.6,95,93.2,12.82,10.8,No
1439,163,1,1,2.81,1,160.0,104,72.1,9.47,10.4,No
1440,107,0,0,0.00,3,133.3,106,39.0,9.15,12.9,Yes
1441,40,0,0,0.00,3,170.7,55,45.0,8.96,8.2,No
1442,92,1,0,0.00,2,184.7,60,54.0,13.10,12.3,Yes
1443,33,0,0,0.00,0,164.0,99,41.0,7.66,6.4,No
1444,84,1,1,3.05,0,214.3,112,83.5,9.41,11.3,No
1445,191,1,0,0.00,1,162.0,104,49.0,12.06,10.9,No
1446,123,1,0,0.00,1,163.1,119,49.0,12.47,9.0,No
1447,169,1,0,0.25,3,266.7,105,61.5,7.91,13.8,Yes
1448,95,1,1,3.21,1,129.5,106,76.1,12.45,11.9,No
1449,47,1,1,3.48,2,196.6,93,88.8,12.07,12.9,No
1450,121,1,0,0.00,0,103.3,110,29.0,6.46,10.7,No
1451,127,1,0,0.00,2,139.6,94,45.0,12.05,8.8,No
1452,86,1,0,0.00,1,83.8,121,35.0,12.01,6.7,No
1453,116,1,0,0.24,3,192.1,98,62.4,15.65,7.9,No
1454,161,1,0,0.00,1,178.1,109,43.0,7.33,8.5,No
1455,46,1,0,0.00,2,257.4,67,66.0,13.06,13.4,Yes
1456,127,1,0,0.33,2,221.0,100,55.3,8.04,6.8,No
1457,111,1,0,0.00,0,176.4,62,48.0,10.05,11.2,No
1458,166,1,0,0.00,0,136.1,116,39.0,9.07,11.3,No
1459,130,1,0,0.00,2,211.2,119,56.0,11.56,6.3,No
1460,101,0,0,0.38,0,193.7,108,52.8,9.33,11.6,No
1461,126,1,0,0.00,1,190.9,143,46.0,7.49,13.0,No
1462,43,1,0,0.35,0,179.3,97,55.5,12.64,8.0,No
1463,115,1,0,0.00,2,178.7,114,54.0,13.55,16.4,No
1464,98,1,0,0.00,0,216.8,86,54.0,9.54,11.0,No
1465,70,1,0,0.31,0,59.5,103,35.1,12.86,11.1,No
1466,21,1,0,0.30,1,244.7,81,59.0,8.40,6.6,No
1467,97,1,1,2.24,3,121.1,105,65.4,13.01,8.3,No
1468,3,0,0,0.26,1,161.0,96,51.6,12.25,7.7,No
1469,104,1,0,0.00,0,263.4,101,65.0,11.78,13.0,No
1470,115,1,0,0.00,2,195.9,111,53.0,11.35,13.2,No
1471,63,0,1,2.70,1,151.5,99,66.0,7.39,10.0,No
1472,92,1,1,2.70,2,152.0,95,77.0,13.75,10.0,No
1473,129,1,1,2.78,2,193.0,99,79.8,11.24,10.3,No
1474,158,1,0,0.33,1,175.9,105,49.3,9.42,11.0,No
1475,98,1,0,0.00,1,169.9,77,41.0,6.92,8.5,No
1476,120,1,1,2.86,0,244.3,140,97.6,16.12,10.6,No
1477,41,1,0,0.00,2,237.8,92,60.0,11.18,10.2,No
1478,118,1,0,0.00,1,136.1,120,41.0,10.21,11.3,No
1479,55,0,0,0.00,1,269.6,121,61.0,8.59,8.2,No
1480,25,1,0,0.14,3,119.3,87,40.4,10.58,10.5,No
1481,174,1,0,0.00,3,124.3,76,45.0,13.86,15.5,No
1482,178,1,0,0.00,1,275.4,150,63.0,9.38,13.6,No
