Voter,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
6273,61,1,1,0,2,9,8,0,No
6274,35,1,0,0,1,237,15,1,No
6275,47,1,1,1,5,106,20,1,No
6276,52,0,0,0,1,132,8,1,No
6277,55,1,1,1,5,100,18,0,Yes
6278,40,1,1,0,1,79,16,0,Yes
6279,31,0,1,1,5,183,15,0,No
6280,52,1,1,1,6,41,8,0,No
6281,40,1,1,1,6,87,15,1,Yes
6282,29,0,1,0,5,135,8,0,No
6283,39,0,0,1,3,77,15,1,Yes
6284,53,1,1,1,3,31,18,1,No
6285,53,1,1,1,3,110,20,0,Yes
6286,44,1,1,1,5,42,15,0,Yes
6287,38,1,1,1,4,116,12,0,No
6288,48,1,1,1,4,145,18,0,Yes
6289,35,1,1,1,3,83,18,1,No
6290,52,1,1,1,6,141,15,0,Yes
6291,30,0,0,0,1,37.5,18,1,No
6292,68,0,0,1,6,165,20,0,No
6293,54,1,1,1,5,96,15,1,Yes
6294,24,1,1,1,3,33,11,1,No
6295,41,1,1,1,4,187,15,0,No
6296,32,0,0,1,2,73,8,1,No
6297,36,1,1,1,3,345,15,1,Yes
6298,37,1,1,0,1,70,18,0,Yes
6299,72,1,1,1,2,61,20,1,No
6300,44,1,1,1,6,173,15,0,Yes
6301,51,1,1,1,5,252,12,0,No
6302,45,1,1,0,1,87,20,0,Yes
6303,62,1,1,1,4,8,20,0,Yes
6304,30,1,1,0,2,27,14,0,Yes
6305,59,1,1,1,4,100.5,13,1,Yes
6306,78,1,1,1,5,127,20,0,Yes
6307,47,0,1,0,1,34,8,1,No
6308,37,1,1,1,3,74,8,1,No
6309,34,0,1,1,3,100,8,1,No
6310,49,1,1,0,4,55,18,1,No
6311,53,1,1,1,4,5,16,1,Yes
6312,36,1,1,1,5,69,12,1,No
6313,38,1,1,1,5,112,15,0,Yes
6314,60,1,1,0,1,60,16,0,Yes
6315,41,1,1,1,4,87,15,1,Yes
6316,37,1,1,1,3,138,18,0,Yes
6317,35,0,1,1,5,29,12,0,No
6318,49,1,0,0,4,25,9,1,No
6319,48,0,0,0,1,145,20,0,No
6320,55,1,1,1,3,28,20,0,Yes
6321,48,1,1,1,6,124,18,0,Yes
6322,36,0,0,1,3,100,12,0,No
6323,32,1,1,1,4,323,18,0,No
6324,45,1,1,1,4,100,18,0,Yes
6325,34,1,1,1,5,99,8,0,No
6326,44,1,1,1,4,202,15,0,No
6327,30,0,1,0,1,82,8,0,No
6328,39,1,1,1,5,209,15,1,No
6329,60,1,1,1,3,26,20,0,Yes
6330,31,1,1,1,4,103,15,0,Yes
6331,57,1,0,0,1,24,8,0,No
6332,44,1,1,1,2,101,12,1,No
6333,50,1,1,0,4,25,8,0,No
6334,42,1,1,1,2,164,15,0,Yes
6335,49,0,1,1,4,163,8,1,No
6336,61,0,0,1,3,95,20,0,No
6337,46,1,1,0,1,104.5,20,1,No
6338,24,1,1,0,3,227,12,1,No
6339,57,1,1,1,5,162,13,0,Yes
6340,29,1,0,1,4,288,12,1,No
6341,51,1,1,1,7,128,15,0,Yes
6342,40,1,1,1,5,149,12,0,No
6343,61,0,1,1,3,136,20,1,No
6344,71,1,1,1,4,56,20,0,Yes
6345,52,1,0,0,1,134,18,1,No
6346,52,1,1,1,2,9,8,1,No
6347,66,1,0,1,2,68.5,20,1,No
6348,47,1,1,1,6,77,20,0,Yes
6349,42,1,1,1,3,57,20,1,No
6350,61,0,1,1,4,48,8,1,No
6351,47,1,1,0,1,34,20,0,Yes
6352,60,1,1,1,4,124,20,0,Yes
6353,60,1,0,0,1,51,20,1,No
6354,42,1,1,1,6,239,12,0,No
6355,34,1,1,1,5,174,8,1,No
6356,42,1,1,1,3,210,18,0,Yes
6357,43,1,1,1,2,39,18,0,Yes
6358,67,1,0,1,5,137,20,0,No
6359,50,0,1,1,3,31,16,0,Yes
6360,36,1,1,1,3,111.5,18,0,Yes
6361,42,1,1,1,6,175,15,0,No
6362,50,1,1,1,2,89,18,1,No
6363,41,1,1,0,1,112,18,1,No
6364,54,1,1,1,2,155,16,0,Yes
6365,56,1,0,1,4,298,15,1,No
6366,35,1,1,1,2,61,18,0,Yes
6367,41,0,0,1,4,120,8,0,No
6368,75,0,1,1,3,52,20,0,Yes
6369,22,1,1,1,5,105,12,0,No
6370,33,0,1,1,6,118,17,1,No
6371,50,1,0,1,2,64,20,1,No
6372,50,1,0,1,2,101,18,0,No
6373,42,1,1,0,1,6,18,1,No
6374,32,1,1,1,5,64,8,0,No
6375,59,1,1,0,1,114.5,20,1,No
6376,60,1,1,1,3,67,20,0,Yes
6377,56,1,1,1,5,45,20,0,Yes
6378,50,1,1,0,1,82,20,1,No
6379,38,0,0,1,3,147,12,1,No
6380,61,0,1,1,3,35,8,1,No
6381,31,1,0,1,5,136,15,1,Yes
6382,39,1,1,1,2,111,18,0,Yes
6383,64,1,1,1,2,83,20,1,No
6384,35,1,1,0,3,181,8,0,No
6385,36,1,1,1,4,149,15,1,Yes
6386,68,1,1,1,4,63,16,0,Yes
6387,73,0,0,0,2,77,8,0,No
6388,63,1,1,1,2,59,20,0,Yes
6389,56,0,1,0,2,20,8,0,No
6390,45,1,1,1,2,97,18,1,No
6391,39,1,1,0,1,82,9,1,No
6392,63,0,1,0,2,26,10,1,No
6393,35,1,1,1,2,134,15,1,Yes
6394,38,1,1,1,3,60,18,1,No
6395,39,1,1,1,3,101,12,1,No
6396,58,0,1,1,2,28,8,1,No
6397,44,1,1,1,7,335,15,1,No
6398,50,1,0,1,4,108,20,0,No
6399,69,1,1,1,2,9,8,0,No
6400,65,1,1,0,2,24,8,1,No
6401,68,1,0,1,5,15,8,1,No
6402,34,0,0,1,4,116,15,1,Yes
6403,35,0,1,0,1,83.5,8,0,No
6404,48,1,1,1,4,60,12,0,No
6405,55,1,1,1,5,73,20,1,No
6406,67,1,1,1,2,236,20,1,No
6407,41,0,1,1,5,120,18,0,Yes
6408,42,0,1,1,6,41,18,0,Yes
6409,47,1,0,1,4,92,20,0,No
6410,44,1,1,1,6,170,9,0,No
6411,57,1,0,1,4,42,20,0,No
6412,53,1,1,1,3,43,18,0,Yes
6413,39,1,1,1,5,99,12,0,No
6414,23,1,1,1,5,153,12,0,No
6415,55,1,1,0,1,130,20,0,Yes
6416,37,1,0,0,1,98,15,0,Yes
6417,44,1,1,1,5,112,8,0,No
6418,55,1,1,1,4,105,15,1,Yes
6419,31,1,1,1,6,309,8,1,No
6420,36,1,1,1,2,114,8,0,No
6421,32,0,1,1,6,82,15,0,Yes
6422,27,1,1,1,6,110,8,0,No
6423,51,1,1,1,5,17,20,0,Yes
6424,62,1,1,1,3,89,20,0,Yes
6425,49,1,1,1,3,60,18,1,No
6426,34,1,1,1,3,65,8,1,No
6427,62,1,0,0,2,5,20,1,No
6428,54,1,1,1,4,102,15,0,Yes
6429,45,1,1,1,5,133,12,1,No
6430,33,1,1,1,5,195,12,1,No
6431,47,1,1,0,2,42,18,0,Yes
6432,43,1,1,1,2,27,18,1,No
6433,42,0,1,1,4,43.5,9,0,No
6434,66,1,1,0,2,47,20,1,No
6435,41,0,1,1,4,145,18,0,Yes
6436,53,1,1,1,2,58,18,0,Yes
6437,34,1,1,1,3,199,12,1,No
6438,37,1,1,1,6,225,15,0,No
6439,50,1,1,0,5,127,15,0,Yes
6440,78,1,1,1,3,56,8,0,No
6441,59,1,0,1,3,203,15,0,No
6442,38,1,1,0,1,103,18,0,Yes
6443,32,1,1,1,3,99,15,0,Yes
6444,67,1,1,1,4,68,20,0,Yes
6445,21,1,0,1,6,31,12,0,No
6446,46,1,1,1,2,62,9,0,No
6447,60,1,1,1,3,93,20,0,Yes
6448,61,1,1,1,2,106,8,1,No
6449,72,1,1,1,3,42,10,1,No
6450,32,1,1,1,5,138,15,1,Yes
6451,26,0,1,0,1,121.5,18,0,Yes
6452,54,1,0,1,2,240,8,0,No
6453,45,1,1,1,4,69,12,1,No
6454,52,1,1,1,3,86,20,1,No
6455,34,0,1,1,2,116,18,0,Yes
6456,47,1,1,1,5,76,12,0,No
6457,61,1,1,1,5,81,16,0,Yes
6458,66,1,1,1,3,13,20,0,Yes
6459,65,1,0,1,5,332,20,1,No
6460,42,1,1,1,4,94,12,1,No
6461,47,1,0,0,3,81.5,15,0,Yes
6462,60,1,1,1,5,64,20,0,Yes
6463,52,1,1,1,2,146,12,1,No
6464,57,0,1,1,3,93,8,1,No
6465,68,1,1,0,1,67.5,20,0,Yes
6466,57,1,1,0,1,98,20,0,Yes
6467,50,1,1,1,3,99,18,1,No
6468,35,0,0,0,1,156,8,1,No
6469,53,1,1,1,7,159,15,1,Yes
6470,55,1,1,0,3,61,10,0,No
6471,43,1,1,1,6,127,13,0,Yes
6472,42,1,1,1,2,175,18,0,Yes
6473,50,1,1,1,4,80,20,0,Yes
6474,34,1,1,1,6,165,15,1,Yes
6475,43,1,0,1,2,69.5,18,0,No
6476,36,1,1,0,2,30,12,0,No
6477,64,1,1,1,2,27,8,1,No
6478,60,1,1,1,5,492,20,0,No
6479,33,1,1,1,5,104,18,1,No
6480,57,1,1,0,1,40,13,0,Yes
6481,70,1,1,1,5,50,20,0,Yes
6482,45,1,1,1,7,125,12,1,No
6483,50,1,1,1,5,120,15,0,Yes
6484,46,1,1,1,3,85,13,1,Yes
6485,46,1,1,1,3,58,18,0,Yes
6486,48,0,0,1,4,127,18,0,No
6487,49,1,1,1,5,156,20,1,No
6488,46,1,1,0,1,47,16,1,Yes
6489,42,1,1,0,3,42,18,1,No
6490,65,1,1,0,2,93,20,0,Yes
6491,35,1,0,1,5,129,15,0,Yes
6492,31,1,1,1,3,205,8,0,No
6493,29,1,1,1,5,542,17,1,No
6494,41,1,1,1,2,101,18,1,No
6495,76,1,1,1,4,76,20,0,Yes
6496,55,1,1,0,1,123,20,1,No
6497,44,1,1,0,1,113,20,1,No
6498,51,0,1,1,3,136,8,1,No
6499,34,0,0,1,3,125,8,1,Yes
6500,51,1,1,1,3,70,18,1,No
6501,34,1,1,1,6,126,15,1,Yes
6502,35,1,1,1,5,128,18,1,No
6503,76,1,0,1,3,144,20,1,No
6504,49,0,1,0,1,18,8,0,No
6505,67,1,0,0,1,6,8,1,No
6506,50,1,0,1,2,81,8,0,No
6507,56,0,0,0,1,199,8,0,No
6508,60,1,0,1,4,163,20,1,No
6509,47,1,0,1,5,128,8,1,No
6510,50,1,0,1,4,97,20,0,No
6511,35,1,0,0,4,192,8,1,No
6512,55,1,1,1,2,73,16,0,Yes
6513,37,0,1,0,1,5,8,1,No
6514,73,1,1,0,1,94,20,1,No
6515,43,1,1,0,3,53,12,0,No
6516,60,0,0,0,1,36,8,0,No
6517,46,1,0,1,4,58,15,1,Yes
6518,37,1,0,0,3,56,15,0,Yes
6519,62,1,1,1,2,74,16,1,Yes
6520,39,1,1,1,4,102,8,0,No
6521,44,1,1,1,5,455,15,1,No
6522,48,1,0,1,3,6,8,1,No
6523,33,1,1,0,2,39,15,0,Yes
6524,49,0,1,1,3,172,18,0,Yes
6525,47,1,1,1,2,146,8,0,No
6526,59,0,1,0,1,73,13,1,Yes
6527,36,1,0,1,5,176,12,0,No
6528,36,1,1,1,4,67,12,1,No
6529,45,1,0,1,3,258,8,0,No
6530,65,1,1,1,5,97,20,1,No
6531,61,1,1,1,4,129,13,0,Yes
6532,33,0,1,0,1,46.5,8,0,No
6533,53,1,0,1,2,63,16,0,Yes
6534,53,0,1,0,3,59.5,8,1,No
6535,60,1,0,1,5,31,20,1,No
6536,44,1,1,1,5,110,12,1,No
6537,39,1,1,1,3,101.5,18,1,No
6538,45,1,1,1,2,163,18,0,Yes
6539,56,1,1,1,3,75,20,1,No
6540,45,1,0,1,2,126.5,8,0,No
6541,52,0,1,1,4,327,15,0,No
6542,57,1,0,1,5,124,16,0,Yes
6543,44,1,1,1,3,170,18,0,Yes
6544,64,0,1,0,1,11,10,0,No
6545,54,1,1,1,3,97,20,0,Yes
6546,45,1,1,1,3,148,20,1,No
6547,76,1,0,1,3,61,16,1,Yes
6548,53,0,1,1,3,28,20,0,Yes
6549,39,1,1,1,3,39,8,1,No
6550,45,1,1,1,2,91,18,1,No
6551,46,1,1,1,6,47,8,0,No
6552,55,1,0,1,5,121,20,0,No
6553,30,1,1,1,2,121,18,1,No
6554,42,1,1,1,3,70,18,0,Yes
6555,31,0,1,1,2,266,18,1,No
6556,46,0,0,0,1,32,20,1,No
6557,42,1,0,1,5,100,8,1,No
6558,56,1,1,1,4,126,20,0,Yes
6559,43,1,0,0,1,186,20,0,No
6560,44,1,1,1,4,161,18,1,No
6561,41,1,0,1,2,523,9,1,No
6562,57,1,0,1,5,43,12,1,No
6563,52,1,1,1,6,74,16,0,Yes
6564,60,1,1,0,2,38.5,10,1,No
6565,51,1,1,1,2,114,18,1,Yes
6566,60,1,1,1,3,160,20,0,Yes
6567,47,0,0,1,6,60,8,0,No
6568,51,1,1,1,4,93,8,0,No
6569,56,1,0,1,5,49,13,1,Yes
6570,25,1,1,1,4,41,15,1,Yes
6571,48,1,1,1,5,134.5,8,0,No
6572,74,1,1,1,3,171,20,1,No
6573,43,0,0,1,2,122,18,0,No
6574,54,1,1,1,5,109,15,0,Yes
6575,44,1,1,1,4,123,12,0,No
6576,30,1,0,0,1,72,18,0,No
6577,60,1,0,0,1,72,20,0,No
6578,51,1,1,1,5,72,20,0,Yes
6579,56,1,1,1,4,58,20,1,No
6580,19,1,1,1,7,222,8,0,No
6581,35,0,1,1,4,78,8,0,No
6582,41,1,1,1,3,36,18,1,No
6583,58,0,1,1,2,70,20,1,No
6584,61,1,0,0,2,122,20,0,No
6585,52,1,1,1,6,108,18,0,Yes
6586,42,1,1,1,4,88,8,0,No
6587,52,0,1,0,1,73,18,0,Yes
6588,34,1,0,1,4,192,15,1,No
6589,55,1,1,1,6,180,15,0,No
6590,40,0,1,0,1,47,20,1,No
6591,42,1,1,1,5,110,15,1,Yes
6592,69,1,1,1,4,91,16,1,Yes
6593,75,1,1,0,2,22,20,1,No
6594,24,1,0,1,2,132,17,1,No
6595,55,1,0,1,3,68,16,0,Yes
6596,38,1,1,1,2,31,18,0,Yes
6597,39,1,1,1,3,27,8,0,Yes
6598,38,0,1,1,4,118,8,1,No
6599,44,1,1,1,2,48,15,1,Yes
6600,42,1,1,1,5,256,18,1,No
6601,43,1,1,1,5,65,8,0,No
6602,51,0,1,1,2,69,20,1,No
6603,51,0,1,0,1,52,10,1,No
6604,24,1,0,1,2,131,18,1,No
6605,33,0,0,1,3,68.5,8,1,No
6606,44,1,0,1,5,89,18,0,No
6607,41,1,0,1,4,97,12,1,No
6608,50,1,1,1,3,33,18,1,No
6609,67,1,1,1,2,83,20,1,No
6610,44,1,0,1,3,47,20,0,No
6611,36,1,1,1,6,134,15,0,Yes
6612,55,1,1,1,3,125.5,8,0,Yes
6613,57,1,1,1,3,148,20,0,Yes
6614,40,1,1,1,4,137,15,1,Yes
6615,54,1,1,1,4,119,20,0,Yes
6616,45,1,1,0,6,5,16,0,Yes
6617,49,1,1,1,3,47,20,0,Yes
6618,33,1,1,1,3,24,12,1,No
6619,32,1,1,0,1,65.5,18,1,No
6620,69,1,1,1,3,218,20,0,Yes
6621,36,0,1,0,2,7,8,0,No
6622,44,0,1,0,1,27,18,1,No
6623,50,1,1,1,4,66,20,0,Yes
6624,49,1,0,0,1,55,18,0,No
6625,41,1,1,1,2,119,18,1,No
6626,41,0,1,1,2,46.5,8,1,No
6627,37,1,1,1,5,83,12,0,No
6628,59,1,0,0,1,75,20,1,No
6629,28,0,1,0,1,81,15,1,Yes
6630,41,0,1,1,6,96,8,0,No
6631,50,1,0,1,4,6,18,1,No
6632,49,1,1,1,5,69,20,0,Yes
6633,62,1,1,1,4,103,13,0,Yes
6634,43,1,1,1,3,199,15,1,No
6635,41,1,1,1,2,8,18,1,No
6636,37,0,1,1,3,102,8,0,No
6637,42,1,1,1,7,256,15,0,No
6638,59,1,1,1,2,32,16,1,Yes
6639,69,1,1,1,4,127,20,1,No
6640,55,1,1,1,3,77,10,0,No
6641,45,1,1,1,4,119,12,1,Yes
6642,40,1,1,0,1,48,8,0,No
6643,37,1,1,1,5,79,15,1,Yes
6644,57,1,1,1,5,88,16,1,Yes
6645,42,1,1,1,4,103,18,0,Yes
6646,57,1,1,1,4,147,20,1,No
6647,38,1,1,1,4,29,18,0,Yes
6648,63,1,1,0,1,17,20,0,Yes
6649,46,1,1,1,2,51,18,0,Yes
6650,53,1,1,0,1,26,20,1,No
6651,35,0,0,1,3,129,15,0,Yes
6652,70,1,0,0,1,105,20,0,No
6653,61,1,1,0,2,92,20,1,No
6654,46,1,0,1,3,146.5,15,0,Yes
6655,39,1,1,1,4,92,15,0,Yes
6656,49,0,1,0,3,32,8,1,No
6657,60,1,1,0,5,87,20,1,No
6658,70,1,1,1,4,91,16,0,Yes
6659,44,1,1,1,5,67,12,0,No
6660,53,0,1,1,2,72,8,1,No
6661,50,1,1,1,4,101,18,0,Yes
6662,48,1,1,1,4,172,20,0,Yes
6663,46,1,1,0,4,61,18,1,No
6664,76,1,0,0,2,19,20,0,No
6665,45,0,1,1,4,93,16,0,Yes
6666,33,1,1,1,5,65,8,0,No
6667,49,1,1,1,2,102.5,15,1,Yes
6668,51,1,1,0,1,28,18,0,Yes
6669,46,1,1,1,4,83,15,0,Yes
6670,45,1,1,1,3,176,12,0,No
6671,51,1,1,1,2,75,9,1,No
6672,28,1,1,0,4,88,15,0,Yes
6673,53,1,1,1,4,157,20,0,Yes
6674,57,1,1,1,2,121,15,1,Yes
6675,47,0,1,1,5,117,15,1,Yes
6676,40,1,1,1,4,81,15,0,Yes
6677,40,1,1,0,1,104,15,0,Yes
6678,41,1,1,0,5,40,15,0,Yes
6679,36,1,1,1,3,200.5,8,0,No
6680,59,1,1,0,1,36,20,0,Yes
6681,47,1,0,0,1,94,20,0,No
6682,40,0,1,1,6,71,15,0,Yes
6683,37,1,0,1,7,139,15,1,Yes
6684,39,1,0,0,1,62,18,1,No
6685,38,1,1,0,1,93.5,18,1,No
6686,32,1,1,0,3,134,15,1,Yes
6687,31,1,1,1,2,91.5,8,1,No
6688,53,1,1,0,2,17,10,0,No
6689,54,1,1,1,4,102,20,1,No
6690,71,1,1,1,2,91,20,1,No
6691,36,1,0,1,5,119,12,0,No
6692,56,1,1,1,4,178,20,0,Yes
6693,29,1,1,1,4,94,12,0,No
6694,47,1,1,1,4,88.5,20,1,No
6695,38,1,1,0,1,131.5,12,0,No
6696,40,1,1,1,2,191,15,0,No
6697,53,1,1,1,6,169,15,0,Yes
6698,58,1,1,0,2,33,16,0,Yes
6699,45,1,1,1,5,229,15,1,No
6700,62,1,1,0,6,88.5,16,0,Yes
6701,38,0,1,0,1,60.5,9,0,No
6702,51,1,1,1,3,515,18,0,No
6703,67,1,1,1,4,235,16,1,No
6704,47,1,1,1,5,54,15,0,Yes
6705,54,0,1,1,5,68,15,1,Yes
6706,53,1,1,1,5,67,12,1,No
6707,40,1,1,1,4,32,18,1,No
6708,35,1,1,1,4,161,18,0,Yes
6709,51,1,1,1,3,80,15,1,Yes
6710,61,1,1,1,3,44.5,20,1,No
6711,57,1,0,0,2,74,20,1,No
6712,47,1,1,1,4,143,18,1,No
6713,44,1,1,1,5,67.5,15,1,Yes
6714,48,1,1,1,5,23,18,0,Yes
6715,64,1,1,1,3,56,10,0,No
6716,62,1,1,0,1,31,20,1,No
6717,39,0,1,0,2,26,8,1,No
6718,35,1,1,1,4,78,12,1,No
6719,43,1,1,1,5,118,15,1,Yes
6720,48,1,1,1,5,160,8,0,No
6721,38,0,0,0,6,83,12,0,No
6722,47,1,0,1,5,184,15,1,No
6723,34,1,1,1,4,290,15,0,No
6724,32,1,1,0,3,60,18,0,Yes
6725,52,1,1,0,4,63.5,18,0,Yes
6726,41,0,1,1,3,114,8,1,No
6727,40,1,1,1,3,159,12,0,No
6728,67,0,1,1,2,50,20,1,No
6729,24,0,1,1,2,155,14,1,Yes
6730,43,1,1,0,5,100,18,1,Yes
6731,50,1,0,1,7,105,12,0,No
6732,53,1,1,0,4,44,20,1,No
6733,49,1,1,1,2,209,18,0,Yes
6734,49,1,1,1,3,186,15,1,No
6735,48,1,1,1,4,46,16,0,Yes
6736,64,1,0,1,4,88,20,1,No
6737,63,1,0,1,3,85,20,0,No
6738,74,1,1,0,4,14,16,0,Yes
6739,44,0,0,0,1,57,8,1,No
6740,52,1,1,1,2,100,18,0,Yes
6741,52,1,0,1,3,80,15,0,Yes
6742,32,1,1,0,1,37,17,0,No
6743,37,1,1,0,2,138,12,0,No
6744,47,1,1,1,3,16,9,0,No
6745,53,1,1,1,7,58,20,1,No
6746,24,1,0,1,2,32,17,1,No
6747,58,0,1,1,2,411,8,0,No
6748,43,1,0,1,5,294,15,0,No
6749,34,1,1,1,4,83,12,0,No
6750,38,1,0,0,1,20,18,0,No
6751,49,1,1,1,2,60,8,0,No
6752,52,0,1,1,4,95.5,8,1,No
6753,30,0,0,1,6,61,8,0,No
6754,52,1,1,0,1,39,10,0,No
6755,41,0,1,1,3,126,18,1,No
6756,46,0,0,0,3,130,10,1,No
6757,28,1,1,1,3,72,8,0,No
6758,55,0,1,0,1,46.5,18,1,No
6759,58,0,1,1,2,50,8,1,No
6760,56,1,1,1,5,64.5,16,1,Yes
6761,52,1,1,1,5,78,20,1,No
6762,56,1,1,0,1,7,20,1,No
6763,63,1,1,1,3,92,20,0,Yes
6764,74,1,1,1,3,58,20,0,Yes
6765,42,1,1,1,2,82,13,1,Yes
6766,40,0,0,1,3,39,15,0,Yes
6767,44,1,1,1,4,207,15,1,No
6768,62,1,1,1,3,53,20,0,Yes
6769,65,1,0,1,3,79,20,1,No
6770,33,1,1,1,4,57,15,0,Yes
6771,49,0,1,0,2,18,8,1,No
6772,40,0,1,1,3,143,12,0,No
6773,49,1,0,1,3,92,20,1,No
6774,67,1,1,1,2,193,8,0,No
6775,50,0,1,1,2,58,20,1,No
6776,49,1,0,0,1,175.5,9,0,No
6777,67,0,1,1,3,8,8,0,No
6778,33,1,1,1,2,176,18,1,No
6779,54,0,1,1,6,70,16,1,Yes
6780,34,1,1,1,5,133,15,0,Yes
6781,64,1,1,0,3,6,20,0,Yes
6782,53,1,1,1,2,15,12,1,No
6783,28,1,1,1,4,90,8,1,No
6784,44,1,1,1,5,161,15,1,Yes
6785,57,1,0,1,4,103,8,0,Yes
6786,55,1,1,1,3,149,20,1,No
6787,40,0,1,0,1,84,8,1,No
6788,69,0,1,1,3,507,20,0,No
6789,52,1,0,1,3,208,20,0,No
6790,44,1,1,1,6,78,12,1,No
6791,59,1,1,1,5,143,8,0,No
6792,48,1,1,1,3,216,15,1,No
6793,38,1,1,1,6,20,8,1,No
6794,48,1,1,1,5,122,12,1,No
6795,51,1,0,0,3,159.5,15,1,Yes
6796,75,0,0,0,6,58.5,16,0,Yes
6797,39,1,0,1,6,101,15,1,Yes
6798,53,1,1,1,3,138,18,1,Yes
6799,66,1,0,1,2,68,20,0,No
6800,42,1,1,0,2,103,18,1,No
6801,42,1,0,1,3,110,18,1,No
6802,36,1,1,1,3,97,8,1,No
6803,35,1,0,1,6,69,12,1,No
6804,27,1,0,1,3,151,15,0,Yes
6805,51,1,1,1,4,91,15,0,Yes
6806,52,1,1,1,7,90,15,1,Yes
6807,52,1,1,1,3,156,18,0,Yes
6808,63,1,1,1,3,189,16,1,No
6809,43,1,1,1,5,119,13,0,Yes
6810,49,1,1,0,2,59,20,0,Yes
6811,48,1,0,1,4,13,10,0,No
6812,52,1,0,0,2,58,20,0,No
6813,32,1,1,1,4,109,12,1,No
6814,65,1,1,1,4,55.5,13,1,Yes
6815,35,0,0,0,4,124,8,1,No
6816,45,1,1,0,3,126,20,0,Yes
6817,43,0,1,1,2,120,20,0,Yes
6818,44,1,0,0,2,34,18,1,No
6819,67,1,0,0,1,14.5,20,0,No
6820,53,1,1,1,3,94,20,0,Yes
6821,49,1,1,0,1,125,20,1,No
6822,53,0,0,1,4,112,20,1,No
6823,32,1,1,1,2,129,15,1,Yes
6824,60,1,1,0,1,30,20,0,Yes
6825,54,1,1,1,2,67,18,0,Yes
6826,43,1,1,0,1,76,18,0,Yes
6827,33,0,0,1,3,143,18,0,No
6828,39,1,1,1,2,160,12,1,No
6829,47,1,1,0,1,98,18,1,No
6830,59,1,0,0,1,63,20,1,No
6831,48,1,1,1,5,103,18,1,No
6832,43,1,1,1,5,87,18,1,No
6833,34,0,1,0,4,12,9,0,No
6834,46,1,1,1,5,78,18,1,No
6835,49,1,1,1,2,95,18,0,Yes
6836,50,1,1,1,2,127,18,0,Yes
6837,34,1,1,1,3,65,15,1,Yes
6838,42,1,1,1,6,116,15,0,Yes
6839,41,1,1,0,2,66,8,1,No
6840,50,0,1,1,5,96,8,0,No
6841,44,1,1,1,4,39,12,1,No
6842,73,1,1,1,3,73,20,1,No
6843,28,1,1,1,4,140,12,1,No
6844,69,0,0,0,1,58.5,20,1,No
6845,56,1,1,1,3,174,20,0,Yes
6846,53,1,1,1,4,128,15,0,Yes
6847,56,1,1,1,3,72,16,0,Yes
6848,53,1,1,1,2,54,20,1,No
6849,33,1,1,0,2,30,8,1,No
6850,22,1,0,1,3,93,8,0,No
6851,34,1,1,1,4,383,12,0,No
6852,50,1,1,1,6,264,15,1,No
6853,48,1,1,1,3,26,10,1,No
6854,58,0,1,0,1,67,16,0,Yes
6855,34,1,1,1,5,161,15,0,Yes
6856,61,1,1,0,1,86,20,0,Yes
6857,52,1,1,0,1,134,20,0,Yes
6858,66,1,1,1,3,60,20,1,No
6859,57,1,1,1,2,6,8,1,No
6860,46,1,1,0,1,366,18,1,No
6861,50,1,1,0,1,18,20,1,No
6862,32,1,1,0,2,110,18,0,Yes
6863,29,1,0,1,5,59,12,0,No
6864,34,1,1,1,2,95.5,15,0,Yes
6865,39,0,1,1,5,115,18,0,Yes
6866,51,1,1,1,2,111,18,0,Yes
6867,44,1,1,1,4,142,20,1,No
6868,44,1,1,1,2,75,20,0,Yes
6869,54,1,1,1,4,189,15,0,No
6870,49,1,1,0,1,151,18,0,Yes
6871,52,1,1,1,4,61,8,1,No
6872,57,1,1,1,5,219,18,1,No
6873,76,1,0,1,3,173,20,0,No
6874,48,1,1,1,3,77,12,1,No
6875,53,1,1,0,1,5,20,0,Yes
6876,66,1,1,1,2,103,8,1,No
6877,45,1,1,1,5,123,15,1,Yes
6878,49,1,1,0,6,24,8,1,No
6879,53,1,1,0,1,70,20,0,Yes
6880,40,0,1,0,4,17,15,0,Yes
6881,51,1,1,0,2,31,8,1,No
6882,72,0,1,1,3,61,8,0,No
6883,23,1,1,0,2,95,8,1,No
6884,49,1,1,1,4,198,20,0,Yes
6885,55,1,1,1,5,144,20,0,Yes
6886,49,1,1,0,3,56,16,1,Yes
6887,62,1,1,1,2,130,20,0,Yes
6888,42,1,1,0,3,66.5,9,0,No
6889,31,1,0,0,1,45,8,1,No
6890,52,1,1,1,2,99,20,1,No
6891,44,1,0,1,3,26,9,0,No
6892,76,0,1,1,2,4,20,1,No
6893,54,1,1,0,2,46,8,1,No
6894,48,1,1,0,4,74,16,1,Yes
6895,49,1,1,1,2,66.5,18,1,No
6896,56,1,1,1,4,105,20,1,No
6897,54,1,1,1,6,147,12,1,No
6898,47,1,1,1,4,133,9,1,No
6899,55,1,1,1,3,70,8,0,No
6900,74,0,1,1,2,116,20,1,No
6901,44,1,1,1,4,168,18,0,Yes
6902,32,1,1,1,3,81,12,1,No
6903,52,1,0,0,2,80,16,0,Yes
6904,31,1,1,1,3,78,14,0,Yes
6905,72,1,1,0,1,72,20,1,No
6906,53,0,0,0,1,26.805,8,0,No
6907,41,1,1,1,2,138,18,0,Yes
6908,42,1,1,1,7,54,12,1,No
