Voter,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
1315,45,1,1,1,3,39,15,0,Yes
1316,40,1,1,1,2,43,15,1,Yes
1317,52,1,1,1,2,87.5,20,1,No
1318,71,0,1,0,2,118,13,1,Yes
1319,56,1,1,0,3,45,15,0,Yes
1320,68,1,0,1,4,81,16,1,Yes
1321,55,1,1,1,6,72,13,0,Yes
1322,70,1,0,0,1,8,20,1,No
1323,53,1,0,1,3,134,15,1,Yes
1324,56,1,1,1,5,72,18,0,Yes
1325,45,0,1,0,1,116,12,1,No
1326,62,1,1,1,3,76,20,0,Yes
1327,44,1,1,1,6,83,20,1,No
1328,34,1,1,1,3,168,15,0,Yes
1329,34,1,0,1,6,74,18,0,No
1330,38,1,1,0,1,187,15,0,No
1331,44,1,1,1,7,22,13,1,Yes
1332,46,1,1,1,3,183,20,1,No
1333,40,1,1,1,2,253,20,1,No
1334,67,1,0,1,3,138,20,1,No
1335,65,0,1,1,2,38,8,1,No
1336,60,1,1,0,1,33,8,0,No
1337,35,1,1,1,5,67,12,0,No
1338,56,1,1,0,4,42,20,0,Yes
1339,36,1,1,1,5,141,15,0,Yes
1340,30,1,1,1,5,89,8,1,No
1341,33,1,1,1,5,135,12,0,No
1342,49,1,1,1,7,238,15,1,No
1343,48,1,1,1,3,74,12,0,No
1344,39,1,1,1,3,87,18,0,Yes
1345,36,0,0,1,6,126,15,1,Yes
1346,43,1,1,1,4,150,18,1,No
1347,45,1,1,1,7,93,15,0,Yes
1348,54,1,1,1,3,135,18,1,No
1349,49,1,1,1,3,198,16,0,No
1350,45,1,1,1,6,149,15,1,Yes
1351,42,0,1,0,3,15,12,0,No
1352,36,1,1,1,5,106,12,0,No
1353,31,1,1,1,7,133,15,0,Yes
1354,47,0,0,1,5,157,15,1,Yes
1355,56,1,1,1,4,113,20,0,Yes
1356,41,1,1,1,2,105,15,1,Yes
1357,54,1,1,1,2,81,20,1,No
1358,58,1,1,0,3,102,9,1,No
1359,53,0,1,1,2,105,8,1,No
1360,53,1,0,1,3,75,16,0,Yes
1361,42,1,1,1,2,33,8,1,No
1362,37,1,1,1,4,159,12,1,No
1363,66,0,1,1,2,113,20,0,Yes
1364,38,1,1,1,3,95,9,1,No
1365,34,1,1,1,6,99,15,0,Yes
1366,64,0,1,1,2,39,10,1,No
1367,52,1,1,1,6,135,9,0,No
1368,45,1,1,1,4,186,15,0,No
1369,55,1,1,1,2,101,20,1,No
1370,55,1,1,1,6,169,12,0,No
1371,45,0,1,1,5,68,8,1,No
1372,42,1,0,0,1,141,20,0,No
1373,35,1,1,1,5,110,12,0,No
1374,36,1,1,1,4,150,15,1,Yes
1375,59,1,1,1,6,59,8,1,No
1376,43,1,1,1,5,172,15,1,Yes
1377,40,1,1,1,4,141,15,1,Yes
1378,49,1,1,1,3,258,20,1,No
1379,37,1,1,1,7,265,8,0,No
1380,49,1,0,0,5,4,20,1,No
1381,36,1,1,1,3,92,9,0,No
1382,38,1,0,1,2,139,18,1,No
1383,56,1,1,1,2,74,20,1,No
1384,69,1,0,1,5,93,20,0,No
1385,47,1,1,0,4,26,12,0,No
1386,54,1,1,1,3,30,8,0,No
1387,50,1,1,1,6,233,18,1,No
1388,44,1,1,1,6,123,15,0,Yes
1389,45,1,0,0,1,199,18,0,No
1390,49,1,1,1,2,15,15,0,Yes
1391,57,1,1,1,5,46,20,0,Yes
1392,44,1,1,1,5,136,20,0,Yes
1393,48,1,1,1,5,23,15,1,Yes
1394,49,0,1,1,4,102,20,0,Yes
1395,51,1,1,0,1,104,20,0,Yes
1396,45,1,1,0,1,5,18,1,Yes
1397,62,1,1,1,5,40,8,1,No
1398,44,1,1,1,5,65.5,15,0,Yes
1399,63,1,1,1,4,12,13,1,Yes
1400,54,1,1,1,3,54,20,1,No
1401,55,1,1,1,5,36,8,1,No
1402,59,1,0,0,1,105.5,10,0,No
1403,72,1,1,1,4,9,20,0,Yes
1404,44,1,1,1,3,195,15,0,No
1405,58,1,1,1,4,5,20,1,No
1406,43,1,1,1,5,204,15,1,No
1407,30,1,1,1,4,92,15,1,Yes
1408,62,1,1,1,5,113.5,16,0,Yes
1409,50,1,1,1,6,108,16,0,Yes
1410,59,1,1,0,1,171,20,1,No
1411,29,1,0,1,2,166,15,1,Yes
1412,38,0,0,1,5,183,15,0,No
1413,34,1,0,1,4,83,15,1,Yes
1414,31,0,0,1,6,135,15,0,Yes
1415,53,1,1,0,2,52,20,0,Yes
1416,46,1,1,1,2,6,20,1,No
1417,43,0,0,0,2,38.5,16,0,Yes
1418,47,1,1,1,2,152,15,1,Yes
1419,50,1,1,1,5,117,18,1,No
1420,57,1,1,1,2,81,20,1,No
1421,59,1,1,1,3,99,16,0,Yes
1422,69,1,0,0,3,33,20,1,No
1423,47,0,0,1,2,377,15,1,No
1424,50,1,1,0,1,101,20,0,Yes
1425,49,1,1,1,4,42,18,1,No
1426,48,1,1,1,6,121,15,1,Yes
1427,41,1,1,1,3,55,18,0,Yes
1428,42,1,1,1,3,86,18,0,Yes
1429,53,1,1,1,5,139,15,0,Yes
1430,63,1,0,1,5,129,13,0,Yes
1431,64,1,0,0,1,134,16,1,Yes
1432,43,1,1,0,1,65,9,1,No
1433,40,0,1,1,2,70,8,1,No
1434,52,1,1,1,3,89,8,1,No
1435,58,1,1,1,2,82,20,0,Yes
1436,41,1,0,1,2,147,18,0,No
1437,59,0,0,0,1,123.5,8,0,No
1438,42,1,0,0,1,31,18,1,No
1439,58,0,1,0,1,93.5,8,0,No
1440,29,1,1,1,3,306,15,0,No
1441,31,1,1,1,7,160,15,1,Yes
1442,45,1,1,1,5,67,15,1,Yes
1443,54,1,1,0,1,249,18,0,Yes
1444,75,1,1,0,1,62,20,1,No
1445,51,1,1,0,3,59,8,1,No
1446,41,1,1,0,1,130,20,1,No
1447,53,1,1,0,2,44,18,1,No
1448,41,1,1,0,3,60,18,0,Yes
1449,42,1,1,1,3,85,15,1,Yes
1450,38,1,1,0,2,16,8,0,No
1451,45,1,1,1,3,108,15,1,Yes
1452,33,1,1,1,3,59.5,8,1,No
1453,51,1,1,1,6,152,12,1,No
1454,35,1,1,0,1,92.5,9,1,No
1455,43,1,0,1,6,169,15,0,Yes
1456,46,1,1,1,2,63,18,1,No
1457,37,1,1,1,2,147,18,1,No
1458,47,1,0,1,4,184,18,0,No
1459,31,1,1,1,2,142,15,0,Yes
1460,47,1,1,0,1,26,15,1,Yes
1461,44,1,1,1,2,102,15,1,Yes
1462,63,1,1,1,3,283,16,1,No
1463,50,1,1,1,3,116,20,1,No
1464,59,1,1,1,3,71,20,0,Yes
1465,31,1,1,0,2,117,18,1,No
1466,56,1,1,1,2,142,13,0,Yes
1467,50,1,0,1,4,170,15,0,Yes
1468,58,1,0,1,5,130,20,1,No
1469,59,0,1,0,3,25,8,0,No
1470,36,1,1,1,5,101,9,0,No
1471,50,1,1,1,6,94,16,1,Yes
1472,48,1,0,1,4,93,20,0,No
1473,50,1,1,1,3,81.5,10,1,No
1474,73,1,0,0,4,64,20,1,No
1475,46,0,0,1,3,172,15,0,Yes
1476,38,1,1,1,5,95,8,1,No
1477,51,1,1,1,4,53,18,1,No
1478,67,1,1,0,1,100,20,1,No
1479,46,1,1,1,5,83,15,0,Yes
1480,52,1,1,0,1,40,13,1,Yes
1481,70,1,1,1,4,87,20,0,Yes
1482,37,1,1,1,5,217,15,0,No
1483,51,1,0,1,4,38,13,0,Yes
1484,53,1,1,0,2,47,18,1,No
1485,56,1,1,1,2,114,9,0,No
1486,44,1,0,1,5,104,18,0,No
1487,55,1,1,1,5,209,20,0,Yes
1488,60,1,0,0,1,55,20,0,No
1489,50,1,0,1,3,115,8,0,No
1490,44,1,1,1,2,131,20,0,Yes
1491,78,1,1,0,1,17,8,0,No
1492,50,1,1,0,4,25,18,0,Yes
1493,43,0,1,1,4,87,20,1,No
1494,43,1,1,1,3,53,15,0,Yes
1495,66,1,1,1,4,53,16,0,Yes
1496,37,1,1,1,4,240,8,1,No
1497,60,1,1,0,1,168,20,0,Yes
1498,60,1,1,1,2,191,13,1,No
1499,51,1,1,1,5,75,12,1,No
1500,57,1,0,1,2,246,8,1,No
1501,53,1,1,0,2,33,9,0,No
1502,44,1,1,1,4,513,15,0,No
1503,43,0,0,0,2,21,8,1,No
1504,43,1,1,1,4,109,18,1,No
1505,60,1,1,1,2,139,20,1,No
1506,48,1,0,0,3,122,16,0,Yes
1507,46,1,1,1,6,78,20,1,No
1508,38,1,1,0,3,119,18,1,No
1509,56,1,1,1,2,29,18,0,Yes
1510,46,1,1,1,3,159,20,1,No
1511,43,1,0,1,3,86,15,0,Yes
1512,49,0,1,0,4,47,8,1,No
1513,36,1,1,0,1,46,15,0,Yes
1514,53,1,0,1,2,89.5,13,0,Yes
1515,58,1,1,0,1,140,8,1,No
1516,48,1,1,0,1,127,18,0,Yes
1517,40,0,1,0,4,32,8,0,No
1518,46,1,0,1,4,93,15,1,Yes
1519,70,1,0,0,3,61,13,0,Yes
1520,46,1,1,0,1,200,15,1,No
1521,68,1,0,0,1,15,20,0,No
1522,44,1,0,1,5,179,12,0,No
1523,33,0,0,1,5,84.5,15,0,Yes
1524,44,1,0,1,3,151,18,1,No
1525,40,0,1,0,1,52,15,0,Yes
1526,60,1,1,0,5,94,20,0,Yes
1527,75,1,0,0,2,90.5,10,1,No
1528,31,1,1,0,1,79,18,1,No
1529,56,1,1,1,3,132,12,1,No
1530,48,1,0,1,5,235,12,1,No
1531,44,1,1,1,2,210,13,0,No
1532,41,1,1,1,4,118,8,1,No
1533,59,1,1,1,3,45.5,10,1,No
1534,50,0,1,0,4,128,18,1,No
1535,55,1,1,0,2,56,8,1,No
1536,56,1,1,1,3,132,13,0,Yes
1537,51,0,1,1,4,113,8,1,No
1538,41,1,1,1,3,140,15,1,Yes
1539,35,1,1,0,1,61,8,1,No
1540,35,1,1,0,1,57.5,8,1,No
1541,69,1,1,0,4,75,20,0,Yes
1542,54,1,1,1,2,107,18,1,Yes
1543,43,1,0,1,4,105,15,1,Yes
1544,49,1,0,1,2,130,18,1,No
1545,39,1,1,1,3,62,9,0,No
1546,33,1,0,0,1,125,18,1,No
1547,39,1,1,1,3,97,12,1,No
1548,43,1,1,0,1,124,18,0,Yes
1549,54,0,0,0,3,17,8,0,No
1550,57,1,1,1,2,380,10,0,No
1551,45,1,1,0,1,23,18,0,Yes
1552,62,1,1,0,2,60,16,1,Yes
1553,52,1,1,1,3,107,15,1,Yes
1554,44,1,1,1,5,143,18,1,No
1555,41,0,1,1,4,119,18,1,No
1556,68,0,1,1,3,83,8,0,No
1557,52,1,1,0,6,90,16,1,Yes
1558,50,1,1,1,4,150,20,0,Yes
1559,54,1,1,1,3,98,18,0,Yes
1560,43,1,0,0,2,35,20,0,No
1561,45,0,0,1,2,43,8,0,No
1562,49,1,1,1,4,94.5,16,0,Yes
1563,54,1,1,0,3,67,18,0,Yes
1564,45,1,1,1,6,105,15,0,Yes
1565,41,1,1,1,2,62,12,0,No
1566,51,1,1,1,5,326,20,0,No
1567,39,1,1,1,3,25,18,0,Yes
1568,58,1,1,1,6,177,20,0,Yes
1569,42,0,1,0,2,67,20,1,No
1570,67,0,1,0,2,81,8,0,No
1571,53,1,1,1,3,135,8,0,No
1572,43,1,1,1,3,173,18,0,Yes
1573,66,0,0,0,1,60.5,8,0,No
1574,33,1,1,1,2,175,18,1,No
1575,55,1,1,0,2,79,8,1,No
1576,52,1,1,1,2,54,18,1,No
1577,46,1,1,1,3,151,20,1,No
1578,60,0,0,0,3,32,8,1,No
1579,48,1,1,1,6,132,15,1,Yes
1580,37,1,1,1,3,20,9,1,No
1581,44,1,1,1,6,108,15,1,Yes
1582,59,1,1,1,4,93,16,1,Yes
1583,69,1,1,0,1,77,20,1,No
1584,65,1,0,1,4,105,20,0,No
1585,38,1,1,1,6,160,8,1,No
1586,38,1,1,1,4,78,8,0,No
1587,54,1,0,1,5,59,8,1,No
1588,39,1,1,1,7,130,15,1,Yes
1589,36,1,0,1,3,60.5,18,1,No
1590,35,1,0,1,2,76,9,1,No
1591,32,1,1,1,6,170,15,0,Yes
1592,50,1,1,1,5,285,16,1,Yes
1593,51,1,0,1,3,69,20,0,No
1594,47,1,1,1,4,59,18,1,No
1595,50,1,1,1,5,124,18,1,No
1596,42,1,0,1,2,105,18,1,No
1597,51,1,1,1,5,130,8,1,No
1598,35,1,0,1,6,253,15,1,No
1599,42,1,1,0,2,151,8,1,No
1600,72,0,1,1,3,72,20,1,No
1601,31,1,1,1,5,256,8,1,Yes
1602,33,0,0,1,3,124,15,0,Yes
1603,68,1,1,1,5,303,20,0,No
1604,31,1,1,1,6,210,15,0,No
1605,49,1,1,1,4,54,8,1,No
1606,54,1,1,1,5,128,18,1,No
1607,62,1,1,1,5,209,20,0,Yes
1608,39,1,1,1,6,146,18,1,No
1609,55,1,1,1,4,124,16,1,Yes
1610,47,1,1,0,2,64,15,0,Yes
1611,34,1,1,1,3,122,15,0,Yes
1612,39,1,0,1,2,107.5,9,1,No
1613,44,1,1,1,6,100,13,0,Yes
1614,72,0,1,0,2,28,8,0,No
1615,53,1,1,0,1,134,18,0,Yes
1616,35,1,0,1,2,100,18,1,Yes
1617,53,1,1,1,5,67,15,0,Yes
1618,46,1,0,1,3,88,15,1,Yes
1619,42,1,1,1,6,65,15,1,Yes
1620,35,1,1,1,3,58,18,0,Yes
1621,52,1,0,1,3,120,13,0,Yes
1622,74,1,1,1,6,26,16,0,Yes
1623,43,1,1,1,2,48,18,0,Yes
1624,46,1,1,1,3,296,15,0,No
1625,58,1,1,1,6,8,8,1,No
1626,49,1,1,1,4,62,8,1,No
1627,45,1,1,1,3,94,20,1,No
1628,42,0,1,0,1,142.5,18,0,Yes
1629,56,0,1,1,4,48,20,1,No
1630,58,1,1,1,3,45,20,1,No
1631,64,1,1,1,3,91,10,0,No
1632,57,1,1,1,3,133,20,0,Yes
1633,52,1,1,1,3,92,8,1,No
1634,54,1,1,1,3,64.5,20,0,Yes
1635,47,1,1,1,3,50,15,1,Yes
1636,46,1,0,1,3,118,20,1,No
1637,49,1,1,1,4,159,15,1,Yes
1638,44,1,0,0,4,195,18,0,No
1639,50,1,1,1,3,120,18,1,No
1640,48,1,1,1,5,229,18,1,No
1641,65,0,1,0,1,41,20,1,No
1642,53,1,1,1,3,63,8,1,No
1643,49,1,1,0,1,24,9,0,No
1644,45,1,1,1,6,114,18,1,No
1645,49,0,1,1,5,275,15,1,No
1646,36,1,1,1,2,90.5,8,1,No
1647,46,1,1,1,3,119,20,1,No
1648,58,1,1,0,4,88,16,0,Yes
1649,31,1,1,1,5,165,15,0,Yes
1650,63,1,1,1,7,79.5,16,0,Yes
1651,53,1,1,1,2,87,20,1,No
1652,63,1,0,1,3,99,20,0,No
1653,42,1,1,1,4,240,15,1,No
1654,57,0,1,1,5,76,8,0,No
1655,63,1,1,1,4,131,16,0,Yes
1656,52,1,1,1,5,367,13,0,No
1657,51,1,0,1,3,250,20,0,No
1658,57,1,0,0,2,138,20,1,No
1659,31,1,1,0,4,108,15,1,Yes
1660,69,1,0,1,5,138,20,0,No
1661,51,1,1,0,1,136.5,18,1,No
1662,66,1,1,1,4,110,8,1,No
1663,30,1,1,0,1,82,18,0,Yes
1664,54,0,0,1,2,78,18,1,No
1665,44,1,1,1,4,161,18,0,Yes
1666,54,1,1,1,6,333,8,0,No
1667,55,1,1,1,4,154,20,1,No
1668,52,0,1,0,1,70,20,1,No
1669,62,1,1,1,2,81,20,1,No
1670,57,0,1,0,1,27,8,0,No
1671,51,1,0,1,4,158,20,1,No
1672,37,1,1,1,4,206,12,1,No
1673,64,1,1,1,2,110,20,1,No
1674,37,1,1,1,7,189,15,0,No
1675,56,1,0,1,3,149,12,1,No
1676,41,1,1,1,5,75,15,0,Yes
1677,46,0,1,0,1,96,18,0,Yes
1678,59,0,0,0,1,78.5,20,1,No
1679,46,1,1,1,4,78.5,9,0,No
1680,67,0,1,1,6,144,16,1,Yes
1681,47,1,1,0,2,68,18,0,Yes
1682,71,1,0,1,2,87,20,1,No
1683,74,1,1,1,2,97,20,1,No
1684,44,1,1,1,3,70,20,0,Yes
1685,53,1,1,1,2,86,10,0,No
1686,62,1,1,1,3,112,20,1,No
1687,39,1,0,0,3,34,18,0,No
1688,57,1,1,1,2,15,20,1,No
1689,37,1,1,1,3,82,15,0,Yes
1690,33,1,1,1,4,65.5,18,0,Yes
1691,47,1,1,1,3,15,15,1,Yes
1692,43,1,1,1,3,161,12,0,No
1693,57,1,1,1,3,6,16,1,Yes
1694,59,1,1,0,1,91,20,0,Yes
1695,51,1,1,1,3,101,15,0,Yes
1696,49,1,1,1,2,95,20,1,No
1697,62,1,1,1,2,130,13,1,Yes
1698,60,1,0,1,5,168,20,1,No
1699,32,1,0,1,4,82.5,12,0,No
1700,77,0,1,0,1,79,20,1,No
1701,39,1,0,0,4,5,18,1,No
1702,56,1,1,1,3,81,16,1,Yes
1703,63,0,1,1,3,75,20,1,No
1704,62,1,1,1,4,166,20,0,Yes
1705,50,1,1,1,2,13,20,0,Yes
1706,47,1,1,1,2,61,18,1,No
1707,46,1,1,1,2,73,20,0,Yes
1708,45,1,1,1,2,113,18,1,No
1709,51,1,1,1,2,68,18,0,Yes
1710,50,1,1,0,6,64,16,0,Yes
1711,42,1,1,1,5,88,18,0,Yes
1712,40,1,1,0,4,48,18,0,Yes
1713,51,1,1,1,3,128,20,0,Yes
1714,34,0,1,1,5,94,8,0,No
1715,70,1,1,1,3,112,20,1,No
1716,50,1,1,1,7,101,20,0,Yes
1717,57,1,1,1,5,115,15,0,Yes
1718,66,1,1,1,5,85,20,0,Yes
1719,47,1,1,1,4,123,18,1,No
1720,68,1,1,0,1,15,8,1,No
1721,41,1,1,1,5,151,15,0,Yes
1722,72,1,0,1,5,87,20,1,No
1723,39,1,1,1,4,59,18,0,Yes
1724,52,0,1,1,4,51,18,1,No
1725,34,0,1,1,4,41,8,0,No
1726,49,1,1,1,4,102,15,1,Yes
1727,63,1,1,0,1,32,20,1,No
1728,50,1,1,1,3,163,12,0,No
1729,45,1,0,1,3,30,18,0,No
1730,60,1,0,0,4,97,20,0,No
1731,54,1,1,1,4,146,20,1,No
1732,44,1,1,1,3,40,18,0,Yes
1733,48,1,1,0,1,51,20,0,Yes
1734,45,0,1,1,2,161,16,1,Yes
1735,63,1,1,0,1,136,20,0,Yes
1736,42,1,0,1,5,140,15,0,Yes
1737,44,1,1,1,2,146,16,1,Yes
1738,46,1,1,1,3,66,20,0,Yes
1739,43,1,1,1,3,13,20,0,Yes
1740,37,0,1,1,5,127,15,1,Yes
1741,48,0,1,0,4,28,8,1,No
1742,52,1,1,1,2,135,20,0,Yes
1743,56,1,1,1,4,95,13,0,Yes
1744,43,1,1,0,2,17,8,1,No
1745,44,1,1,1,2,18,20,0,Yes
1746,47,1,1,1,3,140,18,0,Yes
1747,47,1,1,0,1,127,8,1,No
1748,68,1,1,1,6,51,16,0,Yes
1749,42,1,1,1,3,18,20,0,Yes
1750,40,1,0,1,2,38,15,0,Yes
1751,47,1,0,1,5,73,20,0,No
1752,55,0,1,0,1,11,20,0,Yes
1753,43,1,1,1,7,183,8,0,No
1754,46,1,1,1,4,120,8,0,No
1755,39,1,1,1,5,54,8,0,No
1756,51,1,0,1,3,106,9,0,No
1757,40,1,0,1,3,25,18,0,No
1758,49,1,1,1,4,97,16,1,Yes
1759,50,0,0,1,5,92.5,8,1,No
1760,50,1,1,1,4,142,20,0,Yes
1761,52,0,1,1,4,135,20,0,Yes
1762,55,1,1,1,2,137.5,8,0,No
1763,55,1,0,1,7,35,8,1,No
1764,41,1,0,1,3,203,15,1,No
1765,71,1,1,1,2,6,13,0,Yes
1766,55,1,1,1,2,135,20,1,No
1767,54,1,1,1,3,54,16,1,Yes
1768,48,1,1,1,2,8,12,0,No
1769,38,0,1,1,2,35,18,1,No
1770,38,1,0,1,5,203,15,0,No
1771,35,1,1,1,3,163,15,0,Yes
1772,74,1,1,1,3,84,13,0,Yes
1773,34,1,1,1,2,6,18,0,Yes
1774,53,1,1,1,2,10,8,0,No
1775,49,1,1,1,4,183,18,0,Yes
1776,41,1,1,1,4,148,16,1,Yes
1777,47,1,1,1,3,175,18,1,No
1778,43,1,1,1,4,470,16,0,No
1779,56,1,1,1,2,43,18,1,No
1780,41,1,1,1,6,145,12,1,No
1781,53,1,1,1,4,85.5,16,1,Yes
1782,53,1,1,1,6,151,15,0,Yes
1783,54,0,1,1,2,147,20,0,Yes
1784,49,1,1,1,2,104,20,0,Yes
1785,63,1,1,1,5,156,20,0,Yes
1786,70,1,1,0,1,116,20,1,No
1787,58,1,1,1,4,48,20,0,Yes
1788,50,1,1,1,5,91,15,0,Yes
1789,47,1,1,0,2,58,18,1,No
1790,62,1,1,1,5,57,20,1,No
1791,53,1,1,0,1,44,10,1,No
1792,52,1,0,1,5,83,16,1,Yes
1793,43,1,1,1,6,96,12,1,No
1794,48,0,1,0,2,95.5,15,1,Yes
1795,35,0,1,1,5,78,18,0,Yes
1796,61,1,1,0,1,22,16,0,Yes
1797,69,1,1,1,7,107,13,1,Yes
1798,41,1,0,1,6,81,15,1,Yes
1799,64,1,0,1,3,37,20,0,No
1800,70,0,1,1,3,182,20,1,No
1801,41,1,1,1,7,128,18,0,Yes
1802,43,0,1,1,5,91,12,0,No
1803,55,1,0,1,5,97,18,0,No
1804,61,1,1,1,2,27,8,0,No
1805,48,1,1,1,2,153,20,0,Yes
1806,59,1,1,0,4,43,15,1,Yes
1807,58,0,1,1,4,133,20,0,Yes
1808,60,1,1,1,4,47,20,1,No
1809,45,1,1,1,3,146,8,1,No
1810,44,1,1,1,2,71,16,0,Yes
1811,39,1,1,1,4,78,12,1,No
1812,31,1,1,0,3,63,12,1,No
1813,39,1,1,1,4,100,15,1,Yes
1814,51,1,1,1,6,27,15,1,Yes
1815,47,1,0,1,4,178,12,0,No
1816,31,1,1,1,7,75,15,1,Yes
1817,54,0,1,1,2,10,16,0,Yes
1818,52,1,1,1,3,143,20,0,Yes
1819,30,0,1,1,7,121,12,1,No
1820,74,1,1,1,5,46,20,1,No
1821,55,0,0,1,3,64,20,0,No
1822,42,1,0,1,4,110,18,0,No
1823,52,1,1,0,3,25,20,1,No
1824,60,1,1,1,6,141,20,1,Yes
1825,46,1,1,1,6,122,15,0,Yes
1826,58,1,0,1,7,93,16,1,Yes
1827,37,1,1,1,3,150,15,1,Yes
1828,47,1,1,1,5,84,18,0,Yes
1829,65,1,1,0,2,36,16,1,Yes
1830,38,1,1,1,4,59,15,1,Yes
1831,44,1,1,1,3,212,20,0,Yes
1832,55,1,1,1,2,150,12,1,No
1833,36,1,1,0,3,18,18,0,Yes
1834,53,1,1,1,2,192,12,0,No
1835,57,1,0,0,2,12,8,0,No
1836,53,1,1,1,5,97,18,1,No
1837,45,1,1,1,4,81,9,1,No
1838,51,1,1,1,2,92,20,0,Yes
1839,52,1,1,1,5,233,15,1,No
1840,40,0,1,1,6,115,18,0,Yes
1841,45,1,1,1,6,72,15,1,Yes
1842,46,0,1,1,4,96,16,1,Yes
1843,56,1,1,1,2,112,20,0,Yes
1844,56,1,1,1,4,72,12,0,No
1845,50,1,1,0,1,107,18,0,Yes
1846,58,1,0,1,4,42,20,0,No
1847,62,0,1,1,2,26,20,1,No
1848,43,0,1,1,3,93,15,1,Yes
1849,50,1,0,1,2,56,8,0,Yes
1850,50,0,0,1,3,157.5,8,0,No
1851,55,1,1,1,4,57.5,20,1,No
1852,42,0,1,0,1,22,8,0,No
1853,44,1,1,0,1,62,18,0,Yes
1854,49,0,1,1,3,34,18,1,No
1855,53,0,1,1,3,87,13,0,Yes
1856,45,1,1,1,4,39,20,0,Yes
1857,58,1,0,1,4,62,18,1,No
1858,60,1,1,1,4,73,20,0,Yes
1859,54,1,1,0,1,90,20,1,No
1860,59,1,1,0,1,123,13,1,Yes
1861,53,1,0,1,2,39,20,1,No
1862,39,1,1,1,6,130,15,1,Yes
1863,40,0,1,1,4,115,15,0,Yes
1864,66,0,1,1,2,49,20,1,No
1865,74,1,1,1,3,40,20,0,Yes
1866,52,1,1,1,4,103,10,1,No
1867,43,1,1,1,3,23,9,0,No
1868,56,1,1,0,3,128,18,0,Yes
1869,35,1,1,0,1,203,18,0,Yes
1870,35,1,1,0,1,110,12,1,No
1871,38,1,1,1,3,171,18,1,No
1872,53,0,1,1,6,90,20,1,No
1873,49,1,1,1,4,489,15,0,No
1874,68,1,1,1,3,126,20,0,Yes
1875,31,1,1,1,3,73,15,1,Yes
1876,69,1,1,1,3,53,20,1,No
1877,33,1,1,0,2,73,12,0,No
1878,59,1,1,1,4,39,20,1,No
1879,39,0,1,1,2,61,8,0,No
1880,43,1,1,0,1,25,18,0,Yes
1881,47,1,0,1,3,70,20,0,No
1882,72,1,1,0,3,27,20,0,Yes
1883,64,1,1,1,2,7,20,0,Yes
1884,46,1,1,1,3,451,18,0,No
1885,58,1,1,0,6,111,20,1,No
1886,59,0,1,0,3,136.5,13,1,Yes
1887,50,1,1,1,2,64,12,0,No
1888,63,1,1,1,3,76,20,0,Yes
1889,55,1,1,1,4,137,13,1,Yes
1890,42,1,1,1,3,128,20,1,No
1891,58,0,1,1,5,139,16,1,Yes
1892,47,1,1,1,2,87,8,0,No
1893,68,1,1,0,1,58,20,1,No
1894,70,1,1,0,1,129,10,0,No
1895,64,1,1,1,3,6,20,0,Yes
1896,44,1,1,1,5,85,18,1,No
1897,32,1,0,1,5,169,18,0,No
1898,53,1,1,1,4,111,15,1,Yes
1899,38,1,1,0,5,23,15,1,Yes
1900,45,1,1,1,2,58,8,0,No
1901,56,1,0,1,3,93,13,1,Yes
1902,43,1,1,1,5,141,15,1,Yes
1903,60,1,1,1,6,64,16,1,Yes
1904,70,1,1,1,3,104,20,0,Yes
1905,58,1,1,1,2,104,13,1,Yes
1906,78,1,1,0,1,54,8,1,No
1907,45,0,1,0,2,15,8,1,No
1908,53,0,1,1,5,205,15,1,No
1909,39,1,1,1,2,146,18,1,No
1910,30,0,1,1,3,40,15,1,Yes
1911,47,0,1,1,5,168,20,0,Yes
1912,43,1,1,1,5,41,12,0,No
1913,49,1,1,0,1,118.5,12,1,No
1914,73,1,1,1,5,40,20,1,No
1915,53,1,1,0,1,42,10,1,No
1916,59,1,0,1,2,124,20,1,No
1917,52,1,1,0,1,133,18,1,No
1918,64,1,0,1,6,37,20,1,Yes
1919,70,1,1,1,3,146,20,1,No
1920,45,1,1,0,1,4,20,0,Yes
1921,50,1,1,1,3,6,18,0,Yes
1922,32,1,0,0,4,55,18,0,No
1923,39,1,0,1,6,45.5,18,1,No
1924,45,1,1,1,2,90,20,0,Yes
1925,72,1,0,1,2,115.5,20,1,No
1926,33,1,1,1,4,94,18,0,Yes
1927,31,1,1,1,3,100,18,0,Yes
1928,42,1,0,1,5,131,18,0,No
1929,33,1,1,1,5,238,15,1,No
1930,54,1,0,1,7,235,20,1,No
1931,31,1,1,0,3,98,15,0,Yes
1932,55,0,1,1,5,64,10,0,No
1933,51,1,0,0,2,122.5,8,0,No
1934,62,1,0,1,2,40,20,0,No
1935,38,1,1,1,3,197,15,0,No
1936,61,1,0,1,6,64.5,16,1,Yes
1937,47,1,1,0,3,71,18,0,Yes
1938,43,1,1,1,5,225,18,1,No
1939,49,1,1,1,4,298,16,0,No
1940,44,1,1,1,3,44,20,0,Yes
1941,44,1,1,0,2,72,18,1,No
1942,55,0,1,0,2,121,8,1,No
1943,53,1,1,1,5,134,18,0,Yes
1944,32,1,0,1,5,273,12,1,No
1945,67,0,0,1,6,82,16,0,Yes
1946,64,1,1,1,5,222,13,0,No
1947,40,1,0,1,2,461,18,1,No
1948,63,1,1,1,3,20,20,1,No
