CustomerID,Age,Entrepreneur,Unemployed,Married,Divorced,High School,College,AverageBalance
26350,57,0,0,1,0,0,0,3805.1
26351,58,0,0,1,0,0,0,13816.4
26353,51,0,0,0,1,0,0,1550.9
26354,56,0,0,1,0,0,0,197.6
26355,60,0,0,1,0,0,0,146
26356,53,0,0,1,0,0,0,144
26357,53,0,0,1,0,0,0,153.4
26358,48,0,0,1,0,0,0,2068.3
26359,52,0,0,0,1,0,0,458.9
26364,57,0,0,1,0,0,0,4613.7
26365,59,0,0,1,0,0,0,345.8
26366,54,0,0,1,0,0,0,305.5
26367,53,0,0,1,0,0,0,119
26370,59,0,0,1,0,0,0,4420
26371,59,0,0,1,0,0,0,1.3
26373,57,0,0,1,0,0,0,146
26374,55,0,0,1,0,0,0,816.4
26375,60,0,0,1,0,0,0,1244.1
26376,59,0,0,1,0,0,0,1807
26378,56,0,0,1,0,0,0,434.2
26379,57,0,0,1,0,0,0,63
26381,55,0,0,1,0,0,0,224.9
26384,55,0,0,1,0,0,0,3022.5
26385,58,0,0,1,0,0,0,334.1
26387,57,0,0,1,0,0,0,315.9
26388,60,0,0,1,0,0,0,149.5
26389,60,0,0,1,0,0,0,223.6
26391,59,0,0,1,0,0,0,16.9
26394,58,0,0,1,0,0,0,1913.6
26395,59,0,0,1,0,0,0,75
26396,54,0,0,1,0,0,0,401.7
26397,58,0,0,1,0,0,0,5405.4
26398,55,0,0,1,0,0,0,152
26400,59,0,0,1,0,0,0,1810.9
26401,59,0,0,1,0,0,0,616.2
26402,55,0,0,1,0,0,0,4334.2
26403,59,0,0,1,0,0,0,59.8
26404,58,0,0,1,0,0,0,3.9
26405,60,0,0,1,0,0,0,126.1
26406,59,0,0,1,0,0,0,746.2
26407,54,0,0,1,0,0,0,14.3
26408,60,0,0,1,0,0,0,15
26409,61,0,0,1,0,0,0,23
26411,56,0,0,1,0,0,0,81.9
26412,57,0,0,1,0,0,0,4274.4
26413,60,0,0,1,0,0,0,780
26415,59,0,0,1,0,0,0,171
26416,57,0,0,1,0,0,0,13
26419,59,0,0,1,0,0,0,72.8
26420,58,0,0,1,0,0,0,465.4
26421,57,0,0,1,0,0,0,8
26423,57,0,0,1,0,0,0,432.9
26424,58,0,0,1,0,0,0,911.3
26425,57,0,0,1,0,0,0,413.4
26426,59,0,0,1,0,0,0,110
26427,59,0,0,1,0,0,0,112
26428,57,0,0,1,0,0,0,4573.4
26430,59,0,0,1,0,0,0,331.5
26431,58,0,0,1,0,0,0,1.3
26433,59,0,0,1,0,0,0,61.1
26435,56,0,0,1,0,0,0,1.3
26436,59,0,0,1,0,0,0,276.9
26437,56,0,0,1,0,0,0,159.9
26438,56,0,0,1,0,0,0,722.8
26439,57,0,0,1,0,0,0,97.5
26441,59,0,0,1,0,0,0,5785
26442,60,0,0,1,0,0,0,284.7
26445,55,0,0,0,1,0,0,1526.2
26446,57,0,0,0,0,0,0,785.2
26447,57,0,0,1,0,0,0,1735.5
26448,57,0,0,1,0,0,0,9059.7
26450,59,0,0,1,0,0,0,963.3
26451,58,0,0,0,1,0,0,3299.4
26452,56,0,0,1,0,0,0,1882.4
26453,55,0,0,1,0,0,0,5038.8
26454,54,0,0,1,0,0,0,305.5
26455,57,0,0,1,0,0,0,6513
26457,53,0,0,1,0,0,0,1388.4
26458,60,0,0,1,0,0,0,1580.8
26460,60,0,0,1,0,0,0,1779.7
26461,59,0,0,1,0,0,0,534.3
26462,60,0,0,0,1,0,0,102.7
26463,35,0,0,1,0,0,0,370.5
26464,46,0,0,1,0,0,0,351
26468,59,0,0,1,0,0,0,1125.8
26469,40,0,0,1,0,0,0,529.1
26470,83,0,0,1,0,0,0,552.5
26471,60,0,0,1,0,0,0,226.2
26472,75,0,0,0,1,0,0,59.8
26473,75,0,0,1,0,0,0,4321.2
26476,58,0,0,1,0,0,0,4421.3
26477,68,0,0,0,1,0,0,325
26479,40,0,0,1,0,0,0,855.4
26482,69,0,0,1,0,0,0,421.2
26483,60,0,0,0,1,0,0,3270.8
26484,72,0,0,1,0,0,0,11908
26485,59,0,0,0,1,0,0,9332.7
26486,64,0,0,1,0,0,0,572
26488,59,0,0,1,0,0,0,3900
26489,67,0,0,0,0,0,0,638.3
26493,76,0,0,1,0,0,0,3367
26495,83,0,0,0,0,0,0,4353.7
26496,85,0,0,1,0,0,0,15748.2
26497,71,0,0,1,0,0,0,6054.1
26498,61,0,0,1,0,0,0,256.1
26499,64,0,0,0,1,0,0,409.5
26500,57,0,0,0,1,0,0,936
26501,75,0,0,1,0,0,0,465.4
26502,78,0,0,1,0,0,0,205.4
26503,85,0,0,0,1,0,0,9896.9
26507,63,0,0,0,1,0,0,2392
26510,73,0,0,0,1,0,0,3000.4
26511,67,0,0,1,0,0,0,5285.8
26512,54,0,0,1,0,0,0,176.8
26513,65,0,0,1,0,0,0,4826.9
26515,68,0,0,0,1,0,0,903.5
26518,65,0,0,1,0,0,0,2824.9
26519,86,0,0,1,0,0,0,109
26520,70,0,0,0,1,0,0,357.5
26521,61,0,0,1,0,0,0,1969.5
26523,67,0,0,1,0,0,0,2991.3
26524,77,0,0,0,1,0,0,830.7
26525,64,0,0,1,0,0,0,640.9
26526,52,0,0,0,1,0,0,1012.7
26527,52,0,0,1,0,0,0,497.9
26528,79,0,0,1,0,0,0,4525.3
26530,61,0,0,0,1,0,0,1138.8
26531,71,0,0,1,0,0,0,3884.4
26532,58,0,0,1,0,0,0,845
26533,58,0,0,1,0,0,0,1756.3
26534,58,0,0,1,0,0,0,968.5
26536,66,0,0,1,0,0,0,924.3
26537,57,0,0,1,0,0,0,3849.3
26538,78,0,0,1,0,0,0,312
26539,73,0,0,1,0,0,0,328.9
26540,95,0,0,0,1,0,0,2966.6
26542,65,0,0,1,0,0,0,358.8
26543,74,0,0,1,0,0,0,871
26544,81,0,0,1,0,0,0,158.6
26548,72,0,0,1,0,0,0,1034.8
26550,70,0,0,0,1,0,0,497.9
26552,59,0,0,1,0,0,0,471.9
26553,60,0,0,1,0,0,0,10128.3
26556,85,0,0,1,0,0,0,127.4
26557,57,0,0,0,1,0,0,787.8
26558,56,0,0,1,0,0,0,12177.1
26559,59,0,0,1,0,0,0,1383.2
26560,57,0,0,1,0,0,0,72
26563,41,0,0,0,0,0,0,53
26564,47,0,0,1,0,0,0,1786.2
26567,52,0,0,1,0,0,0,977.6
26568,57,0,0,1,0,0,0,16.9
26569,58,0,0,1,0,0,0,971.1
26570,40,0,0,0,1,0,0,1194.7
26571,55,0,0,1,0,0,0,1255.8
26573,56,0,0,0,1,0,0,62.4
26575,50,0,0,1,0,0,0,223.6
26576,59,0,0,0,1,0,0,61.1
26577,57,0,0,1,0,0,0,443.3
26579,58,0,0,0,1,0,0,1552.2
26580,58,0,0,1,0,0,0,1206.4
26581,58,0,0,1,0,0,0,305.5
26582,52,0,0,1,0,0,0,2117.7
26583,57,0,0,0,1,0,0,907.4
26584,60,0,0,1,0,0,0,2477.8
26585,59,0,0,1,0,0,0,3421.6
26590,54,0,0,0,0,0,0,605.8
26594,59,0,0,1,0,0,0,4742.4
26595,83,0,0,1,0,0,0,552.5
26596,78,0,0,0,1,0,0,3623.1
26597,69,0,0,0,1,0,0,626.6
26598,70,0,0,1,0,0,0,10115.3
26600,58,0,0,1,0,0,0,734.5
26601,79,0,0,1,0,0,0,557.7
26602,69,0,0,1,0,0,0,200.2
26603,75,0,0,1,0,0,0,7138.3
26604,66,0,0,1,0,0,0,16597.1
26606,80,0,0,1,0,0,0,3892.2
26607,73,0,0,1,0,0,0,7200.7
26608,72,0,0,1,0,0,0,2095.6
26610,71,0,0,1,0,0,0,13512.2
26611,62,0,0,1,0,0,0,4859.4
26614,75,0,0,1,0,0,0,3861
26616,76,0,0,0,1,0,0,111.8
26617,69,0,0,1,0,0,0,362.7
26618,43,0,0,0,1,0,0,7546.5
26619,74,0,0,1,0,0,0,134
26621,72,0,0,1,0,0,0,2702.7
26623,56,0,0,1,0,0,0,12177.1
26624,67,0,0,1,0,0,0,14008.8
26625,68,0,0,1,0,0,0,2991.3
26627,55,0,0,1,0,0,0,21361.6
26628,67,0,0,1,0,0,0,760.5
26630,63,0,0,1,0,0,0,115
26633,77,0,0,1,0,0,0,884
26634,84,0,0,1,0,0,0,2212.6
26635,86,0,0,0,1,0,0,24
26636,72,0,0,0,1,0,0,61
26638,74,0,0,1,0,0,0,3762.2
26639,82,0,0,1,0,0,0,133.9
26641,74,0,0,1,0,0,0,158
26642,78,0,0,1,0,0,0,391.3
26644,76,0,0,0,1,0,0,1042.6
26645,70,0,0,1,0,0,0,8499.4
26647,77,0,0,0,0,0,0,390
26648,70,0,0,0,0,0,0,162
26649,62,0,0,1,0,0,0,497.9
26650,61,0,0,1,0,0,0,2264.6
26651,67,0,0,1,0,0,0,920.4
26652,74,0,0,1,0,0,0,2294.5
26653,73,0,0,1,0,0,0,1214.2
26656,83,0,0,1,0,0,0,552.5
26657,80,0,0,1,0,0,0,3840.2
26658,74,0,0,1,0,0,0,5571.8
26662,77,0,0,1,0,0,0,157.3
26663,68,0,0,1,0,0,0,3117.4
26666,64,0,0,1,0,0,0,2782
26667,77,0,0,1,0,0,0,1285.7
26668,67,0,0,1,0,0,0,1859
26669,41,0,0,0,0,0,0,3352.7
26670,83,0,0,0,0,0,0,2554.5
26671,76,0,0,1,0,0,0,211.9
26672,63,0,0,1,0,0,0,1409.2
26674,62,0,0,1,0,0,0,130
26676,81,0,0,0,1,0,0,149
26677,74,0,0,1,0,0,0,362.7
26678,83,0,0,0,1,0,0,3404.7
26679,65,0,0,1,0,0,0,640.9
26681,72,0,0,1,0,0,0,1047.8
26682,63,0,0,1,0,0,0,15687.1
26683,72,0,0,1,0,0,0,1804.4
26684,87,0,0,0,1,0,0,8769.8
26686,82,0,0,1,0,0,0,11183.9
26688,73,0,0,1,0,0,0,1034.8
26689,59,0,0,1,0,0,0,4742.4
26691,81,0,0,1,0,0,0,315.9
26693,67,0,0,1,0,0,0,2.6
26694,68,0,0,1,0,0,0,10328.5
26695,65,0,0,1,0,0,0,1305.2
26696,80,0,0,1,0,0,0,1296.1
26697,56,0,0,1,0,0,0,2531.1
26700,61,0,0,1,0,0,0,11347.7
26701,60,0,0,0,1,0,0,10964.2
26702,65,0,0,1,0,0,0,2589.6
26703,64,0,0,1,0,0,0,7632.3
26705,78,0,0,0,1,0,0,71.5
26706,67,0,0,1,0,0,0,1224.6
26707,63,0,0,0,1,0,0,141.7
26708,73,0,0,1,0,0,0,11908
26709,63,0,0,1,0,0,0,10457.2
26710,61,0,0,1,0,0,0,2236
26711,72,0,0,1,0,0,0,4201.6
26714,77,0,0,1,0,0,0,3367
26715,71,0,0,1,0,0,0,3380
26718,74,0,0,1,0,0,0,86
26719,70,0,0,1,0,0,0,4199
26720,64,0,0,0,1,0,0,2392
26721,61,0,0,0,1,0,0,4711.2
26723,83,0,0,0,1,0,0,26
26726,61,0,0,1,0,0,0,133.9
26727,80,0,0,1,0,0,0,201.5
26728,57,0,0,0,1,0,0,907.4
26729,61,0,0,1,0,0,0,547.3
26731,72,0,0,1,0,0,0,5012.8
26732,79,0,0,1,0,0,0,3932.5
26733,67,0,0,1,0,0,0,335.4
26734,59,0,0,1,0,0,0,2696.2
26735,72,0,0,1,0,0,0,6054.1
26736,70,0,0,0,1,0,0,1076.4
26738,89,0,0,0,1,0,0,1719.9
26740,70,0,0,1,0,0,0,3633.5
26741,73,0,0,1,0,0,0,1804.4
26742,70,0,0,1,0,0,0,4199
26744,67,0,0,1,0,0,0,760.5
26745,87,0,0,1,0,0,0,2847
26746,80,0,0,1,0,0,0,1908.4
26747,70,0,0,0,1,0,0,626.6
26749,65,0,0,1,0,0,0,2824.9
26750,85,0,0,1,0,0,0,1631.5
26752,81,0,0,1,0,0,0,315.9
26753,73,0,0,1,0,0,0,362.7
26758,66,0,0,1,0,0,0,4717.7
26759,65,0,0,1,0,0,0,640.9
26762,76,0,0,1,0,0,0,2889.9
26763,65,0,0,1,0,0,0,445.9
26764,84,0,0,0,1,0,0,3404.7
26765,70,0,0,1,0,0,0,752.7
26769,77,0,0,1,0,0,0,3367
26772,70,0,0,1,0,0,0,3049.8
26773,77,0,0,1,0,0,0,884
26774,64,0,0,1,0,0,0,2570.1
26775,74,0,0,1,0,0,0,1836.9
26776,67,0,0,1,0,0,0,11004.5
26777,56,0,0,1,0,0,0,2531.1
26779,68,0,0,1,0,0,0,586.3
26780,73,0,0,1,0,0,0,660.4
26781,76,0,0,0,1,0,0,1042.6
26782,71,0,0,1,0,0,0,2822.3
26787,77,0,0,1,0,0,0,38142
26789,67,0,0,0,1,0,0,2635.1
26790,75,0,0,0,1,0,0,1107.6
26791,70,0,0,1,0,0,0,4916.6
26792,86,0,0,1,0,0,0,2362.1
26793,64,0,0,1,0,0,0,2782
26795,82,0,0,0,1,0,0,1844.7
26800,78,0,0,0,1,0,0,1805.7
26803,76,0,0,0,1,0,0,3500.9
26804,73,0,0,1,0,0,0,1034.8
26805,80,0,0,0,1,0,0,7619.3
26806,68,0,0,1,0,0,0,10328.5
26808,79,0,0,0,1,0,0,26
26809,63,0,0,1,0,0,0,15687.1
26810,80,0,0,1,0,0,0,201.5
26811,70,0,0,1,0,0,0,6476.6
26813,80,0,0,1,0,0,0,772.2
26815,77,0,0,1,0,0,0,4321.2
26817,79,0,0,1,0,0,0,1375.4
26818,84,0,0,0,1,0,0,830.7
26819,70,0,0,0,1,0,0,5890.3
26820,71,0,0,1,0,0,0,4199
26821,78,0,0,1,0,0,0,884
26822,67,0,0,1,0,0,0,1859
26823,59,0,0,1,0,0,0,5209.1
26825,65,0,0,0,1,0,0,2392
26826,70,0,0,1,0,0,0,3049.8
26827,63,0,0,1,0,0,0,62.4
26828,73,0,0,1,0,0,0,660.4
26829,71,0,0,0,1,0,0,357.5
26830,62,0,0,1,0,0,0,2264.6
26831,68,0,0,0,1,0,0,2635.1
26833,75,0,0,1,0,0,0,1250.6
26836,68,0,0,0,1,0,0,618.8
26837,67,0,0,1,0,0,0,3108.3
26838,74,0,0,0,1,0,0,37804
26839,70,0,0,1,0,0,0,3633.5
26840,74,0,0,1,0,0,0,7200.7
26841,80,0,0,1,0,0,0,1908.4
26842,79,0,0,0,1,0,0,3623.1
26843,70,0,0,0,1,0,0,626.6
26844,86,0,0,1,0,0,0,1631.5
26846,73,0,0,1,0,0,0,1804.4
26849,49,0,0,1,0,0,0,23.4
26851,67,0,0,0,1,0,0,2269.8
26852,82,0,0,0,1,0,0,87
26853,75,0,0,1,0,0,0,4555.2
26854,77,0,0,1,0,0,0,2889.9
26856,77,0,0,1,0,0,0,3367
26857,65,0,0,1,0,0,0,2288
26858,65,0,0,1,0,0,0,400.4
26859,65,0,0,0,1,0,0,2392
26860,77,0,0,1,0,0,0,1939.6
26863,57,0,0,1,0,0,0,2531.1
26864,84,0,0,0,1,0,0,2184
26865,61,0,0,1,0,0,0,72.8
26866,77,0,0,1,0,0,0,1800.5
26869,83,0,0,0,1,0,0,5934.5
26870,68,0,0,0,1,0,0,2635.1
26871,75,0,0,1,0,0,0,2294.5
26872,74,0,0,0,1,0,0,3000.4
26873,75,0,0,0,1,0,0,1107.6
26874,78,0,0,0,1,0,0,685.1
26875,66,0,0,1,0,0,0,504.4
26876,81,0,0,1,0,0,0,1500.2
26878,82,0,0,0,1,0,0,1206.4
26880,81,0,0,0,1,0,0,1233.7
26881,72,0,0,1,0,0,0,6054.1
26886,58,0,0,1,0,0,0,964.6
26887,66,0,0,1,0,0,0,10.4
26888,61,0,0,1,0,0,0,3491.8
26891,64,0,0,1,0,0,0,578.5
26894,70,0,0,1,0,0,0,421.2
26895,71,0,0,0,1,0,0,2247.7
26896,54,0,0,1,0,1,0,687.7
26897,57,0,0,1,0,1,0,631.8
26898,59,0,0,0,0,1,0,39
26900,51,0,0,1,0,1,0,2765.1
26903,55,0,0,1,0,1,0,114
26904,59,0,0,1,0,1,0,414.7
26908,57,0,0,0,1,1,0,430.3
26909,60,0,0,1,0,1,0,19.5
26911,61,0,0,1,0,1,0,253.5
26913,53,0,0,1,0,1,0,393.9
26915,59,0,0,1,0,1,0,1086.8
26917,55,0,0,1,0,1,0,132.6
26918,33,0,0,1,0,1,0,214.5
26919,44,0,0,1,0,1,0,9911.2
26920,57,0,0,1,0,1,0,652.6
26922,60,0,0,1,0,1,0,54.6
26923,57,0,0,0,1,1,0,10745.8
26924,51,0,0,1,0,1,0,293.8
26925,54,0,0,1,0,1,0,1020.5
26927,60,0,0,1,0,1,0,101.4
26928,59,0,0,1,0,1,0,564.2
26929,59,0,0,1,0,1,0,2437.5
26930,59,0,0,1,0,1,0,4396.6
26931,59,0,0,1,0,1,0,3088.8
26932,56,0,0,1,0,1,0,384.8
26934,53,0,0,0,0,1,0,1847.3
26936,60,0,0,1,0,1,0,1807
26937,60,0,0,1,0,1,0,1203.8
26938,54,0,0,1,0,1,0,3413.8
26942,59,0,0,1,0,1,0,1977.3
26943,59,0,0,1,0,1,0,3270.8
26948,61,0,0,1,0,1,0,5522.4
26949,49,0,0,1,0,1,0,427.7
26950,60,0,0,1,0,1,0,2700.1
26951,59,0,0,1,0,1,0,7381.4
26952,51,0,0,1,0,1,0,150
26953,60,0,0,1,0,1,0,3298.1
26954,43,0,0,1,0,1,0,72.8
26955,56,0,0,1,0,1,0,2462.2
26956,60,0,0,0,1,1,0,3222.7
26957,60,0,0,1,0,1,0,2711.8
26959,56,0,0,1,0,1,0,447.2
26960,60,0,0,1,0,1,0,140
26963,40,0,0,1,0,1,0,2394.6
26964,59,0,0,0,1,1,0,438.1
26966,53,0,0,1,0,1,0,1480.7
26967,57,0,0,0,1,1,0,91
26970,24,0,0,0,0,1,0,475.8
26971,44,0,0,1,0,1,0,235.3
26972,57,0,0,1,0,1,0,1194.7
26973,60,0,0,1,0,1,0,1064.7
26974,60,0,0,0,0,1,0,18.2
26976,59,0,0,1,0,1,0,406.9
26977,43,0,0,1,0,1,0,676
26980,41,0,0,1,0,1,0,373.1
26981,56,0,0,1,0,1,0,516.1
26982,58,0,0,1,0,1,0,266.5
26983,60,0,0,0,1,1,0,2233.4
26986,58,0,0,1,0,1,0,383.5
26987,54,0,0,1,0,1,0,198.9
26989,44,0,0,1,0,1,0,1172.6
26990,58,0,0,1,0,1,0,151
26992,56,0,0,1,0,1,0,96.2
26994,59,0,0,0,0,1,0,456.3
26995,56,0,0,0,1,1,0,861.9
26996,59,0,0,1,0,1,0,62.4
26997,52,0,0,0,1,1,0,319.8
26998,61,0,0,0,1,1,0,2414.1
26999,55,0,0,1,0,1,0,2850.9
27000,54,0,0,1,0,1,0,31.2
27001,58,0,0,1,0,1,0,331.5
27002,53,0,0,1,0,1,0,1305.2
27003,50,0,0,1,0,1,0,9097.4
27004,38,0,0,0,0,1,0,57.2
27005,58,0,0,1,0,1,0,42832.4
27006,52,0,0,1,0,1,0,1367.6
27007,55,0,0,1,0,1,0,3573.7
27008,59,0,0,1,0,1,0,12968.8
27009,58,0,0,1,0,1,0,1283.1
27011,59,0,0,1,0,1,0,10539.1
27012,59,0,0,1,0,1,0,5738.2
27013,51,0,0,0,1,1,0,445.9
27017,57,0,0,1,0,1,0,16792.1
27018,53,0,0,1,0,1,0,891.8
27021,40,0,0,0,0,1,0,2254.2
27022,57,0,0,1,0,1,0,674.7
27026,59,0,0,1,0,1,0,21
27029,60,0,0,1,0,1,0,11167
27030,58,0,0,0,1,1,0,284.7
27031,60,0,0,1,0,1,0,6266
27032,53,0,0,1,0,1,0,2020.2
27033,45,0,0,0,1,1,0,297.7
27036,52,0,0,1,0,1,0,2542.8
27037,59,0,0,1,0,1,0,577.2
27038,53,0,0,1,0,1,0,1690
27039,57,0,0,1,0,1,0,4917.9
27040,58,0,0,1,0,1,0,3686.8
27043,60,0,0,1,0,1,0,3361.8
27045,60,0,0,1,0,1,0,1846
27046,47,0,0,1,0,1,0,3097.9
27048,59,0,0,1,0,1,0,1524.9
27050,61,0,0,1,0,1,0,224.9
27051,54,0,0,1,0,1,0,2406.3
27053,53,0,0,0,1,1,0,31.2
27056,39,0,0,1,0,1,0,208
27057,54,0,0,1,0,1,0,4772.3
27058,59,0,0,0,0,1,0,3161.6
27059,53,0,0,1,0,1,0,442
27061,57,0,0,0,0,1,0,6896.5
27062,60,0,0,0,0,1,0,2112.5
27063,59,0,0,1,0,1,0,4358.9
27064,55,0,0,1,0,1,0,3005.6
27065,47,0,0,1,0,1,0,620.1
27066,53,0,0,1,0,1,0,176.8
27067,55,0,0,1,0,1,0,605.8
27068,50,0,0,1,0,1,0,95
27070,53,0,0,1,0,1,0,1684.8
27071,45,0,0,0,1,1,0,2255.5
27072,56,0,0,0,1,1,0,5.2
27073,58,0,0,0,1,1,0,142
27074,54,0,0,0,0,1,0,669.5
27075,59,0,0,1,0,1,0,3.9
27076,59,0,0,1,0,1,0,3513.9
27077,54,0,0,1,0,1,0,2098.2
27079,52,0,0,1,0,1,0,551.2
27080,55,0,0,1,0,1,0,40.3
27084,53,0,0,1,0,1,0,464.1
27085,57,0,0,0,0,1,0,819
27086,59,0,0,1,0,1,0,2239.9
27087,58,0,0,1,0,1,0,1901.9
27089,56,0,0,1,0,1,0,131.3
27091,55,0,0,0,1,1,0,2054
27092,54,0,0,1,0,1,0,8383.7
27093,54,0,0,1,0,1,0,4999.8
27094,52,0,0,1,0,1,0,1666.6
27096,57,0,0,1,0,1,0,1025.7
27097,59,0,0,0,1,1,0,782.6
27100,56,0,0,0,0,1,0,5674.5
27101,58,0,0,1,0,1,0,7179.9
27102,55,0,0,1,0,1,0,6.5
27105,51,0,0,1,0,1,0,1683.5
27106,59,0,0,0,1,1,0,36
27107,52,0,0,0,1,1,0,364
27108,55,0,0,1,0,1,0,313.3
27109,53,0,0,0,1,1,0,1036.1
27110,40,0,0,0,0,1,0,1820
27111,57,0,0,1,0,1,0,2332.2
27112,50,0,0,0,1,1,0,6319.3
27113,57,0,0,1,0,1,0,356.2
27114,57,0,0,1,0,1,0,744.9
27115,57,0,0,1,0,1,0,543.4
27116,60,0,0,1,0,1,0,101.4
27117,57,0,0,1,0,1,0,168
27119,55,0,0,1,0,1,0,234
27120,35,0,0,0,0,1,0,685.1
27121,58,0,0,1,0,1,0,215.8
27125,54,0,0,1,0,1,0,634.4
27127,59,0,0,0,1,1,0,29.9
27128,51,0,0,1,0,1,0,3903.9
27129,57,0,0,1,0,1,0,48.1
27130,58,0,0,0,0,1,0,366.6
27131,59,0,0,1,0,1,0,239.2
27133,60,0,0,1,0,1,0,1483.3
27135,56,0,0,1,0,1,0,399.1
27136,60,0,0,0,1,1,0,777.4
27137,52,0,0,1,0,1,0,63.7
27138,57,0,0,0,0,1,0,1268.8
27139,56,0,0,1,0,1,0,445.9
27140,56,0,0,1,0,1,0,375.7
27141,58,0,0,0,1,1,0,570.7
27144,58,0,0,1,0,1,0,1387.1
27145,57,0,0,1,0,1,0,10.4
27146,58,0,0,1,0,1,0,130
27148,60,0,0,0,1,1,0,1428.7
27149,59,0,0,1,0,1,0,1625
27150,59,0,0,1,0,1,0,4955.6
27153,48,0,0,1,0,1,0,87.1
27155,57,0,0,1,0,1,0,139.1
27156,57,0,0,0,1,1,0,31.2
27157,54,0,0,1,0,1,0,678.6
27158,37,0,0,0,1,1,0,102.7
27159,59,0,0,1,0,1,0,1457.3
27160,60,0,0,1,0,1,0,31
27163,60,0,0,1,0,1,0,1418.3
27166,60,0,0,1,0,1,0,776.1
27169,58,0,0,1,0,1,0,24.7
27170,54,0,0,0,1,1,0,3589.3
27171,57,0,0,1,0,1,0,1267.5
27172,57,0,0,1,0,1,0,486.2
27173,43,0,0,1,0,1,0,1050.4
27174,53,0,0,1,0,1,0,475.8
27175,55,0,0,1,0,1,0,154.7
27176,55,0,0,0,1,1,0,179.4
27178,60,0,0,1,0,1,0,288.6
27179,56,0,0,0,1,1,0,275.6
27182,59,0,0,1,0,1,0,26
27183,60,0,0,0,1,1,0,2661.1
27184,59,0,0,1,0,1,0,209.3
27185,56,0,0,1,0,1,0,434.2
27186,57,0,0,0,0,1,0,791.7
27187,51,0,0,1,0,1,0,18.2
27189,37,0,0,1,0,1,0,327.6
27190,60,0,0,1,0,1,0,1740.7
27193,47,0,0,0,1,1,0,204.1
27194,59,0,0,1,0,1,0,1883.7
27195,57,0,0,1,0,1,0,4396.6
27196,59,0,0,0,1,1,0,414.7
27197,59,0,0,1,0,1,0,211.9
27199,61,0,0,0,1,1,0,378.3
27200,54,0,0,1,0,1,0,1782.3
27201,52,0,0,1,0,1,0,7049.9
27203,59,0,0,1,0,1,0,7417.8
27204,59,0,0,1,0,1,0,490.1
27205,60,0,0,1,0,1,0,117
27206,60,0,0,0,0,1,0,96.2
27207,60,0,0,1,0,1,0,4641
27208,55,0,0,1,0,1,0,1463.8
27209,54,0,0,0,0,1,0,167.7
27211,60,0,0,1,0,1,0,1142.7
27214,58,0,0,0,1,1,0,1404
27216,58,0,0,1,0,1,0,45.5
27217,56,0,0,0,1,1,0,106.6
27218,51,0,0,1,0,1,0,1322.1
27220,60,0,0,0,1,1,0,1796.6
27222,54,0,0,0,0,1,0,13807.3
27223,56,0,0,1,0,1,0,630.5
27224,60,0,0,1,0,1,0,7321.6
27225,60,0,0,0,1,1,0,1418.3
27226,59,0,0,1,0,1,0,105
27227,56,0,0,0,1,1,0,1306.5
27228,59,0,0,1,0,1,0,4438.2
27231,59,0,0,0,1,1,0,882.7
27232,57,0,0,0,1,1,0,50.7
27233,55,0,0,1,0,1,0,5452.2
27234,49,0,0,0,1,1,0,291.2
27235,58,0,0,1,0,1,0,68.9
27236,58,0,0,1,0,1,0,4742.4
27237,59,0,0,0,1,1,0,3446.3
27238,57,0,0,1,0,1,0,1760.2
27240,58,0,0,1,0,1,0,1523.6
27241,56,0,0,1,0,1,0,946.4
27242,61,0,0,0,1,1,0,533
27243,60,0,0,0,1,1,0,1215.5
27244,60,0,0,1,0,1,0,53
27245,60,0,0,1,0,1,0,6769.1
27246,55,0,0,1,0,1,0,75
27248,54,0,0,1,0,1,0,991.9
27249,56,0,0,0,1,1,0,215.8
27252,58,0,0,1,0,1,0,1277.9
27253,58,0,0,1,0,1,0,6142.5
27254,57,0,0,1,0,1,0,854.1
27255,56,0,0,1,0,1,0,473.2
27259,56,0,0,1,0,1,0,504.4
27266,58,0,0,1,0,1,0,17145.7
27267,59,0,0,1,0,1,0,176.8
27268,59,0,0,1,0,1,0,341.9
27269,58,0,0,1,0,1,0,5.2
27270,45,0,0,1,0,1,0,28.6
27271,56,0,0,1,0,1,0,88
27272,57,0,0,1,0,1,0,367.9
27273,58,0,0,0,1,1,0,405.6
27275,59,0,0,1,0,1,0,612.3
27276,46,0,0,1,0,1,0,29.9
27277,58,0,0,1,0,1,0,292.5
27278,57,0,0,1,0,1,0,5837
27279,51,0,0,1,0,1,0,155
27280,56,0,0,1,0,1,0,331.5
27281,57,0,0,1,0,1,0,332.8
27282,56,0,0,1,0,1,0,2542.8
27283,56,0,0,1,0,1,0,850.2
27284,60,0,0,1,0,1,0,448.5
27285,59,0,0,0,1,1,0,120.9
27286,59,0,0,1,0,1,0,3598.4
27288,56,0,0,1,0,1,0,839.8
27290,60,0,0,1,0,1,0,1573
27292,59,0,0,1,0,1,0,2574
27293,57,0,0,1,0,1,0,17984.2
27294,47,0,0,1,0,1,0,92.3
27295,59,0,0,1,0,1,0,6784.7
27296,53,0,0,0,1,1,0,586.3
27298,60,0,0,1,0,1,0,3538.6
27299,58,0,0,1,0,1,0,993.2
27301,58,0,0,1,0,1,0,9828
27303,59,0,0,1,0,1,0,735.8
27304,59,0,0,1,0,1,0,361.4
27305,60,0,0,1,0,1,0,1015.3
27307,59,0,0,1,0,1,0,33731.1
