CustomerID,Age,Entrepreneur,Unemployed,Married,Divorced,High School,College,Partition,AverageBalance
24975,29,0,0,0,0,0,1,s,2260.7
24976,40,0,0,1,0,0,1,s,11651.9
24977,46,0,0,1,0,0,1,s,1229.8
24978,43,0,0,0,1,0,1,s,625.3
24983,42,0,0,1,0,0,1,s,3464.5
24986,36,0,0,0,0,0,1,s,1335.1
24987,48,0,0,1,0,0,1,s,13
24988,29,0,0,1,0,0,1,s,266.5
24990,43,0,0,1,0,0,1,s,3883.1
24993,41,0,0,0,1,0,1,s,4453.8
24996,32,0,0,0,0,0,1,s,327.6
24997,30,0,0,0,0,0,1,s,4399.2
24998,44,0,0,1,0,0,1,s,221
25003,57,0,0,1,0,0,1,s,1595.1
25005,36,0,0,0,0,0,1,s,2811.9
25007,28,0,0,0,0,0,1,s,1136.2
25008,24,0,0,0,0,0,1,s,1305.2
25009,35,0,0,0,0,0,1,s,612.3
25018,57,0,0,1,0,0,1,s,332.8
25022,35,0,0,1,0,0,1,s,1202.5
25026,41,0,0,1,0,0,1,s,330.2
25029,24,0,0,0,0,0,1,s,1957.8
25033,33,0,0,1,0,0,1,s,1807
25037,47,0,0,0,0,0,1,s,483.6
25041,46,0,0,1,0,0,1,s,19
25047,28,0,0,0,0,0,1,s,652.6
25056,37,0,0,1,0,0,1,s,33.8
25057,30,0,0,0,0,0,1,s,11095.5
25058,34,0,0,1,0,0,1,s,575.9
25060,49,0,0,0,0,0,1,s,9675.9
25062,50,0,0,1,0,0,1,s,6640.4
25069,54,0,0,1,0,0,1,s,1903.2
25076,50,0,0,0,1,0,1,s,526.5
25080,28,0,0,0,0,0,1,s,639.6
25082,31,0,0,0,0,0,1,s,3877.9
25084,46,0,0,0,1,0,1,s,1727.7
25086,24,0,0,0,0,0,1,s,659.1
25088,24,0,0,0,0,0,1,s,223.6
25090,62,0,0,1,0,0,1,s,3620.5
25091,67,0,0,1,0,0,1,s,902.2
25094,29,0,0,0,0,0,1,s,5630.3
25098,52,0,0,0,0,0,1,s,48.1
25100,32,0,0,0,0,0,1,s,36
25101,37,0,0,1,0,0,1,s,4858.1
25104,25,0,0,0,0,0,1,s,1467.7
25105,31,0,0,0,0,0,1,s,399.1
25107,28,0,0,0,0,0,1,s,4934.8
25109,49,0,0,0,0,0,1,s,196.3
25110,40,0,0,1,0,0,1,s,2210
25112,73,0,0,1,0,0,1,s,2091.7
25114,32,0,0,0,0,0,1,s,1322.1
25115,49,0,0,1,0,0,1,s,7296.9
25116,72,0,0,1,0,0,1,s,9103.9
25118,28,0,0,0,0,0,1,s,7116.2
25119,28,0,0,0,0,0,1,s,7213.7
25122,25,0,0,0,0,0,1,s,284.7
25125,57,0,0,1,0,0,1,s,2158
25131,48,0,0,1,0,0,1,s,1491.1
25135,47,0,0,0,0,0,1,s,111.8
25149,46,0,0,1,0,0,1,s,6100.9
25151,32,0,0,0,0,0,1,s,906.1
25152,34,0,0,1,0,0,1,s,159
25154,25,0,0,0,0,0,1,s,188.5
25155,41,0,0,1,0,0,1,s,2893.8
25156,60,0,0,0,0,0,1,s,1344.2
25160,32,0,0,0,0,0,1,s,1215.5
25161,30,0,0,1,0,0,1,s,1046.5
25162,50,0,0,1,0,0,1,s,31
25163,31,0,0,1,0,0,1,s,14149.2
25173,29,0,0,0,0,0,1,s,819
25174,46,0,0,1,0,0,1,s,2080
25177,32,0,0,0,0,0,1,s,4267.9
25180,36,0,0,0,0,0,1,s,5005
25183,36,0,0,1,0,0,1,s,3883.1
25187,43,0,0,0,0,0,1,s,2347.8
25197,32,0,0,1,0,0,1,s,1804.4
25203,39,0,0,1,0,0,1,s,1691.3
25205,42,0,0,0,0,0,1,s,4382.3
25207,34,0,0,0,0,0,1,s,2962.7
25208,34,0,0,0,0,0,1,s,16918.2
25211,35,0,0,1,0,0,1,s,1912.3
25212,34,0,0,0,0,0,1,s,1596.4
25213,30,0,0,1,0,0,1,s,1140.1
25216,49,0,0,1,0,0,1,s,1.3
25218,35,0,0,0,0,0,1,s,23544.3
25230,31,0,0,0,0,0,1,s,1873.3
25233,35,0,0,0,0,0,1,s,560.3
25236,26,0,0,0,0,0,1,s,1076.4
25239,70,0,0,1,0,0,1,s,13222.3
25240,52,0,0,1,0,0,1,s,757.9
25241,55,0,0,1,0,0,1,s,16863.6
25245,31,0,0,1,0,0,1,s,698.1
25247,49,0,0,1,0,0,1,s,817.7
25249,51,0,0,1,0,0,1,s,120
25251,29,0,0,0,0,0,1,s,3290.3
25252,32,0,0,1,0,0,1,s,1651
25253,30,0,0,0,0,0,1,s,6966.7
25254,34,0,0,1,0,0,1,s,6316.7
25257,33,0,0,0,0,0,1,s,11068.2
25259,50,0,0,1,0,0,1,s,31.2
25266,57,0,0,1,0,0,1,s,20.8
25268,37,0,0,1,0,0,1,s,214.5
25272,36,0,0,1,0,0,1,s,331.5
25274,28,0,0,0,0,0,1,s,949
25279,28,0,0,0,0,0,1,s,289.9
25280,32,0,0,1,0,0,1,s,1218.1
25288,41,0,0,1,0,0,1,s,370.5
25290,53,0,0,0,1,0,1,s,8643.7
25292,39,0,0,1,0,0,1,s,154.7
25300,36,0,0,1,0,0,1,s,111.8
25301,51,0,0,1,0,0,1,s,1292.2
25302,62,0,0,1,0,0,1,s,6
25303,55,0,0,1,0,0,1,s,168
25309,26,0,0,0,0,0,1,s,12281.1
25314,33,0,0,1,0,0,1,s,1807
25317,34,0,0,0,0,0,1,s,348.4
25320,45,0,0,0,0,0,1,s,1834.3
25321,59,0,0,1,0,0,1,s,409.5
25324,26,0,0,0,0,0,1,s,1422.2
25325,32,0,0,0,0,0,1,s,3789.5
25328,42,0,0,1,0,0,1,s,1566.5
25330,30,0,0,0,0,0,1,s,191.1
25336,30,0,0,0,0,0,1,s,572
25337,36,0,0,1,0,0,1,s,643.5
25340,37,0,0,1,0,0,1,s,80
25341,28,0,0,0,0,0,1,s,3094
25343,48,0,0,1,0,0,1,s,3056.3
25344,46,0,0,1,0,0,1,s,354.9
25345,50,0,0,0,1,0,1,s,1053
25350,31,0,0,0,0,0,1,s,4399.2
25352,34,0,0,0,0,0,1,s,542.1
25353,35,0,0,0,0,0,1,s,1046.5
25365,61,0,0,1,0,0,1,s,4382.3
25375,59,0,0,1,0,0,1,s,5397.6
25380,54,0,0,1,0,0,1,s,1903.2
25387,31,0,0,0,0,0,1,s,12517.7
25390,32,0,0,0,0,0,1,s,3877.9
25393,48,0,0,1,0,0,1,s,1420.9
25395,43,0,0,1,0,0,1,s,1544.4
25403,37,0,0,1,0,0,1,s,536.9
25409,61,0,0,1,0,0,1,s,35
25412,26,0,0,0,0,0,1,s,1530.1
25415,37,0,0,0,0,0,1,s,85
25422,55,0,0,0,1,0,1,s,60
25423,35,0,0,0,0,0,1,s,2275
25425,38,0,0,1,0,0,1,s,5426.2
25431,30,0,0,0,0,0,1,s,517.4
25434,33,0,0,0,0,0,1,s,4121
25438,31,0,0,1,0,0,1,s,105.3
25440,36,0,0,1,0,0,1,s,263.9
25443,30,0,0,0,0,0,1,s,28
25450,47,0,0,1,0,0,1,s,4761.9
25451,62,0,0,1,0,0,1,s,9695.4
25459,33,0,0,0,0,0,1,s,3230.5
25462,55,0,0,0,1,0,1,s,2648.1
25463,35,0,0,1,0,0,1,s,1472.9
25465,36,0,0,0,0,0,1,s,80.6
25467,34,0,0,0,0,0,1,s,496.6
25468,27,0,0,0,0,0,1,s,2236
25469,50,0,0,1,0,0,1,s,145.6
25471,42,0,0,1,0,0,1,s,676
25472,34,0,0,1,0,0,1,s,2311.4
25491,40,0,0,1,0,0,1,s,12175.8
25493,35,0,0,1,0,0,1,s,41
25504,33,0,0,0,0,0,1,s,3204.5
25511,47,0,0,1,0,0,1,s,1298.7
25513,62,0,0,1,0,0,1,s,13484.9
25514,42,0,0,1,0,0,1,s,2843.1
25515,37,0,0,1,0,0,1,s,125
25516,49,0,0,1,0,0,1,s,2843.1
25518,33,0,0,1,0,0,1,s,434.2
25520,37,0,0,1,0,0,1,s,6294.6
25521,32,0,0,0,0,0,1,s,109.2
25522,48,0,0,1,0,0,1,s,1491.1
25527,61,0,0,1,0,0,1,s,159
25531,30,0,0,1,0,0,1,s,1400.1
25533,49,0,0,1,0,0,1,s,513.5
25534,32,0,0,0,1,0,1,s,1147.9
25535,28,0,0,0,0,0,1,s,1756.3
25540,45,0,0,1,0,0,1,s,2324.4
25546,46,0,0,1,0,0,1,s,150
25547,31,0,0,0,0,0,1,s,774.8
25548,50,0,0,1,0,0,1,s,6640.4
25550,54,0,0,0,1,0,1,s,15623.4
25552,35,0,0,0,0,0,1,s,699.4
25554,47,0,0,1,0,0,1,s,1458.6
25558,28,0,0,0,0,0,1,s,2392
25563,27,0,0,0,0,0,1,s,10.4
25564,33,0,0,1,0,0,1,s,8466.9
25567,35,0,0,1,0,0,1,s,419.9
25568,65,0,0,1,0,0,1,s,1426.1
25570,32,0,0,0,0,0,1,s,2550.6
25571,40,0,0,1,0,0,1,s,6684.6
25575,39,0,0,1,0,0,1,s,3820.7
25579,28,0,0,1,0,0,1,s,1160.9
25580,57,0,0,1,0,0,1,s,1713.4
25581,37,0,0,1,0,0,1,s,700.7
25587,50,0,0,1,0,0,1,s,7759.7
25589,36,0,0,1,0,0,1,s,263.9
25595,29,0,0,0,0,0,1,s,243.1
25601,32,0,0,0,1,0,1,s,689
25607,60,0,0,1,0,0,1,s,4421.3
25609,45,0,0,1,0,0,1,s,711.1
25610,34,0,0,1,0,0,1,s,159.9
25611,37,0,0,1,0,0,1,s,309.4
25612,53,0,0,1,0,0,1,s,8542.3
25615,61,0,0,1,0,0,1,s,227.5
25627,35,0,0,1,0,0,1,s,80.6
25628,36,0,0,1,0,0,1,s,1634.1
25630,27,0,0,0,0,0,1,s,507
25634,34,0,0,0,1,0,1,s,3750.5
25635,44,0,0,1,0,0,1,s,2328.3
25636,31,0,0,0,0,0,1,s,692.9
25639,34,0,0,0,0,0,1,s,542.1
25640,41,0,0,1,0,0,1,s,36004.8
25646,46,0,0,1,0,0,1,s,453.7
25647,37,0,0,1,0,0,1,s,3883.1
25649,34,0,0,1,0,0,1,s,352.3
25653,59,0,0,1,0,0,1,s,3593.2
25655,33,0,0,1,0,0,1,s,2876.9
25664,33,0,0,0,0,0,1,s,131.3
25668,58,0,0,1,0,0,1,s,5987.8
25669,37,0,0,1,0,0,1,s,331.5
25671,33,0,0,1,0,0,1,s,92.3
25676,37,0,0,0,0,0,1,s,1335.1
25677,47,0,0,1,0,0,1,s,71
25679,32,0,0,1,0,0,1,s,3467.1
25682,33,0,0,1,0,0,1,s,1807
25683,37,0,0,1,0,0,1,s,8802.3
25688,31,0,0,0,0,0,1,s,191.1
25690,34,0,0,1,0,0,1,s,205.4
25695,39,0,0,1,0,0,1,s,642.2
25696,58,0,0,1,0,0,1,s,1320.8
25700,27,0,0,0,0,0,1,s,1232.4
25702,40,0,0,0,0,0,1,s,1961.7
25704,30,0,0,1,0,0,1,s,1400.1
25710,46,0,0,1,0,0,1,s,354.9
25711,59,0,0,1,0,0,1,s,4344.6
25713,43,0,0,0,1,0,1,s,3077.1
25722,47,0,0,0,0,0,1,s,434.2
25723,30,0,0,1,0,0,1,s,3892.2
25724,70,0,0,1,0,0,1,s,1683.5
25725,31,0,0,0,0,0,1,s,5614.7
25726,31,0,0,0,0,0,1,s,678.6
25727,57,0,0,0,1,0,1,s,4273.1
25730,26,0,0,0,0,0,1,s,3.9
25731,61,0,0,1,0,0,1,s,133
25733,49,0,0,1,0,0,1,s,4994.6
25734,39,0,0,0,1,0,1,s,291.2
25736,30,0,0,1,0,0,1,s,132.6
25737,33,0,0,0,0,0,1,s,933.4
25746,32,0,0,0,0,0,1,s,2620.8
25748,38,0,0,1,0,0,1,s,536.9
25751,30,0,0,0,0,0,1,s,301.6
25754,35,0,0,0,1,0,1,s,843.7
25756,34,0,0,1,0,0,1,s,765.7
25759,26,0,0,0,0,0,1,s,252.2
25760,62,0,0,1,0,0,1,s,1296.1
25763,31,0,0,1,0,0,1,s,4108
25765,29,0,0,0,0,0,1,s,1878.5
25771,39,0,0,0,0,0,1,s,6561.1
25773,59,0,0,1,0,0,1,s,1.3
25781,28,0,0,0,0,0,1,s,568.1
25787,62,0,0,1,0,0,1,s,1892.8
25797,24,0,0,0,0,0,1,s,1.3
25802,33,0,0,0,0,0,1,s,3073.2
25803,37,0,0,1,0,0,1,s,4206.8
25808,52,0,0,1,0,0,1,s,504.4
25811,33,0,0,0,0,0,1,s,12112.1
25813,37,0,0,1,0,0,1,s,2557.1
25816,34,0,0,1,0,0,1,s,1056.9
25817,33,0,0,1,0,0,1,s,1804.4
25823,54,0,0,0,1,0,1,s,644.8
25825,62,0,0,1,0,0,1,s,141
25828,35,0,0,0,0,0,1,s,4607.2
25832,31,0,0,1,0,0,1,s,1140.1
25838,31,0,0,0,0,0,1,s,1219.4
25839,31,0,0,0,0,0,1,s,5892.9
25845,29,0,0,0,0,0,1,s,1860.3
25846,57,0,0,0,1,0,1,s,4273.1
25850,59,0,0,1,0,0,1,s,7016.1
25854,33,0,0,0,0,0,1,s,1032.2
25860,26,0,0,0,0,0,1,s,288.6
25869,32,0,0,0,0,0,1,s,809.9
25870,46,0,0,0,1,0,1,s,725.4
25871,30,0,0,1,0,0,1,s,89.7
25872,48,0,0,0,0,0,1,s,206.7
25876,28,0,0,0,0,0,1,s,1838.2
25877,29,0,0,0,0,0,1,s,652.6
25879,25,0,0,0,0,0,1,s,494
25880,36,0,0,1,0,0,1,s,120.9
25887,41,0,0,0,1,0,1,s,5937.1
25889,37,0,0,1,0,0,1,s,25
25896,35,0,0,1,0,0,1,s,3086.2
25897,29,0,0,0,0,0,1,s,3047.2
25899,34,0,0,0,1,0,1,s,91
25901,54,0,0,0,1,0,1,s,7117.5
25904,35,0,0,1,0,0,1,s,5361.2
25908,48,0,0,1,0,0,1,s,795.6
25910,33,0,0,0,0,0,1,s,484.9
25914,54,0,0,1,0,0,1,s,977.6
25916,31,0,0,0,0,0,1,s,2289.3
25917,32,0,0,1,0,0,1,s,7979.4
25920,47,0,0,0,1,0,1,s,169
25921,45,0,0,0,0,0,1,s,6280.3
25926,33,0,0,1,0,0,1,s,9300.2
25928,38,0,0,1,0,0,1,s,1558.7
25929,42,0,0,1,0,0,1,s,483.6
25930,29,0,0,1,0,0,1,s,257.4
25931,29,0,0,1,0,0,1,s,257.4
25935,32,0,0,1,0,0,1,s,2355.6
25941,53,0,0,1,0,0,1,s,24610.3
25944,32,0,0,0,0,0,1,s,1400.1
25951,47,0,0,1,0,0,1,s,2997.8
25953,66,0,0,1,0,0,1,s,8126.3
25955,34,0,0,1,0,0,1,s,744.9
25956,51,0,0,1,0,0,1,s,449.8
25957,42,0,0,1,0,0,1,s,36004.8
25959,28,0,0,0,0,0,1,s,80.6
25962,35,0,0,1,0,0,1,s,3532.1
25969,36,0,0,1,0,0,1,s,6977.1
25970,60,0,0,1,0,0,1,s,616.2
25976,38,0,0,0,0,0,1,s,2215.2
25989,37,0,0,1,0,0,1,s,8802.3
25990,28,0,0,0,0,0,1,s,1157
25993,34,0,0,0,1,0,1,s,2912
26000,31,0,0,1,0,0,1,s,1140.1
26005,58,0,0,1,0,0,1,s,53
26008,49,0,0,1,0,0,1,s,1420.9
26009,38,0,0,1,0,0,1,s,1920.1
26011,29,0,0,1,0,0,1,s,321.1
26012,41,0,0,1,0,0,1,s,62
26019,35,0,0,0,0,0,1,s,1456
26025,25,0,0,0,0,0,1,s,5072.6
26026,33,0,0,1,0,0,1,s,375.7
26033,28,0,0,0,0,0,1,s,8516.3
26034,38,0,0,1,0,0,1,s,1098.5
26035,40,0,0,0,0,0,1,s,4992
26036,38,0,0,1,0,0,1,s,41
26038,34,0,0,1,0,0,1,s,1055.6
26041,32,0,0,0,0,0,1,s,538.2
26048,26,0,0,0,0,0,1,s,2069.6
26049,28,0,0,0,0,0,1,s,800.8
26050,32,0,0,1,0,0,1,s,1205.1
26054,39,0,0,1,0,0,1,s,1090.7
26055,30,0,0,0,0,0,1,s,652.6
26056,33,0,0,0,0,0,1,s,1060.8
26061,63,0,0,1,0,0,1,s,122
26062,25,0,0,0,0,0,1,s,2145
26063,36,0,0,0,0,0,1,s,3439.8
26064,38,0,0,1,0,0,1,s,536.9
26066,40,0,0,1,0,0,1,s,71
26070,33,0,0,0,0,0,1,s,933.4
26077,44,0,0,0,0,0,1,s,1417
26079,30,0,0,0,0,0,1,s,3047.2
26082,38,0,0,1,0,0,1,s,696.8
26084,43,0,0,0,0,0,1,s,2705.3
26089,40,0,0,0,1,0,1,s,1115.4
26093,47,0,0,0,0,0,1,s,404.3
26097,29,0,0,0,0,0,1,s,994.5
26098,59,0,0,1,0,0,1,s,179.4
26100,53,0,0,1,0,0,1,s,757.9
26115,55,0,0,1,0,0,0,s,117
26125,54,0,0,1,0,0,0,s,270.4
26128,61,0,0,1,0,0,0,s,1378
26130,59,0,0,1,0,0,0,s,7177.3
26133,58,0,0,1,0,0,0,s,250.9
26134,57,0,0,0,1,0,0,s,669.5
26146,59,0,0,1,0,0,0,s,1849.9
26154,58,0,0,1,0,0,0,s,254.8
26155,54,0,0,0,1,0,0,s,620.1
26165,58,0,0,1,0,0,0,s,117
26166,56,0,0,0,1,0,0,s,200.2
26167,44,0,0,0,1,0,0,s,2707.9
26172,51,0,0,1,0,0,0,s,977.6
26174,61,0,0,1,0,0,0,s,202.8
26179,56,0,0,0,1,0,0,s,121
26188,59,0,0,1,0,0,0,s,634.4
26189,46,0,0,0,0,0,0,s,1547
26192,53,0,0,0,1,0,0,s,3896.1
26194,45,0,0,0,1,0,0,s,339.3
26195,53,0,0,0,0,0,0,s,44
26199,60,0,0,1,0,0,0,s,22636.9
26200,58,0,0,0,1,0,0,s,770.9
26201,54,0,0,0,0,0,0,s,997.1
26208,56,0,0,1,0,0,0,s,145
26209,51,0,0,1,0,0,0,s,3282.5
26213,54,0,0,1,0,0,0,s,2915.9
26218,58,0,0,1,0,0,0,s,106
26223,59,0,0,1,0,0,0,s,1410.5
26224,60,0,0,0,0,0,0,s,611
26226,50,0,0,1,0,0,0,s,1427.4
26227,59,0,0,1,0,0,0,s,88
26228,57,0,0,1,0,0,0,s,10319.4
26231,49,0,0,0,0,0,0,s,33571.2
26241,47,0,0,1,0,0,0,s,637
26244,52,0,0,1,0,0,0,s,11.7
26245,59,0,0,1,0,0,0,s,1618.5
26254,59,0,0,1,0,0,0,s,185.9
26258,54,0,0,0,1,0,0,s,67.6
26260,59,0,0,1,0,0,0,s,9041.5
26262,53,0,0,1,0,0,0,s,5167.5
26265,54,0,0,0,1,0,0,s,28.6
26268,55,0,0,0,1,0,0,s,1846
26270,57,0,0,1,0,0,0,s,48.1
26275,60,0,0,1,0,0,0,s,81
26276,49,0,0,1,0,0,0,s,48.1
26278,60,0,0,1,0,0,0,s,81.9
26279,57,0,0,1,0,0,0,s,1050.4
26280,55,0,0,1,0,0,0,s,195
26285,59,0,0,1,0,0,0,s,27.3
26286,60,0,0,1,0,0,0,s,1089.4
26290,60,0,0,1,0,0,0,s,92.3
26296,45,0,0,1,0,0,0,s,31.2
26299,54,0,0,0,1,0,0,s,400.4
26303,55,0,0,1,0,0,0,s,5796.7
26307,49,0,0,1,0,0,0,s,2173.6
26308,42,0,0,1,0,0,0,s,165.1
26311,40,0,0,1,0,0,0,s,529.1
26313,50,0,0,0,1,0,0,s,3627
26314,56,0,0,1,0,0,0,s,442
26316,60,0,0,0,1,0,0,s,890.5
26317,57,0,0,1,0,0,0,s,230.1
26320,60,0,0,0,1,0,0,s,178.1
26321,53,0,0,1,0,0,0,s,4063.8
26329,57,0,0,0,1,0,0,s,89
26332,57,0,0,1,0,0,0,s,83.2
26344,43,0,0,1,0,0,0,s,520
26346,57,0,0,1,0,0,0,s,137
26348,58,0,0,1,0,0,0,s,7157.8
26352,56,0,0,0,1,0,0,s,1530.1
26360,59,0,0,1,0,0,0,s,4002.7
26361,39,0,0,0,1,0,0,s,369.2
26362,58,0,0,0,1,0,0,s,3299.4
26363,59,0,0,1,0,0,0,s,634.4
26368,58,0,0,1,0,0,0,s,95
26369,59,0,0,1,0,0,0,s,2124.2
26372,55,0,0,1,0,0,0,s,5751.2
26377,55,0,0,1,0,0,0,s,62
26380,60,0,0,1,0,0,0,s,2236
26382,59,0,0,1,0,0,0,s,7.8
26383,56,0,0,1,0,0,0,s,4093.7
26386,55,0,0,1,0,0,0,s,2367.3
26390,58,0,0,1,0,0,0,s,153
26392,57,0,0,1,0,0,0,s,15.6
26393,59,0,0,1,0,0,0,s,122.2
26399,59,0,0,1,0,0,0,s,323.7
26410,58,0,0,1,0,0,0,s,1613.3
26414,60,0,0,1,0,0,0,s,546
26417,56,0,0,1,0,0,0,s,885.3
26418,59,0,0,1,0,0,0,s,3338.4
26422,52,0,0,1,0,0,0,s,7.8
26429,60,0,0,1,0,0,0,s,201.5
26432,60,0,0,1,0,0,0,s,6.5
26434,58,0,0,1,0,0,0,s,132.6
26440,59,0,0,1,0,0,0,s,1852.5
26443,58,0,0,1,0,0,0,s,89.7
26444,58,0,0,1,0,0,0,s,4238
26449,48,0,0,1,0,0,0,s,370.5
26456,60,0,0,1,0,0,0,s,10432.5
26459,59,0,0,1,0,0,0,s,16.9
26465,57,0,0,1,0,0,0,s,833.3
26466,57,0,0,1,0,0,0,s,6380.4
26467,53,0,0,1,0,0,0,s,3.9
26474,65,0,0,1,0,0,0,s,1745.9
26475,54,0,0,1,0,0,0,s,152.1
26478,69,0,0,1,0,0,0,s,3526.9
26480,57,0,0,1,0,0,0,s,603.2
26481,75,0,0,0,1,0,0,s,5045.3
26487,61,0,0,1,0,0,0,s,4859.4
26490,57,0,0,1,0,0,0,s,1991.6
26491,59,0,0,1,0,0,0,s,536.9
26492,66,0,0,1,0,0,0,s,267.8
26494,69,0,0,1,0,0,0,s,3049.8
26504,80,0,0,1,0,0,0,s,1327.3
26505,78,0,0,1,0,0,0,s,3555.5
26506,83,0,0,0,1,0,0,s,1426.1
26508,76,0,0,0,1,0,0,s,3963.7
26509,83,0,0,0,1,0,0,s,59.8
26514,68,0,0,1,0,0,0,s,2286.7
26516,80,0,0,1,0,0,0,s,2419.3
26517,62,0,0,1,0,0,0,s,1409.2
26522,58,0,0,0,1,0,0,s,3568.5
26529,60,0,0,1,0,0,0,s,42
26535,57,0,0,1,0,0,0,s,499.2
26541,78,0,0,1,0,0,0,s,11122.8
26545,66,0,0,1,0,0,0,s,3747.9
26546,72,0,0,1,0,0,0,s,991.9
26547,75,0,0,0,1,0,0,s,23.4
26549,65,0,0,1,0,0,0,s,4717.7
26551,73,0,0,1,0,0,0,s,704.6
26554,58,0,0,1,0,0,0,s,3859.7
26555,56,0,0,1,0,0,0,s,2531.1
26561,51,0,0,1,0,0,0,s,871
26562,46,0,0,1,0,0,0,s,45.5
26565,33,0,0,1,0,0,0,s,222.3
26566,54,0,0,1,0,0,0,s,75.4
26572,40,0,0,0,0,0,0,s,102.7
26574,48,0,0,0,1,0,0,s,865.8
26578,58,0,0,0,1,0,0,s,936
26586,56,0,0,1,0,0,0,s,2531.1
26587,60,0,0,1,0,0,0,s,71.5
26588,58,0,0,1,0,0,0,s,2574
26589,59,0,0,1,0,0,0,s,25
26591,58,0,0,1,0,0,0,s,1400.1
26592,60,0,0,1,0,0,0,s,48.1
26593,58,0,0,1,0,0,0,s,2696.2
26599,82,0,0,1,0,0,0,s,11183.9
26605,80,0,0,1,0,0,0,s,2012.4
26609,71,0,0,1,0,0,0,s,3380
26612,81,0,0,1,0,0,0,s,151
26613,81,0,0,0,1,0,0,s,5617.3
26615,69,0,0,1,0,0,0,s,421.2
26620,76,0,0,1,0,0,0,s,4321.2
26622,74,0,0,0,1,0,0,s,215.8
26626,69,0,0,1,0,0,0,s,752.7
26629,74,0,0,1,0,0,0,s,13328.9
26631,70,0,0,1,0,0,0,s,3049.8
26632,66,0,0,1,0,0,0,s,2525.9
26637,76,0,0,1,0,0,0,s,3421.6
26640,83,0,0,0,1,0,0,s,168
26643,47,0,0,0,0,0,0,s,3942.9
26646,81,0,0,0,1,0,0,s,674.7
26654,71,0,0,1,0,0,0,s,6301.1
26655,71,0,0,1,0,0,0,s,20
26659,60,0,0,1,0,0,0,s,92544.4
26660,60,0,0,1,0,0,0,s,2064.4
26661,70,0,0,1,0,0,0,s,11566.1
26664,58,0,0,1,0,0,0,s,734.5
26665,79,0,0,0,1,0,0,s,102.7
26673,60,0,0,1,0,0,0,s,1517.1
26675,73,0,0,1,0,0,0,s,200.2
26680,62,0,0,1,0,0,0,s,1969.5
26685,76,0,0,0,1,0,0,s,3500.9
26687,78,0,0,0,1,0,0,s,297.7
26690,73,0,0,1,0,0,0,s,704.6
26692,66,0,0,1,0,0,0,s,971.1
26698,84,0,0,1,0,0,0,s,2328.3
26699,87,0,0,1,0,0,0,s,299
26704,76,0,0,1,0,0,0,s,1939.6
26712,76,0,0,1,0,0,0,s,4321.2
26713,81,0,0,1,0,0,0,s,6786
26716,61,0,0,1,0,0,0,s,3721.9
26717,56,0,0,1,0,0,0,s,12177.1
26722,77,0,0,1,0,0,0,s,884
26724,58,0,0,1,0,0,0,s,5209.1
26725,73,0,0,0,1,0,0,s,6536.4
26730,64,0,0,1,0,0,0,s,55.9
26737,78,0,0,0,1,0,0,s,6392.1
26739,72,0,0,1,0,0,0,s,89
26743,67,0,0,1,0,0,0,s,1859
26748,68,0,0,1,0,0,0,s,146
26751,79,0,0,1,0,0,0,s,11122.8
26754,66,0,0,1,0,0,0,s,971.1
26755,80,0,0,1,0,0,0,s,1296.1
26756,68,0,0,0,0,0,0,s,471.9
26757,56,0,0,0,1,0,0,s,902.2
26760,72,0,0,1,0,0,0,s,3380
26761,74,0,0,1,0,0,0,s,7200.7
26766,75,0,0,0,1,0,0,s,48265.1
26767,76,0,0,1,0,0,0,s,4321.2
26768,57,0,0,1,0,0,0,s,12177.1
26770,56,0,0,1,0,0,0,s,21361.6
26771,79,0,0,0,1,0,0,s,2483
26778,90,0,0,0,1,0,0,s,925.6
26783,79,0,0,1,0,0,0,s,3932.5
26784,75,0,0,1,0,0,0,s,2294.5
26785,64,0,0,1,0,0,0,s,55.9
26786,80,0,0,1,0,0,0,s,201.5
26788,82,0,0,0,1,0,0,s,159
26794,72,0,0,1,0,0,0,s,6054.1
26796,59,0,0,1,0,0,0,s,5209.1
26797,72,0,0,1,0,0,0,s,117
26798,80,0,0,0,1,0,0,s,305.5
26799,86,0,0,1,0,0,0,s,6806.8
26801,69,0,0,1,0,0,0,s,3117.4
26802,62,0,0,1,0,0,0,s,1969.5
26807,66,0,0,1,0,0,0,s,1305.2
26812,72,0,0,1,0,0,0,s,2995.2
26814,78,0,0,1,0,0,0,s,1081.6
26816,57,0,0,1,0,0,0,s,12177.1
26824,83,0,0,0,1,0,0,s,68
26832,59,0,0,0,1,0,0,s,1552.2
26834,64,0,0,0,1,0,0,s,141.7
26835,72,0,0,1,0,0,0,s,176
26845,66,0,0,1,0,0,0,s,2824.9
26847,82,0,0,1,0,0,0,s,315.9
26848,41,0,0,0,0,0,0,s,3352.7
26850,64,0,0,1,0,0,0,s,15687.1
26855,70,0,0,1,0,0,0,s,421.2
26861,75,0,0,1,0,0,0,s,1836.9
26862,88,0,0,1,0,0,0,s,842.4
26867,75,0,0,0,1,0,0,s,2503.8
26868,64,0,0,1,0,0,0,s,62.4
26877,70,0,0,1,0,0,0,s,4916.6
26879,89,0,0,1,0,0,0,s,60
26882,67,0,0,1,0,0,0,s,5740.8
26883,79,0,0,0,1,0,0,s,436.8
26884,59,0,0,0,1,0,0,s,787.8
26885,86,0,0,1,0,0,0,s,1631.5
26889,77,0,0,0,1,0,0,s,3500.9
