Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
733,0.98,0,0.32,0,0.98,0,0,0,0,0,0,0,0.98,0,0.65,0,0,3.6,0,0.32,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.41,0,3.96,132,222,Yes
735,0,0,0.71,0,0.89,0.17,0.17,0,0,1.24,0.17,0,0,0,0,0.17,0.35,1.24,0.17,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.22,0.84,8.52,58,895,Yes
738,0,0,0.22,0,0.67,0,0,0,0.44,0,0,0.44,0,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.31,0,0,1.9,48,163,Yes
740,0,0.53,0.53,0,0.8,0,0.26,0.26,0,0.26,0,0.53,0.53,0.53,0,0,0,2.15,0.26,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2.78,21,164,Yes
746,0.24,0,0.24,0,0,0.48,0.24,0,0,0.48,0.24,0.72,1.2,0,1.68,0.72,0,1.92,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.83,0.15,4.33,52,429,Yes
747,0,0.18,1.1,0,0.73,0.73,0.73,0.09,0.83,0.27,0.27,0.64,0.27,0,0.09,0,1.2,1.38,0.18,0.55,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0.09,0.09,0,0,0,0.09,0,0.43,0.14,0.01,8.45,696,1478,Yes
748,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Yes
754,0,0,0.32,0,0.65,0.32,0.32,0.32,0,0,0.65,1.3,0,0,0.98,0,0.65,2.61,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0.1,5.85,137,234,Yes
756,0,0.66,0.66,0,0.49,0,0.16,0.16,0,0,0,0.33,0.66,0.49,0,0,0,2.47,0.49,0,0.16,0,0,0.33,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.08,0.1,0.05,2.03,32,264,Yes
758,0,0,1.47,0,0,1.1,0.36,0,0,0,0.36,0.36,0,0,0.36,0,0,2.21,1.1,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.44,0.93,0.19,2.93,33,173,Yes
761,0,0.67,0.67,0,0.5,0,0.16,0.16,0,0,0,0.33,0.67,0.67,0,0,0,2.37,0.5,0,0.16,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.11,0.05,2.02,32,258,Yes
763,0,0,0,0,0.93,0,0,0,0,0.93,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07,73,166,Yes
765,0,0,0,0,0.94,0,0,0,0,0.94,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,65,158,Yes
769,0,0,0.18,0,0.55,0.37,0.18,0.18,0,0.18,0,0.18,0,0,0,0,0,0.74,0,0.18,0,0,0,0.55,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.03,1.63,2.33,11,363,Yes
774,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.52,0,0,1.56,0,0,0,0.08,0,0.08,0,0,1.39,11,75,Yes
776,0.42,0,0.42,0,2.53,0.42,0.42,0,0,0.84,0.42,0.84,0,0,1.68,0,0,2.95,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.07,1.46,0.07,2.63,12,179,Yes
781,0.17,0,0.17,0,1.47,0.35,0,0.05,0.05,0.05,0.05,0.52,0.29,0.05,0,0.7,0,4.17,0.23,0.76,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.01,0.17,0,1.79,12,453,Yes
785,0,0,0,0,0.64,0,0.64,0,0,0,0,0.64,0.64,0,0,0,0,3.89,1.29,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.64,0,0,0,0,0.12,0,0.92,0.35,0,1.83,11,55,Yes
788,0.09,0,0.27,0,0.36,0.09,0,0.18,0.09,0,0,0.72,0,0.36,0,0,0,2,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.02,0.05,0.03,0.25,0.03,0.03,3.82,69,542,Yes
789,0.09,0,0.27,0,0.36,0.09,0,0.18,0.09,0,0,0.72,0,0.36,0,0,0,2,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.02,0.05,0.03,0.25,0.03,0.03,3.82,69,542,Yes
795,0,0.56,0,0,0.56,0,0,0,1.01,0.56,0.11,1.79,0.22,0.11,0.11,0.22,0.89,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.06,0.06,0,2.15,53,532,Yes
796,0.72,0,0,0,1.45,0.72,0.72,0,0,1.45,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.13,0,0,3.07,14,92,Yes
798,0,0.27,0.82,0,1.37,0,0.82,0,0,0.82,0,0.82,0,0,0.82,0.27,0,2.75,0,0.82,0.27,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0.19,0,5.62,124,298,Yes
800,0,0,0.68,0,0,0,0,1.36,0,0,0.68,0.68,0,0,0,0,0,3.4,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,2.23,19,96,Yes
803,0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0,0.25,0.08,0.93,1.61,0.17,0.85,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.07,0,0.41,0.12,0.01,7.55,669,1412,Yes
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0.44,0,0.22,0.67,0,3.81,15,61,Yes
821,0.46,0.93,0.93,0,0.46,0,0,0.46,0,1.86,0,2.33,0,0.46,0.46,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1.68,0.17,0.08,57.08,634,742,Yes
824,0,0,0,1.26,0,0,0.63,0,0,1.26,0,0,0,0,0.63,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.98,0,0.29,8.48,68,356,Yes
830,0.67,0.16,1.35,0,1.01,0,0,0,0,0.16,0.16,1.69,0.5,0,0.33,0,0.16,5.77,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.12,0.28,0.03,3.77,46,268,Yes
833,0,0,0.53,0,0.53,0,0,0.53,0,0,0,1.06,0,0,0,0.53,0.53,2.65,0,1.59,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0.19,0,0.1,0.48,0,5.04,60,131,Yes
834,0,0,0.52,0,0.52,0,0,0.52,0,0,0,1.05,0,0,0,0.52,0.52,2.64,0,1.58,0,0,0,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0.19,0,0.1,0.48,0,5.04,60,131,Yes
837,0,0,1.11,0,0,0,1.11,0,0,0,1.11,1.11,0,0,2.22,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0.14,0,2.7,11,54,Yes
840,0.31,0,0.63,0,0.47,0.47,0.15,0.79,0.15,0.63,0.31,1.42,0,0,0,1.58,0,2.05,1.58,0.15,0.47,0,0,0,0,0,0,0.15,0,0,0,0,0.15,0,0,0,0,0.08,0,1.3,0.13,0,5.24,97,650,Yes
851,0,1.51,1.51,0,0.75,0,0,0,0.75,3.78,0,2.27,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1.24,0,105.8,404,529,Yes
852,0.1,0.2,0.52,0,0.31,1.14,0.2,0.62,1.04,0.52,0.2,0.62,0,0,0,0.2,1.45,2.08,0.2,1.14,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0.14,0,0.33,0.18,0.03,7.44,689,1287,Yes
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,1.24,0,0,4.47,10,134,Yes
860,0.09,0,0.09,0,0.39,0.09,0.09,0,0.19,0.29,0.39,0.48,0,0.58,0.87,0.19,0,1.66,4.1,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.33,0.16,0,6.81,494,1458,Yes
862,0.14,0,0.28,0,0.09,0.24,0.04,0.04,0.24,0,0,0.52,0.04,0.09,0,0.14,0,0.24,0.04,0.38,0.14,0,0,0,0.19,0,0,0.04,0,0,0,0.04,0.09,0,0,0,0,0.06,0,0.01,0.1,0,1.87,14,521,Yes
863,0.36,0.27,0.63,0,0.82,0.36,0,0.36,0.27,4.1,0.09,1.27,0.45,0,1.18,0.27,2.1,2.73,0,0.09,0.27,0,0,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0.1,0,0.61,0.01,0,3.71,127,875,Yes
869,0.17,0,0.51,0,0.17,0,0.17,0.34,0.17,0,0,0,0,0.34,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,1.56,10,145,Yes
873,0.45,0,0.67,0,0.22,0.67,0,0.67,0.22,0.22,0.22,1.35,0,0,0.45,1.35,0.22,1.57,1.57,0.22,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.6,0.15,0,4.95,102,564,Yes
875,0,0,0.44,0,0.88,0.22,0,0,0,0,0,0.44,0,0.22,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.04,0.22,0,0,0.19,0.15,3.38,21,264,Yes
879,0.46,0.92,0.92,0,0.46,0,0,0.46,0,1.85,0,2.31,0,0.46,0.46,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1.66,0.25,0.08,49.87,636,748,Yes
881,0.9,0,0.9,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,2.14,0.61,0.46,10.13,54,162,Yes
882,0.07,0.22,0.82,0,0.52,0,0.07,0,0.67,0.6,0.22,0.82,0.07,0,0,0.07,0,3.3,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.13,0.07,0.17,3.45,74,972,Yes
884,0,0,0.98,0.49,0,0,0.49,0,0,0.98,0,0.98,0,0,2.94,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.16,0,0,0.86,0,0,12.15,272,571,Yes
886,0.47,0.94,0.94,0,0.47,0,0,0.47,0,1.88,0,2.35,0,0.47,0.47,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1.68,0.17,0.08,57.23,636,744,Yes
887,0,0,0.89,0,1.79,0.44,0,0,0,0,0,0.44,0,0,1.34,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,2.25,12,144,Yes
888,0,0,0.89,0,1.78,0.44,0,0,0,0,0,0.44,0,0,1.33,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,2.25,12,144,Yes
899,0,0,0.55,0,0,0.55,0,0.27,0,0,0.55,0.27,0.27,0,1.1,0.27,0.83,2.49,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.19,0,0.58,0.29,0.58,2.31,35,291,Yes
903,0,0,2.99,0.42,0.42,0,0.85,0,0,0,0.42,0.42,0,0,0.42,0,1.28,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.82,0,0,4.84,42,363,Yes
907,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.18,0,0,0.18,0,3.55,21,78,Yes
909,0,0.75,0.37,0,0,0,0.75,0,0,0.37,0,0.75,0,0,1.87,0.37,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.24,0,0.15,9.58,332,508,Yes
910,0,1.96,0.98,0,0,0,1.96,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0.17,0,1.01,0,0,2.89,12,52,Yes
912,0.2,0.4,0.4,0,0,0.4,0,0.2,1.43,0.61,0,0.2,0,0,0,0,0,2.66,0.2,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.03,0.06,0.45,0.3,0.15,0.03,11.96,376,909,Yes
914,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,25,54,Yes
922,0,0,0.32,0,0.64,0.64,0.32,0.64,0,0,0,0.32,0.32,0,0.32,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.11,0,0,0.17,0,1.49,10,139,Yes
924,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.6,0.13,1.07,10.58,108,603,Yes
925,0.78,0,0.78,0,1.57,0,0,0,0,0,0,0,0,0,1.57,0.78,0,1.57,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.34,0,2.56,22,115,Yes
927,0,0,0,0,0.96,0,0.96,0,0,0.48,0.48,0.96,0,0,1.44,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0.07,0,2.59,44,150,Yes
930,0,0.81,1.62,0,2.43,0,0,0,0,0.81,0,0,0,0,0.81,0,0.81,2.43,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,0,4.04,43,113,Yes
932,0.43,0,0.87,0,0.87,0,0.87,0,0,0,0,0.43,0,0,0,0.43,0.43,4.38,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.15,0,1.02,0.22,0,3.35,59,134,Yes
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,1.23,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0.23,0,0,4.18,41,71,Yes
942,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.86,0,1.73,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.76,0,0,2.75,10,55,Yes
943,0.38,0,1.9,0,1.14,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.06,0,295,1177,1180,Yes
948,0,0.65,0,0,0.65,0,1.31,0,0,0,0,0.65,0,0,0,0,0,3.28,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.52,0,0,1.69,11,71,Yes
954,0,0,1.83,0.91,0,0,0.45,0,0,0.91,0,0,0,0,2.75,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,2.08,0,0.13,12.18,338,621,Yes
955,0,0,0,0,3.09,0,1.03,1.03,0,1.03,0,1.03,0,0,2.06,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,10.69,65,139,Yes
956,0,0,0,0,3.12,0,1.04,1.04,0,1.04,0,1.04,0,0,2.08,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,10.69,65,139,Yes
964,0,0.02,0.05,0,0.02,0,0,0.05,0,0.35,0,0.02,0,0,0.05,0.1,0.38,0.07,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.02,0.02,3.92,489,3271,Yes
966,0,0,1.35,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.36,0.12,0,2.32,12,132,Yes
971,0,0,0.71,0,0.23,0,0,0,0.23,0.23,0.23,1.9,0,0,0.23,0,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.05,0.04,0,4.02,97,543,Yes
974,0,0,0.57,0,0.28,0,0,0.57,0,0,0,0.28,0,0,0.57,1.15,0,0.86,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1.15,0.19,0.19,11.74,489,622,Yes
977,0,0.16,0,0,0.16,0.16,0,1.14,1.3,0.32,0.32,0.48,0,0,1.95,0,0.32,0.81,0.48,0.16,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.35,0.05,0.13,0.11,0.03,5.22,57,1038,Yes
979,0,0,0.85,0,0.85,0.21,0.21,0,0,1.5,0,0,0,0,0,0.21,0,0.64,0.21,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.27,0.97,9.05,58,869,Yes
981,0,0,0,0,0,0.54,1.63,0,0,0,0.54,0.54,0,0,0.54,2.73,0.54,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,2.59,32,70,Yes
982,0,0,0,0,0,0,0,0,0.52,0.52,0,2.08,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.37,0.07,0.07,2.34,27,103,Yes
989,0,0,0.27,0,0.27,0.27,0.27,0.27,0,0,0.54,0.82,0,0,0.82,0.54,1.09,2.46,2.46,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.13,0,0.09,4.6,139,276,Yes
996,0,0.41,0.41,0,2.06,0,1.65,0.82,0,0,0,0,0,0,2.47,0,0.82,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.27,0,0.2,0,0,15.89,226,445,Yes
997,0,0.41,0.41,0,2.06,0,1.65,0.82,0,0,0,0,0,0,2.47,0,0.82,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.27,0,0.2,0,0,15.89,226,445,Yes
1000,0.45,0.9,0.9,0,0.45,0,0,0.45,0,1.8,0,2.25,0,0.45,0.45,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,1.63,0.16,0.08,69.73,706,767,Yes
1003,0.82,0,0.82,0,0.41,0,0.41,0.82,0.41,1.23,1.65,0.41,0,0,2.47,1.65,0,1.23,1.23,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.13,0.13,6.4,76,301,Yes
1008,0.47,0,0.94,0,0.94,0,0.94,0,0,0,0,0.47,0,0,0,0.47,0,4.24,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.07,0,1.25,0.22,0,5.92,91,219,Yes
1009,0,0.72,1.81,0,0,0.36,0,0.36,0.72,1.08,0.36,0.72,0,0.36,0.36,0.36,0.36,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.33,0,1.2,0.47,0.07,18.4,393,736,Yes
1011,1.47,0,0,0,0,0,0,0,0,1.47,0,0,1.47,0,7.35,0,0,2.94,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0.25,0,6.06,63,109,Yes
1012,0,0,0.51,0,0.51,0.51,0.51,0,0,0,0,0,0,0,0,1.03,1.03,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.18,0,0,1.77,17,94,Yes
1015,0.09,0.49,0.59,0,0.39,0.19,0,0,0.09,0.39,0,1.57,0.19,0,0,0.09,0,3.75,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.04,0,5.84,1.31,0,5.96,54,757,Yes
1016,0,0.72,1.81,0,0,0.36,0,0.36,0.72,1.08,0.36,0.72,0,0.36,0.36,0.36,0.36,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.33,0,1.2,0.47,0.07,18.4,393,736,Yes
1020,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.57,0,0,2.88,18,75,Yes
1028,1.63,0,1.63,0,0,0,0,0,1.63,0,0,0,0,0,1.63,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.27,0,2,16,36,Yes
1033,0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0,0.25,0.08,0.93,1.62,0.17,0.85,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.07,0,0.49,0.12,0.01,7.56,669,1414,Yes
1035,0.27,0,0.27,0,0,0,0,0,0,0,0,1.62,0.27,0,0,0.27,0,4.87,0,0.27,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.05,0.05,5.58,61,374,Yes
1036,0,1.32,0,0,0,0.44,0,0,1.32,0,0,2.65,0,0.44,0.44,0,0.44,3.53,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.66,0.13,0.07,8.67,123,442,Yes
1037,0,0,0,0,2.29,0,0,0,0,0,0,1.14,0,0,4.59,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0.65,0,1.94,0,0,8.46,30,110,Yes
1039,0.54,0,0,0,2.16,0,0,0.54,0,1.08,0,0,0,0,0,1.08,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1.49,19,82,Yes
1044,0,0,0.09,0,0.58,0.29,0.09,0,0.38,0,0.29,0.48,0.38,0,0,0.19,0,0.77,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0,0,0.06,0.05,0,0.56,0.05,0.03,1.69,23,432,Yes
1047,0,0.56,0.56,0,1.12,0.56,2.25,0,0,0.56,0,0.56,0,0,0,0,0.56,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.08,0,0.5,0,0.08,16.3,148,375,Yes
1048,0.1,0.1,0.71,0,0.61,0.3,0.4,0.1,1.42,0.81,0.1,0.5,0,0,0.1,0,1.11,2.23,0.5,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.26,0.98,0.4,0.03,3.19,56,1042,Yes
1050,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.82,25,53,Yes
1051,0,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.51,0.17,0.17,10.63,140,170,Yes
1053,0,0.4,0,0,0.81,0,0.81,0,0,0.4,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.25,0.06,0,0.12,0.19,4.79,23,302,Yes
1059,0.1,0.1,0.71,0,0.6,0.3,0.4,0.1,1.42,0.81,0.1,0.5,0,0,0.1,0,1.01,2.23,0.5,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.26,0.98,0.4,0.03,3.17,56,1045,Yes
1062,0,0,0,0,0,0.4,0,0,0,0.81,0,0,0,0,0.4,0,0,1.22,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.53,0.33,0.2,0,0,5.02,18,261,Yes
1063,0,0,0,0,0.38,0.38,0.38,0.38,0,0,0.38,0,0,0,0.38,0,0,3.43,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.12,0,0,2.08,12,104,Yes
1068,1.63,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0.81,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,2.83,20,65,Yes
1069,0.16,0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5,0.33,1.51,0,0,0,1.68,0.33,2.02,1.68,0,0.33,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.22,0,1.15,0.06,0,4.93,63,621,Yes
1073,0,0,0.27,0,0.54,0.27,0.27,1.08,0,0.81,0,0,0,0,0,0,0,2.45,0,0,0.27,0,0,0,0.27,0,0,0,0,0,0,0,0,0.27,0,0,0,0.04,0,0.49,0.04,0,2.12,19,227,Yes
1075,0,0.55,0.55,0,1.1,0.55,2.2,0,0,0.55,0,0.55,0,0,0,0,0.55,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.17,0,0.5,0,0.08,16.78,148,386,Yes
1076,0,0.55,0.55,0,1.1,0.55,2.2,0,0,0.55,0,0.55,0,0,0,0,0.55,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.17,0,0.5,0,0.08,16.83,148,387,Yes
1078,1.04,0,0.69,0,1.04,0,0.69,0,0,0.69,0,0.69,0,0,0.69,0,0,5.9,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.38,0.06,0,2.04,12,96,Yes
1081,0.14,0,0.57,0,0.28,0.14,0.28,0.28,0,0.43,0.14,0.28,0,0,1.88,0.14,0.14,1.01,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.07,0,0.21,0,0,2.29,32,477,Yes
