CustomerID,Age,Entrepreneur,Unemployed,Married,Divorced,High School,College,AverageBalance,LoanDefault
19987,38,0,0,0,0,0,1,107.9,No
19993,37,0,0,0,0,0,1,2944.5,No
19994,45,0,0,1,0,0,1,1680.9,No
19996,36,0,0,1,0,0,1,83.2,No
20007,36,0,0,0,0,0,1,110.0,No
20008,57,0,0,1,0,0,1,37.7,No
20011,50,0,0,1,0,0,1,1016.6,No
20018,32,0,0,0,0,0,1,1313.0,No
20020,31,0,0,0,0,0,1,746.2,No
20021,45,0,0,1,0,0,1,2.6,No
20022,35,0,0,1,0,0,1,503.1,No
20026,33,0,0,1,0,0,1,5.2,No
20032,59,0,0,1,0,0,1,286.0,No
20036,49,0,0,1,0,0,1,101.4,No
20040,32,0,0,1,0,0,1,923.0,No
20041,30,0,0,1,0,0,1,4074.2,No
20045,38,0,0,0,1,0,1,196.3,No
20049,34,0,0,1,0,0,1,3983.2,No
20052,55,0,0,0,0,0,1,8459.1,No
20055,53,0,0,1,0,0,1,1752.4,No
20057,52,0,0,1,0,0,1,2033.2,No
20058,37,0,0,1,0,0,1,65.0,No
20059,39,0,0,1,0,0,1,29.0,No
20060,42,0,0,1,0,0,1,5.2,No
20062,57,0,0,0,1,0,1,557.7,No
20063,35,0,0,1,0,0,1,635.7,No
20066,34,0,0,1,0,0,1,14.3,No
20069,34,0,0,0,0,0,1,1814.8,No
20070,28,0,0,0,0,0,1,540.8,No
20077,29,0,0,1,0,0,1,1170.0,No
20078,36,0,0,1,0,0,1,920.4,No
20079,36,0,0,0,1,0,1,273.0,No
20083,54,0,0,1,0,0,1,473.2,No
20088,45,0,0,0,0,0,1,1132.3,No
20090,57,0,0,0,1,0,1,3313.7,No
20091,41,0,0,0,0,0,1,163.0,No
20097,34,0,0,1,0,0,1,2082.6,No
20099,41,0,0,1,0,0,1,516.1,No
20109,47,0,0,1,0,0,1,158.6,No
20112,36,0,0,1,0,0,1,825.5,No
20115,34,0,0,1,0,0,1,393.9,No
20118,30,0,0,1,0,0,1,5388.5,No
20120,30,0,0,1,0,0,1,139.1,No
20132,37,0,0,0,0,0,1,45.5,No
20133,57,0,0,1,0,0,1,1583.4,Yes
20135,51,0,0,1,0,0,1,1223.3,No
20139,25,0,0,1,0,0,1,66.3,No
20144,38,0,0,0,0,0,1,28551.9,No
20147,33,0,0,0,0,0,1,3402.1,No
20148,31,0,0,1,0,0,1,422.5,No
20151,33,0,0,1,0,0,1,331.5,No
20156,38,0,0,1,0,0,1,1926.6,No
20163,29,0,0,0,0,0,1,4364.1,No
20167,44,0,0,1,0,0,1,2067.0,No
20174,32,0,0,1,0,0,1,92.3,No
20178,40,0,0,1,0,0,1,84.5,No
20179,49,0,0,0,1,0,1,456.3,No
20181,39,0,0,1,0,0,1,1849.9,No
20185,45,0,0,1,0,0,1,273.0,No
20191,51,0,0,1,0,0,1,3515.2,No
20210,29,0,0,0,0,0,1,1133.6,No
20212,45,0,0,0,1,0,1,70.2,No
20219,32,0,0,1,0,0,1,751.4,No
20221,27,0,0,1,0,0,1,1.3,No
20223,32,0,0,1,0,0,1,718.9,No
20224,34,0,0,0,0,0,1,35.1,No
20226,33,0,0,1,0,0,1,110.5,No
20231,31,0,0,1,0,0,1,280.8,No
20232,35,0,0,1,0,0,1,10.4,Yes
20238,47,0,0,0,0,0,1,383.5,No
20251,28,0,0,0,0,0,1,243.1,No
20256,37,0,0,1,0,0,1,451.1,No
20268,31,0,0,1,0,0,1,418.6,No
20272,30,0,0,1,0,0,1,163.8,No
20275,37,0,0,1,0,0,1,1385.8,No
20276,46,0,0,0,1,0,1,2815.8,No
20278,41,0,0,1,0,0,1,171.0,No
20287,54,0,0,1,0,0,1,919.1,No
20293,38,0,0,1,0,0,1,319.8,No
20295,25,0,0,0,0,0,1,419.9,No
20304,52,0,0,1,0,0,1,856.7,No
20326,43,0,0,1,0,0,1,237.9,No
20327,53,0,0,1,0,0,1,1432.6,No
20331,38,0,0,0,0,0,1,133.0,No
20347,54,0,0,1,0,0,1,148.0,No
20351,45,0,0,1,0,0,1,750.1,Yes
20352,34,0,0,1,0,0,1,1155.7,No
20364,46,0,0,1,0,0,1,92.3,No
20368,54,0,0,1,0,0,1,192.4,No
20377,42,0,0,0,1,0,1,26.0,No
20397,36,0,0,0,0,0,1,184.6,No
20401,37,0,0,1,0,0,1,373.1,No
20414,51,0,0,1,0,0,1,852.8,No
20417,56,0,0,1,0,0,1,8417.5,No
20421,44,0,0,1,0,0,1,579.8,No
20423,35,0,0,1,0,0,1,1263.6,No
20425,27,0,0,1,0,0,1,12519.0,No
20428,52,0,0,0,0,0,1,5.2,No
20432,37,0,0,1,0,0,1,11.0,No
20436,25,0,0,0,0,0,1,201.5,No
20439,31,0,0,0,0,0,1,52.0,No
20440,27,0,0,0,0,0,1,93.6,No
20442,32,0,0,0,0,0,1,20229.3,No
20444,39,0,0,1,0,0,1,361.4,No
20447,28,0,0,0,0,0,1,144.3,No
20451,59,0,0,0,1,0,1,18.2,No
20454,42,0,0,1,0,0,1,1586.0,No
20455,38,0,0,0,0,0,1,618.8,No
20457,29,0,0,1,0,0,1,469.3,No
20466,55,0,0,0,1,0,1,183.3,No
20470,30,0,0,0,0,0,1,2.6,No
20471,40,0,0,1,0,0,1,39.0,No
20477,30,0,0,0,0,0,1,258.7,No
20494,48,0,0,1,0,0,1,932.1,No
20497,39,0,0,0,0,0,1,1604.2,No
20499,36,0,0,1,0,0,1,5.2,No
20504,44,0,0,1,0,0,1,93.0,No
20505,29,0,0,0,0,0,1,895.7,No
20516,30,0,0,0,0,0,1,119.6,No
20526,39,0,0,1,0,0,1,531.7,No
20530,47,0,0,0,0,0,1,331.5,No
20534,58,0,0,1,0,0,1,150.0,No
20536,53,0,0,0,1,0,1,120.9,No
20548,36,0,0,1,0,0,1,124.8,No
20552,58,0,0,1,0,0,1,768.3,No
20556,59,0,0,1,0,0,1,431.6,No
20558,35,0,0,1,0,0,1,608.4,No
20560,52,0,0,0,1,0,1,162.0,No
20565,55,0,0,1,0,0,1,3075.8,No
20567,27,0,0,0,0,0,1,1.3,No
20571,45,0,0,1,0,0,1,105.3,No
20573,39,0,0,1,0,0,1,449.8,No
20576,59,0,0,0,1,0,1,56.0,No
20579,33,0,0,1,0,0,1,115.7,No
20581,56,0,0,1,0,0,1,32877.0,No
20588,30,0,0,0,0,0,1,61.1,No
20597,44,0,0,0,0,0,1,802.1,No
20602,38,0,0,1,0,0,1,767.0,No
20603,54,0,0,1,0,0,1,15.6,No
20611,27,0,0,0,0,0,1,500.5,No
20623,53,0,0,1,0,0,1,4375.8,No
20634,50,0,0,0,0,0,1,7839.0,No
20636,49,0,0,0,1,0,1,3333.2,No
20640,57,0,0,1,0,0,1,6407.7,No
20641,25,0,0,1,0,0,1,166.0,No
20661,35,0,0,0,0,0,1,85.8,No
20664,38,0,0,0,0,0,1,1969.5,No
20671,56,0,0,1,0,0,1,7.8,No
20683,43,0,0,0,1,0,1,46.8,No
20689,49,0,0,0,1,0,1,6789.9,No
20690,55,0,0,1,0,0,1,306.8,No
20691,52,0,0,1,0,0,1,250.9,No
20692,30,0,0,0,0,0,1,2174.9,No
20694,35,0,0,0,0,0,1,1088.1,No
20704,50,0,0,1,0,0,1,941.2,No
20707,52,0,0,1,0,0,1,9349.6,No
20709,36,0,0,1,0,0,1,4932.2,No
20710,53,0,0,1,0,0,1,3351.4,No
20716,30,0,0,1,0,0,1,2480.4,No
20720,41,0,0,1,0,0,1,1808.3,No
20731,30,0,0,0,0,0,1,21998.6,No
20733,32,0,0,1,0,0,1,1336.4,No
20746,32,0,0,0,0,0,1,923.0,No
20757,39,0,0,1,0,0,1,10653.5,No
20761,30,0,0,0,0,0,1,717.6,No
20763,35,0,0,0,1,0,1,614.9,No
20775,50,0,0,1,0,0,1,2665.0,No
20778,49,0,0,0,1,0,1,231.4,No
20794,37,0,0,1,0,0,1,509.6,No
20798,48,0,0,0,1,0,1,323.7,No
20799,40,0,0,0,0,0,1,21.0,No
20801,35,0,0,1,0,0,1,369.2,No
20805,39,0,0,1,0,0,1,1445.6,No
20811,30,0,0,0,0,0,1,10124.4,No
20820,32,0,0,1,0,0,1,547.3,No
20832,49,0,0,0,1,0,1,846.3,No
20833,42,0,0,1,0,0,1,78.0,No
20834,32,0,0,1,0,0,1,92.3,No
20840,51,0,0,1,0,0,1,13100.1,No
20841,43,0,0,1,0,0,1,15280.2,No
20852,52,0,0,0,0,0,1,963.3,No
20856,52,0,0,1,0,0,1,146.0,No
20857,36,0,0,1,0,0,1,1920.1,No
20864,36,0,0,1,0,0,1,1713.4,No
20870,42,0,0,1,0,0,1,573.3,No
20873,47,0,0,1,0,0,1,7798.7,No
20874,32,0,0,1,0,0,1,861.9,No
20877,38,0,0,0,1,0,1,145.6,No
20885,53,0,0,1,0,0,1,453.7,No
20888,44,0,0,0,1,0,1,92.3,No
20894,30,0,0,1,0,0,1,98.0,No
20896,59,0,0,0,1,0,1,1302.6,No
20904,36,0,0,0,0,0,1,20.0,No
20910,41,0,0,1,0,0,1,4980.3,No
20912,53,0,0,1,0,0,1,2528.5,No
20913,32,0,0,0,0,0,1,405.6,No
20927,60,0,0,1,0,0,1,94.9,No
20929,36,0,0,1,0,0,1,210.6,No
20937,34,0,0,1,0,0,1,283.4,No
20942,33,0,0,1,0,0,1,689.0,No
20947,32,0,0,1,0,0,1,650.0,No
20948,35,0,0,1,0,0,1,106.6,No
20950,37,0,0,1,0,0,1,751.4,No
20953,33,0,0,1,0,0,1,2060.5,No
20959,55,0,0,1,0,0,1,8944.0,No
20963,43,0,0,1,0,0,1,7.8,No
20967,35,0,0,0,0,0,1,327.6,No
20974,45,0,0,0,1,0,1,3127.8,No
20981,31,0,0,0,0,0,1,48.1,No
20987,35,0,0,0,0,0,1,97.5,No
20989,40,0,0,1,0,0,1,423.8,No
20990,30,0,0,0,0,0,1,1222.0,No
20996,38,0,0,1,0,0,1,1396.2,No
21002,38,0,0,1,0,0,1,629.2,No
21009,35,0,0,1,0,0,1,3844.1,No
21013,34,0,0,1,0,0,1,1081.6,No
21017,30,0,0,0,0,0,1,447.2,No
21020,46,0,0,1,0,0,1,1433.9,No
21035,45,0,0,1,0,0,1,8.0,No
21044,47,0,0,1,0,0,1,1089.4,No
21049,31,0,0,1,0,0,1,174.0,No
21050,55,0,0,1,0,0,1,209.3,No
21059,31,0,0,0,0,0,1,89.7,No
21068,31,0,0,0,0,0,1,19.5,No
21079,33,0,0,0,0,0,1,1456.0,No
21080,60,0,0,0,0,0,1,2847.0,No
21082,35,0,0,1,0,0,1,55.9,No
21087,36,0,0,0,0,0,1,5359.9,No
21093,31,0,0,0,0,0,1,647.4,No
21097,34,0,0,0,0,0,1,547.3,No
21099,32,0,0,1,0,0,1,926.9,No
21103,31,0,0,1,0,0,1,6428.5,No
21105,42,0,0,1,0,0,1,243.1,No
21107,32,0,0,1,0,0,1,1411.8,No
21108,32,0,0,1,0,0,1,1570.4,No
21115,42,0,0,1,0,0,1,1509.3,No
21121,34,0,0,1,0,0,1,1370.2,No
21127,32,0,0,0,0,0,1,929.5,No
21129,30,0,0,0,0,0,1,149.5,No
21132,36,0,0,1,0,0,1,222.3,No
21139,31,0,0,0,0,0,1,159.9,No
21141,30,0,0,0,1,0,1,412.1,No
21144,35,0,0,1,0,0,1,130.0,No
21150,34,0,0,0,0,0,1,1311.7,No
21156,35,0,0,1,0,0,1,470.6,No
21159,54,0,0,0,0,0,1,3144.7,No
21163,30,0,0,0,0,0,1,621.4,No
21166,30,0,0,0,0,0,1,575.9,No
21167,55,0,0,0,1,0,1,360.1,No
21173,31,0,0,0,0,0,1,2386.8,No
21174,30,0,0,0,0,0,1,1349.4,No
21180,52,0,0,1,0,0,1,4560.4,No
21194,57,0,0,0,1,0,1,11566.1,No
21200,34,0,0,0,1,0,1,204.1,No
21202,39,0,0,1,0,0,1,1851.2,No
21208,31,0,0,1,0,0,1,1968.2,No
21209,54,0,0,0,1,0,1,4514.9,No
21215,50,0,0,1,0,0,1,335.4,No
21221,34,0,0,0,0,0,1,4782.7,No
21224,54,0,0,1,0,0,1,198.9,No
21226,33,0,0,0,0,0,1,113.1,No
21228,31,0,0,0,0,0,1,508.3,No
21230,33,0,0,1,0,0,1,674.7,No
21232,32,0,0,0,0,0,1,1703.0,No
21235,47,0,0,0,1,0,1,1040.0,No
21242,32,0,0,0,0,0,1,4158.7,No
21247,34,0,0,1,0,0,1,1680.9,No
21248,45,0,0,0,1,0,1,2724.8,No
21251,35,0,0,1,0,0,1,59.8,No
21255,45,0,0,0,1,0,1,8504.6,No
21259,31,0,0,0,0,0,1,221.0,No
21264,33,0,0,1,0,0,1,384.8,No
21265,59,0,0,1,0,0,1,1016.6,Yes
21269,51,0,0,0,1,0,1,60.0,No
21280,36,0,0,1,0,0,1,356.2,No
21297,36,0,0,1,0,0,1,148.2,No
21299,30,0,0,1,0,0,1,504.4,No
21301,37,0,0,1,0,0,1,1153.1,No
21307,35,0,0,1,0,0,1,4525.3,No
21308,44,0,0,0,1,0,1,4317.3,No
21322,35,0,0,1,0,0,1,231.4,No
21325,36,0,0,1,0,0,1,527.8,No
21327,48,0,0,1,0,0,1,951.6,No
21341,39,0,0,0,0,0,1,868.4,No
21352,48,0,0,1,0,0,1,1747.2,No
21354,43,0,0,1,0,0,1,904.8,No
21357,58,0,0,1,0,0,1,469.3,No
21362,30,0,0,0,0,0,1,5076.5,No
21378,51,0,0,0,1,0,1,404.3,No
21382,60,0,0,1,0,0,1,4403.1,No
21383,30,0,0,0,0,0,1,148.2,No
21385,51,0,0,1,0,0,1,33612.8,No
21386,39,0,0,1,0,0,1,3880.5,No
21390,51,0,0,0,1,0,1,92.3,No
21391,33,0,0,1,0,0,1,6146.4,No
21392,50,0,0,0,0,0,1,1560.0,No
21400,35,0,0,0,0,0,1,66.3,No
21405,34,0,0,1,0,0,1,941.2,No
21407,37,0,0,1,0,0,1,1279.2,No
21408,40,0,0,1,0,0,1,250.9,No
21416,50,0,0,1,0,0,1,739.7,No
21431,30,0,0,0,0,0,1,1400.1,No
21436,54,0,0,1,0,0,1,4936.1,No
21439,40,0,0,1,0,0,1,3815.5,No
21443,43,0,0,1,0,0,1,54119.0,No
21444,33,0,0,0,0,0,1,174.2,No
21446,42,0,0,0,1,0,1,1383.2,No
21447,39,0,0,1,0,0,1,557.7,No
21450,44,0,0,1,0,0,1,2293.2,No
21461,39,0,0,1,0,0,1,5086.9,No
21464,31,0,0,0,0,0,1,15367.3,No
21465,46,0,0,1,0,0,1,614.9,No
21472,43,0,0,0,1,0,1,222.3,No
21478,30,0,0,0,0,0,1,3958.5,No
21498,42,0,0,1,0,0,1,2778.1,No
21504,51,0,0,1,0,0,1,521.3,No
21506,32,0,0,1,0,0,1,837.2,No
21512,36,0,0,1,0,0,1,79.3,No
21516,33,0,0,1,0,0,1,1041.3,No
21520,33,0,0,0,0,0,1,4751.5,No
21522,33,0,0,0,1,0,1,154.0,No
21526,31,0,0,0,0,0,1,118.0,No
21530,51,0,0,0,1,0,1,58.5,No
21532,33,0,0,1,0,0,1,1050.4,No
21535,53,0,0,1,0,0,1,339.3,No
21541,30,0,0,0,0,0,1,75.4,No
21542,32,0,0,0,0,0,1,2112.5,No
21545,46,0,0,1,0,0,1,110.0,No
21550,52,0,0,0,0,0,1,1566.5,No
21557,30,0,0,1,0,0,1,196.3,No
21558,39,0,0,1,0,0,1,283.4,No
21560,44,0,0,1,0,0,1,2342.6,No
21564,49,0,0,0,0,0,1,481.0,No
21569,32,0,0,0,0,0,1,1.3,No
21573,41,0,0,1,0,0,1,7229.3,No
21584,42,0,0,0,1,0,1,66.0,No
21588,30,0,0,1,0,0,1,1807.0,No
21604,32,0,0,1,0,0,1,179.4,No
21605,31,0,0,1,0,0,1,29309.8,No
21610,37,0,0,0,0,0,1,469.3,No
21614,46,0,0,1,0,0,1,143.0,No
21619,33,0,0,0,0,0,1,109.0,No
21624,31,0,0,0,0,0,1,2710.5,No
21625,40,0,0,1,0,0,1,683.8,No
21634,34,0,0,1,0,0,1,846.3,No
21644,42,0,0,1,0,0,1,128.7,No
21653,40,0,0,1,0,0,1,68285.1,No
21663,36,0,0,1,0,0,1,123.0,No
21672,34,0,0,1,0,0,1,53.0,No
21682,37,0,0,1,0,0,1,945.1,No
21685,50,0,0,1,0,0,1,17.0,No
21686,39,0,0,1,0,0,1,2575.3,No
21696,33,0,0,1,0,0,1,178.1,No
21699,36,0,0,1,0,0,1,673.4,No
21704,30,0,0,0,0,0,1,71.5,No
21705,34,0,0,0,0,0,1,256.1,No
21711,39,0,0,1,0,0,1,1771.9,No
21716,54,0,0,1,0,0,1,1417.0,No
21722,32,0,0,0,0,0,1,167.0,No
21728,37,0,0,1,0,0,1,1275.3,No
21731,32,0,0,0,0,0,1,678.6,No
21735,31,0,0,0,0,0,1,1996.8,No
21742,32,0,0,0,0,0,1,434.2,No
21745,37,0,0,1,0,0,1,40.3,No
21754,37,0,0,0,0,0,1,997.1,No
21759,44,0,0,0,1,0,1,33.8,Yes
21760,36,0,0,0,1,0,1,358.8,No
21762,52,0,0,1,0,0,1,94.0,No
21776,47,0,0,1,0,0,1,371.8,No
21777,36,0,0,0,1,0,1,7.0,No
21784,39,0,0,0,0,0,1,1258.4,No
21788,34,0,0,0,0,0,1,1736.8,No
21790,32,0,0,0,0,0,1,173.0,No
21795,31,0,0,0,0,0,1,71.5,No
21799,31,0,0,0,0,0,1,23.4,No
21801,32,0,0,1,0,0,1,33.8,No
21812,50,0,0,1,0,0,1,175.5,No
21814,36,0,0,0,0,0,1,111.8,No
21817,48,0,0,0,1,0,1,138.0,No
21824,48,0,0,0,0,0,1,1079.0,No
21825,37,0,0,1,0,0,1,735.8,No
21832,32,0,0,1,0,0,1,1601.6,No
21841,38,0,0,1,0,0,1,1901.9,No
21845,36,0,0,0,1,0,1,3116.1,No
21847,55,0,0,0,0,0,1,55996.2,No
21853,55,0,0,1,0,0,1,962.0,No
21871,35,0,0,1,0,0,1,96.0,No
21873,33,0,0,1,0,0,1,169.0,No
21879,39,0,0,0,1,0,1,461.5,No
21881,54,0,0,0,1,0,1,4910.1,No
21882,58,0,0,1,0,0,1,854.1,No
21887,31,0,0,1,0,0,1,215.8,No
21893,34,0,0,0,0,0,1,122.2,No
21894,43,0,0,0,0,0,1,1011.4,No
21896,38,0,0,1,0,0,1,120.9,No
21897,44,0,0,1,0,0,1,4776.2,No
21898,42,0,0,1,0,0,1,152.0,No
21899,41,0,0,1,0,0,1,1002.3,No
21905,41,0,0,1,0,0,1,2926.3,No
21913,34,0,0,0,0,0,1,566.8,No
21916,55,0,0,0,1,0,1,795.6,No
21920,43,0,0,0,1,0,1,215.8,No
21927,36,0,0,1,0,0,1,1706.9,No
21928,41,0,0,1,0,0,1,942.5,No
21947,60,0,0,1,0,0,1,66.0,No
21952,48,0,0,0,0,0,1,656.5,No
21960,31,0,0,1,0,0,1,509.6,No
21963,36,0,0,1,0,0,1,29.9,No
21967,31,0,0,0,0,0,1,1.3,No
21968,32,0,0,0,0,0,1,820.3,No
21971,32,0,0,1,0,0,1,74.0,No
21974,40,0,0,1,0,0,1,4108.0,No
21976,32,0,0,0,1,0,1,503.1,No
21979,30,0,0,1,0,0,1,26.0,No
21985,33,0,0,1,0,0,1,165.0,No
21987,37,0,0,1,0,0,1,52.0,No
21999,42,0,0,0,0,0,1,1.3,No
22000,58,0,0,1,0,0,1,2698.8,No
22006,38,0,0,1,0,0,1,4196.4,No
22020,49,0,0,1,0,0,1,3651.7,No
22024,36,0,0,1,0,0,1,48.0,No
22025,38,0,0,0,0,0,1,252.2,No
22029,34,0,0,0,1,0,1,14.0,No
22033,39,0,0,0,0,0,1,1060.8,No
22038,54,0,0,1,0,0,1,3168.1,No
22040,30,0,0,1,0,0,1,42.0,No
22043,55,0,0,1,0,0,1,2226.9,No
22045,37,0,0,1,0,0,1,6584.5,No
22051,53,0,0,0,1,0,1,328.9,No
22052,30,0,0,0,0,0,1,5.2,No
22062,32,0,0,0,0,0,1,3417.7,No
22064,30,0,0,1,0,0,1,713.7,No
22067,32,0,0,0,0,0,1,1474.2,No
22068,31,0,0,1,0,0,1,464.1,No
22071,58,0,0,1,0,0,1,62.0,No
22072,34,0,0,1,0,0,1,819.0,No
22073,32,0,0,1,0,0,1,2876.9,No
22074,32,0,0,1,0,0,1,881.4,No
22091,59,0,0,0,1,0,1,1125.8,No
22098,42,0,0,1,0,0,1,872.3,No
22109,37,0,0,1,0,0,1,8765.9,No
22110,46,0,0,1,0,0,1,2477.8,No
22114,33,0,0,1,0,0,1,8026.2,No
22123,33,0,0,0,0,0,1,76.0,No
22127,31,0,0,0,0,0,1,7.0,No
22129,34,0,0,0,0,0,1,8795.8,No
22131,34,0,0,0,0,0,1,5652.4,No
22134,33,0,0,0,0,0,1,981.5,No
22147,32,0,0,0,0,0,1,1056.9,No
22148,33,0,0,1,0,0,1,1258.4,No
22154,43,0,0,0,0,0,1,1400.1,No
22163,43,0,0,0,0,0,1,1229.8,No
22167,31,0,0,0,0,0,1,75.4,No
22169,37,0,0,1,0,0,1,5580.9,No
22173,34,0,0,1,0,0,1,103.0,No
22181,35,0,0,0,0,0,1,13.0,No
22188,30,0,0,0,0,0,1,40.0,No
22194,36,0,0,1,0,0,1,5.2,No
22204,31,0,0,1,0,0,1,409.5,No
22206,49,0,0,1,0,0,1,189.8,No
22210,38,0,0,0,0,0,1,169.0,No
22212,33,0,0,0,0,0,1,466.7,No
22214,46,0,0,0,1,0,1,47.0,No
22219,31,0,0,1,0,0,1,10805.6,No
22222,32,0,0,1,0,0,1,20.8,No
22227,31,0,0,0,0,0,1,9820.2,No
22237,32,0,0,1,0,0,1,11978.2,No
22240,35,0,0,1,0,0,1,16.0,No
22243,40,0,0,1,0,0,1,4357.6,No
22248,38,0,0,1,0,0,1,500.5,No
22249,35,0,0,0,1,0,1,71.0,No
22259,48,0,0,0,1,0,1,19.5,No
22262,29,0,0,0,0,0,1,743.6,No
22264,38,0,0,1,0,0,1,1431.3,No
22272,58,0,0,1,0,0,1,5397.6,No
22276,41,0,0,1,0,0,1,9136.4,No
22277,35,0,0,1,0,0,1,122.2,No
22280,55,0,0,1,0,0,1,1822.6,No
22281,56,0,0,1,0,0,1,6866.6,No
22285,47,0,0,1,0,0,1,1336.4,No
22286,37,0,0,0,0,0,1,534.3,No
22288,38,0,0,1,0,0,1,642.2,No
22299,30,0,0,1,0,0,1,6995.3,No
22311,41,0,0,0,0,0,1,3916.9,No
22313,50,0,0,1,0,0,1,3222.7,No
22319,46,0,0,0,0,0,1,59.8,No
22328,58,0,0,0,1,0,1,2044.9,No
22331,42,0,0,0,1,0,1,33.0,No
22333,47,0,0,1,0,0,1,3794.7,No
22338,46,0,0,1,0,0,1,930.8,No
22352,56,0,0,1,0,0,1,1215.5,No
22354,45,0,0,0,1,0,1,4095.0,No
22362,59,0,0,1,0,0,1,2317.9,No
22365,44,0,0,1,0,0,1,293.8,No
22369,46,0,0,1,0,0,1,245.7,No
22398,43,0,0,1,0,0,1,2315.3,No
22403,50,0,0,0,1,0,1,388.7,No
22407,53,0,0,0,1,0,1,815.1,No
22410,56,0,0,0,0,0,1,1419.6,No
22412,36,0,0,1,0,0,1,7998.9,No
22414,42,0,0,1,0,0,1,1275.3,No
22418,57,0,0,1,0,0,1,2731.3,No
22421,34,0,0,1,0,0,1,542.1,No
22424,34,0,0,1,0,0,1,84.5,No
22428,31,0,0,1,0,0,1,2.6,No
22440,38,0,0,0,0,0,1,1969.5,No
22450,36,0,0,1,0,0,1,10760.1,No
22461,41,0,0,0,0,0,1,357.5,No
22476,38,0,0,1,0,0,1,773.5,No
22490,44,0,0,1,0,0,1,4683.9,No
22491,37,0,0,0,0,0,1,2265.9,No
22514,54,0,0,1,0,0,1,16.0,Yes
22516,39,0,0,1,0,0,1,668.2,No
22518,41,0,0,1,0,0,1,32.5,No
22521,40,0,0,1,0,0,1,14.3,No
22527,49,0,0,0,1,0,1,149.0,No
22529,36,0,0,1,0,0,1,119.6,No
22533,45,0,0,0,0,0,1,7402.2,No
22541,36,0,0,1,0,0,1,677.3,No
22544,42,0,0,0,0,0,1,1446.9,No
22548,44,0,0,1,0,0,1,18008.9,No
22560,51,0,0,0,1,0,1,2518.1,No
22566,39,0,0,0,0,0,1,16168.1,No
22567,51,0,0,0,0,0,1,1562.6,No
22571,33,0,0,0,0,0,1,2867.8,No
22589,33,0,0,1,0,0,1,1492.4,No
22598,30,0,0,0,0,0,1,70.2,No
22600,31,0,0,1,0,0,1,6401.2,No
22622,48,0,0,1,0,0,1,6574.1,No
22623,30,0,0,0,0,0,1,304.2,No
22625,45,0,0,1,0,0,1,104.0,No
22638,32,0,0,1,0,0,1,2499.9,No
22639,32,0,0,1,0,0,1,95.0,No
22651,34,0,0,0,1,0,1,35.1,No
22652,54,0,0,1,0,0,1,3445.0,No
22654,32,0,0,1,0,0,1,14665.3,No
22662,32,0,0,0,0,0,1,101.0,No
22679,39,0,0,1,0,0,1,808.6,No
22685,57,0,0,1,0,0,1,1523.6,No
22687,47,0,0,0,0,0,1,44.0,No
22688,52,0,0,1,0,0,1,52.0,No
22692,44,0,0,0,0,0,1,921.7,No
22694,31,0,0,1,0,0,1,6809.4,No
22701,40,0,0,1,0,0,1,15875.6,No
22711,35,0,0,0,0,0,1,2472.6,No
22713,42,0,0,0,1,0,1,20.8,No
22719,39,0,0,0,1,0,1,1709.5,No
22720,54,0,0,1,0,0,1,68.0,No
22722,45,0,0,1,0,0,1,9300.2,No
22724,56,0,0,0,1,0,1,496.6,No
22725,53,0,0,1,0,0,1,3351.4,No
22726,39,0,0,0,1,0,1,6099.6,No
22729,53,0,0,1,0,0,1,42203.2,No
22736,30,0,0,0,0,0,1,660.4,No
22737,31,0,0,1,0,0,1,45.5,No
22738,32,0,0,0,0,0,1,661.7,No
22740,34,0,0,1,0,0,1,1346.8,No
22742,56,0,0,1,0,0,1,113.0,No
22745,35,0,0,1,0,0,1,1127.1,No
22751,35,0,0,0,1,0,1,189.8,No
22753,34,0,0,1,0,0,1,232.7,No
22760,37,0,0,0,0,0,1,3737.5,No
22763,52,0,0,1,0,0,1,3520.4,No
22764,42,0,0,1,0,0,1,92.0,No
22770,41,0,0,1,0,0,1,253.5,No
22775,32,0,0,0,0,0,1,746.2,No
22778,36,0,0,1,0,0,1,3023.8,No
22800,32,0,0,0,0,0,1,5956.6,No
22807,39,0,0,1,0,0,1,1571.7,No
22815,32,0,0,0,0,0,1,16491.8,No
22816,33,0,0,1,0,0,1,4421.3,No
22820,30,0,0,0,0,0,1,1892.8,No
22823,33,0,0,0,0,0,1,5731.7,No
22825,33,0,0,1,0,0,1,4826.9,No
22839,37,0,0,1,0,0,1,12863.5,No
22845,42,0,0,1,0,0,1,11711.7,No
22846,47,0,0,0,1,0,1,182.0,No
22855,31,0,0,0,0,0,1,270.4,No
22856,32,0,0,1,0,0,1,7876.7,No
22858,50,0,0,1,0,0,1,934.7,No
22860,35,0,0,1,0,0,1,124.0,No
22865,41,0,0,1,0,0,1,7647.9,No
22866,52,0,0,1,0,0,1,10270.0,No
22873,35,0,0,1,0,0,1,852.8,No
22876,36,0,0,1,0,0,1,18800.6,No
22877,41,0,0,1,0,0,1,2255.5,No
22879,37,0,0,1,0,0,1,1267.5,No
22914,42,0,0,0,0,0,1,51.0,Yes
22917,34,0,0,0,0,0,1,1255.8,No
22920,57,0,0,1,0,0,1,483.6,No
22941,37,0,0,1,0,0,1,635.7,No
22948,32,0,0,0,0,0,1,800.8,No
22951,31,0,0,1,0,0,1,561.6,No
22957,35,0,0,1,0,0,1,474.5,No
22960,35,0,0,1,0,0,1,123.0,No
